ppname	easting	northing	zone	kx1	kx2	kx3	rch
pp490	4057.912558	5662.007392	1	  4.9935460E+00	  1.0201820E-01	  4.4165620E+00	  2.4310180E-04
pp491	3561.407014	5432.850987	1	  4.9938770E+00	  1.0800410E-01	  4.1078240E+00	  2.3074202E-04
pp492	4287.068963	5241.887316	1	  5.0038090E+00	  1.1008430E-01	  4.6747030E+00	  2.3155985E-04
pp493	4134.298026	5458.31281	1	  4.9982200E+00	  1.0923050E-01	  4.4873310E+00	  2.4098292E-04
pp494	3204.941496	5432.850987	1	  4.9444230E+00	  1.0343430E-01	  4.0499630E+00	  2.3431115E-04
pp495	2084.621295	5623.814657	1	  5.6349870E+00	  1.0317930E-01	  3.0201490E+00	  2.3374870E-04
pp496	1231.650232	5763.854683	1	  5.2511500E+00	  1.1879370E-01	  3.4365640E+00	  2.6273677E-04
pp497	1078.879296	5891.163796	1	  5.0382840E+00	  1.1028420E-01	  4.1647370E+00	  2.7140487E-04
pp498	7100.600377	4185.221672	1	  4.8423770E+00	  1.0058620E-01	  3.6299330E+00	  2.1218381E-04
pp499	6145.782024	4834.498152	1	  5.0000000E+00	  1.0750380E-01	  4.6033190E+00	  2.3950406E-04
pp500	6820.520327	5432.850987	1	  4.9946520E+00	  1.0406970E-01	  3.5969310E+00	  2.0571892E-04
pp501	6909.636707	4961.807266	1	  4.9822590E+00	  1.8838300E-01	  2.8473790E+00	  2.0284147E-04
pp502	6731.403947	4719.91995	1	  4.9773960E+00	  1.2298110E-01	  3.5209030E+00	  2.1648227E-04
pp503	7329.756782	4936.345443	1	  4.9808590E+00	  7.8656120E-01	  3.1887700E+00	  1.7645282E-04
pp504	7571.644098	5254.618228	1	  4.9900410E+00	  1.3307950E-01	  5.0899970E+00	  1.7200120E-04
pp505	7991.764174	5267.349139	1	  5.0085180E+00	  1.2280850E-01	  7.8056660E+00	  2.2337617E-04
pp506	7673.491389	4809.036329	1	  4.9827180E+00	  2.1101940E-01	  5.9285430E+00	  2.0089448E-04
pp507	8284.575135	4694.458127	1	  5.0174530E+00	  1.2103670E-01	  5.5506490E+00	  2.1025453E-04
pp508	8742.887945	5114.578202	1	  5.5127430E+00	  2.3184420E-01	  5.7581090E+00	  2.5179180E-04
pp509	8322.767869	5369.19643	1	  5.1173030E+00	  1.1261580E-01	  6.6487930E+00	  2.3935257E-04
pp510	8271.844224	5534.698278	1	  5.0753220E+00	  1.0109190E-01	  6.5350690E+00	  2.4701481E-04
pp511	8551.924274	4439.839899	1	  5.3284530E+00	  1.2440180E-01	  5.1261830E+00	  2.2459252E-04
pp512	8080.880553	4427.108988	1	  5.0537420E+00	  1.0621460E-01	  4.8057300E+00	  1.8923877E-04
pp513	7355.218605	4618.072659	1	  4.8267730E+00	  1.5630950E-01	  2.1817700E+00	  1.7363634E-04
pp514	7864.45506	4579.879925	1	  4.9667880E+00	  1.0691700E-01	  4.4579170E+00	  1.8745265E-04
pp515	6285.822049	4197.952583	1	  4.9851960E+00	  1.0017240E-01	  4.3166910E+00	  2.2214383E-04
pp516	5878.432885	4261.60714	1	  5.0000000E+00	  1.0221230E-01	  4.3509380E+00	  1.9898342E-04
pp517	5674.738303	4809.036329	1	  5.0000000E+00	  1.1592560E-01	  4.8546840E+00	  2.0742472E-04
pp518	1855.601646	7858.543958	1	  4.7293520E+00	  9.9927324E-02	  4.1419060E+00	  2.4321664E-04
pp519	2332.025639	7591.746522	1	  4.6696990E+00	  9.9902474E-02	  3.9270350E+00	  2.3807241E-04
pp520	2732.221794	7572.689562	1	  4.6391970E+00	  9.9877463E-02	  3.7879370E+00	  2.3208235E-04
pp521	2655.993955	8373.08187	1	  4.8533780E+00	  9.9490340E-02	  4.3786380E+00	  2.3906764E-04
pp522	3570.728021	8163.455313	1	  4.7184360E+00	  9.8709314E-02	  3.8352630E+00	  2.3620237E-04
pp523	4294.89249	8049.113555	1	  4.6292570E+00	  9.8972079E-02	  3.7203830E+00	  2.3907379E-04
