real_name,h1-3892_1,h1-1664_1,h1-162_1,h3-3521_1,h3-3988_1,h3-3417_1,h3-3829_1,h3-3357_1,h3-3594_1,h3-3892_1,h3-1152_1,h3-313_1,h3-209_1,h3-331_1,h3-707_1,h3-3956_1,h3-2270_1,h3-521_1,trib_1,total_1,dh3892_1,p-trib_1,p-total_1
136,89.5976,84.8362,85.889,94.7932,94.8548,91.7931,90.0769,88.6136,88.8584,89.4837,85.1997,98.8373,90.9109,88.4622,86.6333,87.5195,84.6209,86.0133,-8799.71,-12565.8,0.113845,-7381.55,-11099.5
137,89.9323,84.6647,85.4751,94.894,94.4558,91.6042,89.8463,88.2809,89.2345,89.837,84.6103,98.3756,90.5947,88.0131,86.2226,87.356,85.0456,85.5288,-7977.37,-9450.25,0.095374,-6389.86,-7849.91
138,89.6905,84.4624,85.452,94.8216,94.6164,91.513,90.0065,88.3885,89.1091,89.5818,84.5735,98.1273,91.1101,88.7054,86.3034,87.744,84.5805,85.6628,-7401.21,-12190,0.108719,-6417.96,-11121.6
139,89.8847,84.57,85.6011,95.0803,94.9343,91.2068,89.8972,88.4999,89.228,89.7624,84.7458,98.2578,91.0101,88.5065,86.7292,87.4566,84.4207,85.5951,-7981.81,-10785.9,0.122307,-6327.38,-9082.32
140,90.0319,84.4899,85.8832,94.6475,94.4727,91.3322,90.346,88.4259,89.0326,89.9693,84.7273,98.4659,91.2065,88.5627,86.3352,87.6354,84.5273,85.7793,-7743.71,-13089.3,0.0626208,-6207.81,-11486.2
141,89.9458,84.5201,85.3679,95.0942,95.1807,91.5805,90.1162,88.6704,89.1995,89.8384,84.6846,98.5096,91.0008,88.2369,86.3768,87.3561,84.7475,85.5294,-8750.21,-10564.8,0.107428,-7300.53,-9084.2
142,89.7669,84.7454,85.5846,95.0069,94.7667,91.5591,90.2404,88.4734,89.1392,89.6581,85.0412,98.41,90.9161,88.3879,86.4878,87.4823,84.7457,85.3588,-8511.32,-12540.9,0.108763,-7073.44,-11020.2
143,89.7178,84.6246,85.5333,94.8377,94.4032,91.681,90.0391,88.3624,89.0139,89.6325,84.7933,98.1199,90.622,88.1818,86.5149,87.2715,84.7125,85.5607,-9373.41,-12977.9,0.0853586,-7803.12,-11345
144,89.9168,84.6251,85.4042,95.0191,94.4019,91.4372,89.9622,88.3363,89.1153,89.8134,84.9484,99.0488,90.8576,88.6576,86.9641,87.2481,84.6926,85.6603,-8251.12,-12436.7,0.103382,-6855.44,-10982
145,89.8468,84.8147,85.4258,95.0384,94.9131,91.6923,90.1304,88.2402,89.1274,89.7531,84.84,99.2333,90.5694,87.9931,86.2306,87.4568,85.1296,85.4083,-7434.01,-8948.52,0.0936748,-6057.21,-7528.96
146,89.7188,84.7774,85.4445,95.1376,95.0593,91.5461,90.0687,88.5031,89.1159,89.6298,84.8095,98.8449,90.763,88.017,86.2249,87.3874,84.7767,85.3751,-8859.04,-10160.7,0.0890344,-7292.71,-8578.16
147,90.1355,84.5145,85.4472,95.2076,95.3213,91.9029,90.4797,88.6541,89.2596,90.0273,85.0678,98.6413,90.7825,88.533,86.6087,87.551,84.9571,85.6359,-8386.48,-11127.8,0.108166,-6902,-9569.45
148,89.8378,84.3983,85.576,95.177,95.0606,91.9035,90.1257,88.4668,89.1809,89.7256,84.8026,98.4485,90.6222,88.2183,86.4239,87.4046,84.8562,85.4843,-9025.87,-10788,0.11221,-7856.07,-9579.7
149,89.9705,84.6568,85.5432,94.8293,94.6576,91.5763,90.0462,88.1406,88.9437,89.854,84.8523,98.5453,91.2851,88.9884,86.8258,87.5994,84.5738,85.5885,-8995.9,-13242,0.116557,-7852.76,-12073.5
150,89.8746,84.6551,85.4708,95.2627,94.434,91.5844,90.0315,88.3067,89.3574,89.783,84.6067,98.731,90.7873,88.3376,86.2447,87.4992,84.5544,85.7015,-7277.2,-10223.8,0.0915717,-5836.73,-8763.31
151,89.763,84.5806,85.6092,94.8162,95.1641,91.6422,90.0656,88.411,89.097,89.6529,84.7093,98.5963,90.8183,88.2579,86.3309,87.4463,84.691,85.4224,-7242.81,-10348,0.110144,-5809.29,-8828.83
152,89.7675,84.6625,85.2651,94.6229,95.2248,91.4775,89.8926,88.527,89.2226,89.6646,84.8409,98.3995,90.3553,87.9018,86.415,87.4027,84.8159,85.4821,-8120.59,-9934.45,0.102914,-6793.84,-8585.38
153,89.8987,84.7821,85.838,94.725,94.8485,91.4279,89.9309,88.5626,89.2568,89.808,85.0243,98.4236,90.9688,88.5033,86.7971,87.5805,84.6272,85.6939,-8810.36,-11729.8,0.0906767,-7671.33,-10550.7
154,89.8745,84.5692,85.6335,94.8475,94.9174,91.4142,90.0064,88.3333,89.0489,89.7742,84.9441,98.8046,91.0759,88.5116,86.7095,87.3384,84.5898,85.7642,-7416.2,-12317.8,0.100331,-6144.62,-10981.6
