x,y,z,layer,icpl,0.000000000000000000,3652.000000000000000
8875.000000000000000,8125.000000000000000,90.14866256500000000,1,463,108.6808487083640000,108.6791963473743000
9125.000000000000000,8125.000000000000000,91.06821060000000000,1,464,107.3066749587295000,107.2648154586496000
9375.000000000000000,8125.000000000000000,96.06164551000001000,1,465,105.6337588902582000,105.0638171249184000
9625.000000000000000,8125.000000000000000,96.82199096500000000,1,466,102.9074192085304000,102.3360986767651000
9812.500000000000000,8187.500000000000000,94.53855514500000000,1,467,98.79805648683012000,98.42697529973715000
9906.250000000000000,8218.750000000000000,93.31739425500001000,1,468,95.22046053413925000,95.00973676518630000
9953.125000000000000,8234.375000000000000,91.97592926000000000,1,469,92.54502336718740000,92.44131445084533000
9984.375000000000000,8234.375000000000000,91.97592926000000000,1,470,90.00000000000000000,90.00000000000000000
9953.125000000000000,8203.125000000000000,92.30474472000000000,1,471,92.53194120609240000,92.42846469565963000
9984.375000000000000,8203.125000000000000,92.30474472000000000,1,472,90.00000000000000000,90.00000000000000000
9906.250000000000000,8156.250000000000000,93.31739425500001000,1,473,95.19220176607419000,94.98192883608921000
9953.125000000000000,8171.875000000000000,92.30474472000000000,1,474,92.52453723159104000,92.42119362093480000
9984.375000000000000,8171.875000000000000,92.30474472000000000,1,475,90.00000000000000000,90.00000000000000000
9953.125000000000000,8140.625000000000000,92.30474472000000000,1,476,92.52729114930078000,92.42378783822943000
9984.375000000000000,8140.625000000000000,92.30474472000000000,1,477,90.00000000000000000,90.00000000000000000
9812.500000000000000,8062.500000000000000,94.70269775500000000,1,478,98.74952069521302000,98.37905343949600000
9906.250000000000000,8093.750000000000000,93.47921371500000000,1,479,95.17593954527823000,94.96593393248928000
9953.125000000000000,8109.375000000000000,92.43434906000000000,1,480,92.52265601803954000,92.41923392363122000
9984.375000000000000,8109.375000000000000,92.43434906000000000,1,481,90.00000000000000000,90.00000000000000000
9953.125000000000000,8078.125000000000000,92.43434906000000000,1,482,92.51234314152035000,92.40917379853440000
9984.375000000000000,8078.125000000000000,92.43434906000000000,1,483,90.00000000000000000,90.00000000000000000
9906.250000000000000,8031.250000000000000,93.47921371500000000,1,484,95.17446496183278000,94.96429928643850000
9953.125000000000000,8046.875000000000000,92.43434906000000000,1,485,92.51113546986299000,92.40793201166275000
9984.375000000000000,8046.875000000000000,92.43434906000000000,1,486,90.00000000000000000,90.00000000000000000
9953.125000000000000,8015.625000000000000,92.50974655000000000,1,487,92.51632826126988000,92.41294562810359000
9984.375000000000000,8015.625000000000000,92.50974655000000000,1,488,90.00000000000000000,90.00000000000000000
125.0000000000000000,7875.000000000000000,126.2699661250000000,1,489,150.7081488848636000,150.7115004939716000
375.0000000000000000,7875.000000000000000,124.5392837500000000,1,490,148.4379057361982000,148.2135497219592000
625.0000000000000000,7875.000000000000000,122.4412002550000000,1,491,146.4036009909196000,146.1284352086642000
875.0000000000000000,7875.000000000000000,117.0039443950000000,1,492,144.5515626693019000,144.3160767351598000
1125.000000000000000,7875.000000000000000,115.3008880600000000,1,493,143.2140187645832000,142.8331741119549000
1375.000000000000000,7875.000000000000000,115.2267990100000000,1,494,141.9402212491927000,141.4541324276769000
1625.000000000000000,7875.000000000000000,114.9022293100000000,1,495,140.6346440740604000,140.0882855884211000
1875.000000000000000,7875.000000000000000,112.9923477150000000,1,496,139.2803157063324000,138.6950008114382000
2125.000000000000000,7875.000000000000000,112.8901519800000000,1,497,137.8946621259304000,137.2420944351501000
2375.000000000000000,7875.000000000000000,113.2924423200000000,1,498,136.4802132775613000,135.7031445905158000
2625.000000000000000,7875.000000000000000,113.0726394650000000,1,499,135.1286859075870000,134.3075371445374000
2875.000000000000000,7875.000000000000000,112.6745529150000000,1,500,133.8195614177532000,132.9784276729416000
3125.000000000000000,7875.000000000000000,111.2825317400000000,1,501,132.5468420211278000,131.6985150891387000
3375.000000000000000,7875.000000000000000,110.1387863150000000,1,502,131.3042118907007000,130.4588581176908000
3625.000000000000000,7875.000000000000000,108.3265914900000000,1,503,130.0974847001168000,129.2569456199177000
3875.000000000000000,7875.000000000000000,107.0712738050000000,1,504,128.9452261069365000,128.0980325886633000
4125.000000000000000,7875.000000000000000,107.1800460800000000,1,505,127.8572132357234000,126.9879191002238000
4375.000000000000000,7875.000000000000000,108.1323318500000000,1,506,126.8301272586939000,125.9370649653781000
4625.000000000000000,7875.000000000000000,108.6888732900000000,1,507,125.8466481966414000,124.9699196783991000
4875.000000000000000,7875.000000000000000,108.4418716450000000,1,508,124.9027845338825000,124.1200502845251000
5125.000000000000000,7875.000000000000000,106.5691375750000000,1,509,123.8767878136112000,123.1111363808049000
5375.000000000000000,7875.000000000000000,105.2038574200000000,1,510,122.7992716333360000,122.0348799653367000
5625.000000000000000,7875.000000000000000,102.7006530750000000,1,511,121.6918367377051000,120.9385963669623000
5875.000000000000000,7875.000000000000000,100.9067420950000000,1,512,120.5956613285237000,119.8811725587311000
6125.000000000000000,7875.000000000000000,98.94723510500000000,1,513,119.5145836149752000,119.0478010283641000
6375.000000000000000,7875.000000000000000,97.74064254999999000,1,514,118.4398001902936000,118.0630770357665000
6625.000000000000000,7875.000000000000000,96.50852585000000000,1,515,117.3564024814921000,116.9543557447433000
6875.000000000000000,7875.000000000000000,96.14255141999999000,1,516,116.2875283579420000,115.7571425514838000
7125.000000000000000,7875.000000000000000,98.14147186500000000,1,517,115.2225520081297000,114.2653811868009000
7375.000000000000000,7875.000000000000000,100.8974266050000000,1,518,114.3108127167653000,113.2047280674458000
7625.000000000000000,7875.000000000000000,102.0569915750000000,1,519,113.3813757673581000,112.2189712985175000
7875.000000000000000,7875.000000000000000,99.88681030500000000,1,520,112.3861073979628000,111.2242041150329000
8125.000000000000000,7875.000000000000000,98.01634978999999000,1,521,111.3496024211013000,110.2069012398192000
8375.000000000000000,7875.000000000000000,94.77630234000000000,1,522,110.3142156453082000,109.2925731925658000
8625.000000000000000,7875.000000000000000,92.60883713000000000,1,523,109.2899161274753000,108.6495897425054000
8875.000000000000000,7875.000000000000000,90.16733169500000000,1,524,108.1568521667458000,107.7499787121460000
9125.000000000000000,7875.000000000000000,91.07857895000001000,1,525,106.8605376159619000,106.4633077791694000
9375.000000000000000,7875.000000000000000,95.70769881999999000,1,526,105.3804357900248000,104.7593923242714000
9625.000000000000000,7875.000000000000000,96.56675338500000000,1,527,102.7402634349251000,102.1698236823416000
9812.500000000000000,7937.500000000000000,94.81976318500000000,1,528,98.69102539234308000,98.32265920602332000
9906.250000000000000,7968.750000000000000,93.62562942500000000,1,529,95.15555607168318000,94.94614691932694000
9953.125000000000000,7984.375000000000000,92.50974655000000000,1,530,92.51101487021751000,92.40785309922217000
9984.375000000000000,7984.375000000000000,92.50974655000000000,1,531,90.00000000000000000,90.00000000000000000
9953.125000000000000,7953.125000000000000,92.50974655000000000,1,532,92.49743676878701000,92.39476737327772000
9984.375000000000000,7953.125000000000000,92.50974655000000000,1,533,90.00000000000000000,90.00000000000000000
9906.250000000000000,7906.250000000000000,93.86443328999999000,1,534,95.12535369984356000,94.91725915398573000
9953.125000000000000,7921.875000000000000,92.94617080500001000,1,535,92.48947810176304000,92.38718715670657000
9984.375000000000000,7921.875000000000000,92.94617080500001000,1,536,90.00000000000000000,90.00000000000000000
9953.125000000000000,7890.625000000000000,92.94617080500001000,1,537,92.49171269177795000,92.38945594139713000
9984.375000000000000,7890.625000000000000,92.94617080500001000,1,538,90.00000000000000000,90.00000000000000000
9812.500000000000000,7812.500000000000000,94.96590423500001000,1,539,98.63790211462893000,98.27250641677053000
9906.250000000000000,7843.750000000000000,93.86443328999999000,1,540,95.10752670967817000,94.90043656342614000
9953.125000000000000,7859.375000000000000,92.94617080500001000,1,541,92.48663872573749000,92.38467004898172000
9984.375000000000000,7859.375000000000000,92.94617080500001000,1,542,90.00000000000000000,90.00000000000000000
9953.125000000000000,7828.125000000000000,93.24529266499999000,1,543,92.47611110975346000,92.37454510638962000
9984.375000000000000,7828.125000000000000,93.24529266499999000,1,544,90.00000000000000000,90.00000000000000000
9906.250000000000000,7781.250000000000000,94.06452560500000000,1,545,95.10503198848652000,94.89835100087940000
9953.125000000000000,7796.875000000000000,93.24529266499999000,1,546,92.47460847783952000,92.37316998059129000
9984.375000000000000,7796.875000000000000,93.24529266499999000,1,547,90.00000000000000000,90.00000000000000000
9953.125000000000000,7765.625000000000000,93.24529266499999000,1,548,92.47951344737112000,92.37803197221929000
9984.375000000000000,7765.625000000000000,93.24529266499999000,1,549,90.00000000000000000,90.00000000000000000
62.50000000000000000,7687.500000000000000,126.7489089950000000,1,550,151.0716142882471000,151.1899253240634000
187.5000000000000000,7687.500000000000000,125.1895751950000000,1,551,149.6696611537915000,149.6210104013619000
62.50000000000000000,7562.500000000000000,125.8876571650000000,1,552,150.8480843794674000,150.9752321227612000
187.5000000000000000,7562.500000000000000,123.7647857650000000,1,553,149.1616615124930000,149.1342262917824000
375.0000000000000000,7625.000000000000000,123.4303588850000000,1,554,147.4848544715702000,147.3076667238876000
625.0000000000000000,7625.000000000000000,121.5130386350000000,1,555,145.4301734969915000,145.1790610259678000
875.0000000000000000,7625.000000000000000,115.3339920050000000,1,556,143.7315367662156000,143.4392192277343000
1125.000000000000000,7625.000000000000000,113.9967803950000000,1,557,142.3796020941436000,142.0033241140642000
1375.000000000000000,7625.000000000000000,114.5343475350000000,1,558,141.1307027484072000,140.6674605927975000
1625.000000000000000,7625.000000000000000,115.2770843500000000,1,559,139.8465453155029000,139.3147453050251000
1875.000000000000000,7625.000000000000000,117.0683364850000000,1,560,138.5012502734224000,137.9033540941616000
2125.000000000000000,7625.000000000000000,117.2962265000000000,1,561,137.0854851413045000,136.3558575815113000
2375.000000000000000,7625.000000000000000,116.8775177000000000,1,562,135.7079618456372000,134.9105829835085000
2625.000000000000000,7625.000000000000000,115.6537551900000000,1,563,134.3766580690718000,133.5506419914016000
2875.000000000000000,7625.000000000000000,113.6411514300000000,1,564,133.0864145032470000,132.2490279112212000
3125.000000000000000,7625.000000000000000,110.5444030750000000,1,565,131.8299926714571000,130.9929454653823000
3375.000000000000000,7625.000000000000000,108.3984375000000000,1,566,130.6026749970266000,129.7759898470855000
3625.000000000000000,7625.000000000000000,107.4257431050000000,1,567,129.4299349246692000,128.5995786386590000
3875.000000000000000,7625.000000000000000,108.6679840100000000,1,568,128.3227690524422000,127.4651753831708000
4125.000000000000000,7625.000000000000000,110.7947387700000000,1,569,127.2538338827504000,126.3697968433009000
4375.000000000000000,7625.000000000000000,112.5045013450000000,1,570,126.2214025678768000,125.3187628631075000
4625.000000000000000,7625.000000000000000,111.5780410750000000,1,571,125.2278712815650000,124.3331754028144000
4875.000000000000000,7625.000000000000000,108.1855545050000000,1,572,124.2911029985332000,123.4959370215058000
5125.000000000000000,7625.000000000000000,104.6436920150000000,1,573,123.2781804991451000,122.5259411540385000
5375.000000000000000,7625.000000000000000,103.2674293500000000,1,574,122.2153693803997000,121.4698920227798000
5625.000000000000000,7625.000000000000000,101.3445587150000000,1,575,121.1187374632495000,120.3687520527057000
5875.000000000000000,7625.000000000000000,100.3961601250000000,1,576,120.0161456211790000,119.2502075827914000
6125.000000000000000,7625.000000000000000,99.53781509500000000,1,577,118.9338111546131000,118.1916483992895000
6375.000000000000000,7625.000000000000000,99.54835129000000000,1,578,117.8628954448857000,117.1058698369203000
6625.000000000000000,7625.000000000000000,97.96578597999999000,1,579,116.7340538398381000,115.8953505851317000
6875.000000000000000,7625.000000000000000,96.22524261500000000,1,580,115.6777785398376000,114.8857278316636000
7125.000000000000000,7625.000000000000000,97.03721618500001000,1,581,114.6813392815138000,113.6874680673581000
7375.000000000000000,7625.000000000000000,98.71574020500000000,1,582,113.7771346769175000,112.6870023684752000
7625.000000000000000,7625.000000000000000,99.37890243500000000,1,583,112.8601364766860000,111.7266206747120000
7875.000000000000000,7625.000000000000000,98.45483398499999000,1,584,111.8906506997099000,110.7574454369200000
8125.000000000000000,7625.000000000000000,97.08478927499999000,1,585,110.8943127330887000,109.7829434579338000
8375.000000000000000,7625.000000000000000,94.51670074500001000,1,586,109.8867912024110000,108.8594054418817000
8625.000000000000000,7625.000000000000000,93.02766418499999000,1,587,108.8794596354966000,108.1056728854236000
8875.000000000000000,7625.000000000000000,91.04444885500000000,1,588,107.7816346886190000,107.1652681636939000
9125.000000000000000,7625.000000000000000,91.80597686999999000,1,589,106.5706579870640000,105.9804714594269000
9375.000000000000000,7625.000000000000000,95.77274704000000000,1,590,105.1751948470147000,104.5209448476003000
9625.000000000000000,7625.000000000000000,96.42346191499999000,1,591,102.5769133041470000,102.0130511289751000
9812.500000000000000,7687.500000000000000,95.03604507500000000,1,592,98.57880383199365000,98.21720379761463000
9906.250000000000000,7718.750000000000000,94.19080734500000000,1,593,95.08570195640844000,94.88029899685468000
9953.125000000000000,7734.375000000000000,93.24529266499999000,1,594,92.47406966931213000,92.37295421044905000
9984.375000000000000,7734.375000000000000,93.24529266499999000,1,595,90.00000000000000000,90.00000000000000000
9953.125000000000000,7703.125000000000000,93.40958404500000000,1,596,92.46051838089457000,92.35999261694931000
9984.375000000000000,7703.125000000000000,93.40958404500000000,1,597,90.00000000000000000,90.00000000000000000
9906.250000000000000,7656.250000000000000,94.19080734500000000,1,598,95.05532856043465000,94.85158109629457000
9953.125000000000000,7671.875000000000000,93.40958404500000000,1,599,92.45250955644755000,92.35246170092712000
9984.375000000000000,7671.875000000000000,93.40958404500000000,1,600,90.00000000000000000,90.00000000000000000
9953.125000000000000,7640.625000000000000,93.40958404500000000,1,601,92.45457116979429000,92.35464756376402000
9984.375000000000000,7640.625000000000000,93.40958404500000000,1,602,90.00000000000000000,90.00000000000000000
9812.500000000000000,7562.500000000000000,95.13199615500000000,1,603,98.52522571560762000,98.16753965833090000
9906.250000000000000,7593.750000000000000,94.26858520499999000,1,604,95.03721673333936000,94.83480062351060000
9953.125000000000000,7609.375000000000000,93.46089172500001000,1,605,92.44941173014385000,92.34987097379799000
9984.375000000000000,7609.375000000000000,93.46089172500001000,1,606,90.00000000000000000,90.00000000000000000
9953.125000000000000,7578.125000000000000,93.46089172500001000,1,607,92.43891130762135000,92.33984166626441000
9984.375000000000000,7578.125000000000000,93.46089172500001000,1,608,90.00000000000000000,90.00000000000000000
9906.250000000000000,7531.250000000000000,94.26858520499999000,1,609,95.03433577822464000,94.83260547606079000
9953.125000000000000,7546.875000000000000,93.46089172500001000,1,610,92.43729452636578000,92.33843448154667000
9984.375000000000000,7546.875000000000000,93.46089172500001000,1,611,90.00000000000000000,90.00000000000000000
9953.125000000000000,7515.625000000000000,93.51691436999999000,1,612,92.44200609718676000,92.34317624708022000
9984.375000000000000,7515.625000000000000,93.51691436999999000,1,613,90.00000000000000000,90.00000000000000000
31.25000000000000000,7468.750000000000000,124.9644470200000000,1,614,150.9836037524718000,151.1601576312394000
93.75000000000000000,7468.750000000000000,122.4820709250000000,1,615,149.7929380244148000,149.8747000407787000
15.62500000000000000,7421.875000000000000,115.0373458850000000,1,616,150.9060160756980000,151.0986160367239000
46.87500000000000000,7421.875000000000000,115.0373458850000000,1,617,150.0383961746296000,150.1699526116923000
15.62500000000000000,7390.625000000000000,115.0373458850000000,1,618,149.5011398291740000,149.6240701698923000
46.87500000000000000,7390.625000000000000,115.0373458850000000,1,619,149.2143722728889000,149.3107113301766000
93.75000000000000000,7406.250000000000000,116.3957214350000000,1,620,149.1266088121374000,149.1981020957261000
156.2500000000000000,7468.750000000000000,121.0182800300000000,1,621,148.8696041743268000,148.8863238626167000
218.7500000000000000,7468.750000000000000,121.0182800300000000,1,622,148.0297867280608000,147.9996763035042000
156.2500000000000000,7406.250000000000000,116.9222488400000000,1,623,148.2828963656071000,148.3071780650329000
218.7500000000000000,7406.250000000000000,116.9222488400000000,1,624,147.3903893763598000,147.3761178303536000
15.62500000000000000,7359.375000000000000,115.0373458850000000,1,625,149.4003223573742000,149.5192314229837000
46.87500000000000000,7359.375000000000000,115.0373458850000000,1,626,148.3285948125294000,148.3879736140553000
15.62500000000000000,7328.125000000000000,115.0373458850000000,1,627,150.7999931619012000,150.9901766028968000
46.87500000000000000,7328.125000000000000,115.0373458850000000,1,628,149.5725975783161000,149.6920012756044000
78.12500000000000000,7359.375000000000000,116.3957214350000000,1,629,148.7598283431062000,148.8303180753152000
109.3750000000000000,7359.375000000000000,116.3957214350000000,1,630,148.5749235971726000,148.6337557842738000
78.12500000000000000,7328.125000000000000,116.3957214350000000,1,631,149.0663501627116000,149.1557920646845000
109.3750000000000000,7328.125000000000000,116.3957214350000000,1,632,148.5783578273436000,148.6453886702763000
31.25000000000000000,7281.250000000000000,116.3405380250000000,1,633,150.7908710606208000,150.9698773219442000
93.75000000000000000,7281.250000000000000,115.6852264400000000,1,634,149.1471685772736000,149.2435162436764000
140.6250000000000000,7359.375000000000000,116.3957214350000000,1,635,148.1192821533466000,148.1591252175255000
171.8750000000000000,7359.375000000000000,116.9222488400000000,1,636,147.5671462154118000,147.5883814096866000
140.6250000000000000,7328.125000000000000,116.3957214350000000,1,637,147.9371892241007000,147.9818944845726000
171.8750000000000000,7328.125000000000000,116.9222488400000000,1,638,147.2034471605699000,147.2264270936114000
218.7500000000000000,7343.750000000000000,116.9222488400000000,1,639,146.5773994053278000,146.5777150863417000
140.6250000000000000,7296.875000000000000,115.6852264400000000,1,640,147.8320556073942000,147.8819769323389000
171.8750000000000000,7296.875000000000000,114.5300750750000000,1,641,146.6559875349751000,146.6729883321254000
140.6250000000000000,7265.625000000000000,115.6852264400000000,1,642,148.0426315067400000,148.1020466143687000
171.8750000000000000,7265.625000000000000,114.5300750750000000,1,643,147.1566198758106000,147.1918402552974000
203.1250000000000000,7296.875000000000000,114.5300750750000000,1,644,146.1920041221953000,146.1991855312218000
234.3750000000000000,7296.875000000000000,114.5300750750000000,1,645,145.4551629506419000,145.4594710243855000
203.1250000000000000,7265.625000000000000,114.5300750750000000,1,646,146.4098972948318000,146.4302462766076000
234.3750000000000000,7265.625000000000000,114.5300750750000000,1,647,145.4757813097780000,145.4868649723220000
312.5000000000000000,7437.500000000000000,120.9319152850000000,1,648,146.5863394282937000,146.5130420606450000
437.5000000000000000,7437.500000000000000,121.7328338600000000,1,649,145.5727010816682000,145.4505534209944000
281.2500000000000000,7343.750000000000000,117.4873123150000000,1,650,145.5423552931641000,145.5192367167658000
343.7500000000000000,7343.750000000000000,117.4873123150000000,1,651,145.2088150526287000,145.1628554848486000
265.6250000000000000,7296.875000000000000,113.1790084850000000,1,652,144.1609162064655000,144.1589821733859000
296.8750000000000000,7296.875000000000000,113.1790084850000000,1,653,144.4144992984976000,144.4034143070534000
265.6250000000000000,7265.625000000000000,113.1790084850000000,1,654,144.0759690084917000,144.0782180131930000
296.8750000000000000,7265.625000000000000,113.1790084850000000,1,655,143.8699346401420000,143.8680529279760000
328.1250000000000000,7296.875000000000000,113.1790084850000000,1,656,144.4826921062995000,144.4622198371877000
359.3750000000000000,7296.875000000000000,114.0575256350000000,1,657,144.6135681139990000,144.5815212611280000
328.1250000000000000,7265.625000000000000,113.1790084850000000,1,658,143.9063816674557000,143.8993272299464000
359.3750000000000000,7265.625000000000000,114.0575256350000000,1,659,144.3781396473778000,144.3559882501611000
406.2500000000000000,7343.750000000000000,118.2475357050000000,1,660,144.9424897814027000,144.8745347004140000
468.7500000000000000,7343.750000000000000,118.4511871350000000,1,661,144.5338037616220000,144.4485803807584000
406.2500000000000000,7281.250000000000000,114.0575256350000000,1,662,144.4722182483791000,144.4303697202755000
468.7500000000000000,7281.250000000000000,114.5108032250000000,1,663,144.0577025333105000,144.0026718523455000
562.5000000000000000,7437.500000000000000,120.0548629750000000,1,664,144.5772936015623000,144.4214202467150000
687.5000000000000000,7437.500000000000000,117.5641784650000000,1,665,143.6478866001002000,143.4618987837580000
531.2500000000000000,7343.750000000000000,118.4511871350000000,1,666,144.0131253237768000,143.9135659418207000
593.7500000000000000,7343.750000000000000,117.2474517800000000,1,667,143.4738643990807000,143.3612234470216000
531.2500000000000000,7281.250000000000000,114.5108032250000000,1,668,143.4314145115391000,143.3656384905886000
593.7500000000000000,7281.250000000000000,114.2393112200000000,1,669,142.7588703378986000,142.6829879065378000
687.5000000000000000,7312.500000000000000,113.7776184100000000,1,670,142.4311461171766000,142.3160464570936000
812.5000000000000000,7437.500000000000000,115.8395080550000000,1,671,142.8756753450768000,142.6585373775594000
937.5000000000000000,7437.500000000000000,114.5839157100000000,1,672,142.2855775899735000,142.0262636908855000
812.5000000000000000,7312.500000000000000,113.4182434100000000,1,673,141.7344355986970000,141.5809135629180000
937.5000000000000000,7312.500000000000000,113.1596603400000000,1,674,141.3119646889106000,141.1071382218137000
1125.000000000000000,7375.000000000000000,113.5129394550000000,1,675,141.1460822694844000,140.8313095831146000
1375.000000000000000,7375.000000000000000,114.4968032850000000,1,676,140.1036226090654000,139.6875461035745000
1625.000000000000000,7375.000000000000000,115.5081176750000000,1,677,138.8878711181049000,138.3920052013391000
1875.000000000000000,7375.000000000000000,117.7745056150000000,1,678,137.5774653146505000,136.9937412883885000
2125.000000000000000,7375.000000000000000,118.3333969100000000,1,679,136.1819138546648000,135.4468191077475000
2375.000000000000000,7375.000000000000000,117.9246749900000000,1,680,134.8346429608056000,134.0397079285163000
2625.000000000000000,7375.000000000000000,116.4792175300000000,1,681,133.5307835950094000,132.7122949053418000
2875.000000000000000,7375.000000000000000,114.1081008900000000,1,682,132.2682823527330000,131.4404042634758000
3125.000000000000000,7375.000000000000000,110.6094665550000000,1,683,131.0436954224385000,130.2138397231933000
3375.000000000000000,7375.000000000000000,108.5913162250000000,1,684,129.8511707586055000,129.0278137808269000
3625.000000000000000,7375.000000000000000,108.3444061300000000,1,685,128.7177649676345000,127.8827385552578000
3875.000000000000000,7375.000000000000000,110.1761016850000000,1,686,127.6371809156348000,126.7755685437231000
4125.000000000000000,7375.000000000000000,112.5797348000000000,1,687,126.5847831827809000,125.7009275315139000
4375.000000000000000,7375.000000000000000,113.6963119500000000,1,688,125.5593426625661000,124.6573584745526000
4625.000000000000000,7375.000000000000000,112.1002044700000000,1,689,124.5587993267178000,123.6499597060512000
4875.000000000000000,7375.000000000000000,108.6683197000000000,1,690,123.5807709367207000,122.6981622319302000
5125.000000000000000,7375.000000000000000,104.5646286000000000,1,691,122.6089733904609000,121.8264527641641000
5375.000000000000000,7375.000000000000000,102.6429672250000000,1,692,121.5559100232501000,120.7945392344581000
5625.000000000000000,7375.000000000000000,100.5929870600000000,1,693,120.4575708480345000,119.6831429625884000
5875.000000000000000,7375.000000000000000,99.94066238500000000,1,694,119.3077188515415000,118.4333194076190000
6125.000000000000000,7375.000000000000000,99.37273025499999000,1,695,118.2320980493290000,117.3242000957836000
6375.000000000000000,7375.000000000000000,99.34959793000000000,1,696,117.1917648036448000,116.2553003893498000
6625.000000000000000,7375.000000000000000,98.08830261000000000,1,697,116.1530451990434000,115.2035329429103000
6875.000000000000000,7375.000000000000000,96.73414993500000000,1,698,115.1463256065604000,114.2492232845323000
7125.000000000000000,7375.000000000000000,97.25012207000000000,1,699,114.1985923278898000,113.1965224036870000
7375.000000000000000,7375.000000000000000,98.33632660000001000,1,700,113.3045997661019000,112.2400295368716000
7625.000000000000000,7375.000000000000000,98.45043182500001000,1,701,112.3873011401891000,111.2997483230463000
7875.000000000000000,7375.000000000000000,96.95503235000001000,1,702,111.4242748588081000,110.3502411966024000
8125.000000000000000,7375.000000000000000,95.76483154499999000,1,703,110.4549300651947000,109.4032856830844000
8375.000000000000000,7375.000000000000000,94.47409439000000000,1,704,109.4821839480530000,108.4604895017905000
8625.000000000000000,7375.000000000000000,93.93249893000001000,1,705,108.5138065538767000,107.5650324760675000
8875.000000000000000,7375.000000000000000,93.21342849500000000,1,706,107.4922958289696000,106.6937272421272000
9125.000000000000000,7375.000000000000000,93.96804428000000000,1,707,106.3750331052707000,105.5390968943102000
9375.000000000000000,7375.000000000000000,96.67032241999999000,1,708,105.0113367296803000,104.3094915265546000
9625.000000000000000,7375.000000000000000,96.80894851500000000,1,709,102.4185916755066000,101.8617871307482000
9812.500000000000000,7437.500000000000000,95.26849365000001000,1,710,98.46620274224246000,98.11279903439615000
9906.250000000000000,7468.750000000000000,94.38330841000000000,1,711,95.01482750348575000,94.81459433020171000
9953.125000000000000,7484.375000000000000,93.51691436999999000,1,712,92.43650210057682000,92.33810571867426000
9984.375000000000000,7484.375000000000000,93.51691436999999000,1,713,90.00000000000000000,90.00000000000000000
9953.125000000000000,7453.125000000000000,93.51691436999999000,1,714,92.42300509677342000,92.32524913618174000
9984.375000000000000,7453.125000000000000,93.51691436999999000,1,715,90.00000000000000000,90.00000000000000000
9906.250000000000000,7406.250000000000000,94.57344818000000000,1,716,94.98416626025794000,94.78582680405061000
9953.125000000000000,7421.875000000000000,93.80181121999999000,1,717,92.41490581973740000,92.31770054053290000
9984.375000000000000,7421.875000000000000,93.80181121999999000,1,718,90.00000000000000000,90.00000000000000000
9953.125000000000000,7390.625000000000000,93.80181121999999000,1,719,92.41671222768399000,92.31972178211868000
9984.375000000000000,7390.625000000000000,93.80181121999999000,1,720,90.00000000000000000,90.00000000000000000
9812.500000000000000,7312.500000000000000,95.53785705500000000,1,721,98.41030630032874000,98.06205205410868000
9906.250000000000000,7343.750000000000000,94.57344818000000000,1,722,94.96522876082224000,94.76862467570655000
9953.125000000000000,7359.375000000000000,93.80181121999999000,1,723,92.41132278355158000,92.31483081585658000
9984.375000000000000,7359.375000000000000,93.80181121999999000,1,724,90.00000000000000000,90.00000000000000000
9953.125000000000000,7328.125000000000000,93.80181121999999000,1,725,92.40069276778117000,92.30477386758285000
9984.375000000000000,7328.125000000000000,93.80181121999999000,1,726,90.00000000000000000,90.00000000000000000
9906.250000000000000,7281.250000000000000,94.71248245000001000,1,727,94.96108620208825000,94.76569178092915000
9953.125000000000000,7296.875000000000000,93.96770477500000000,1,728,92.39872234259289000,92.30316156540501000
9984.375000000000000,7296.875000000000000,93.96770477500000000,1,729,90.00000000000000000,90.00000000000000000
9953.125000000000000,7265.625000000000000,93.96770477500000000,1,730,92.40297888419192000,92.30760533841125000
9984.375000000000000,7265.625000000000000,93.96770477500000000,1,731,90.00000000000000000,90.00000000000000000
62.50000000000000000,7187.500000000000000,117.1398773200000000,1,732,150.4539904536305000,150.5982629325202000
156.2500000000000000,7218.750000000000000,116.4435730000000000,1,733,148.0498270048105000,148.1075229926251000
218.7500000000000000,7218.750000000000000,116.4435730000000000,1,734,146.6016927089602000,146.6247415605892000
156.2500000000000000,7156.250000000000000,116.4435730000000000,1,735,148.5444785658715000,148.6022246620628000
218.7500000000000000,7156.250000000000000,116.4435730000000000,1,736,147.2514380845705000,147.2719578631907000
62.50000000000000000,7062.500000000000000,118.3509902950000000,1,737,150.7631220038573000,150.9019372853591000
187.5000000000000000,7062.500000000000000,118.1861267100000000,1,738,148.4582434025657000,148.4832999567987000
281.2500000000000000,7218.750000000000000,115.7058868400000000,1,739,145.2571714797651000,145.2595374231491000
328.1250000000000000,7234.375000000000000,113.1790084850000000,1,740,144.5868762493618000,144.5780499994277000
359.3750000000000000,7234.375000000000000,114.0575256350000000,1,741,144.5672330337560000,144.5484444501457000
328.1250000000000000,7203.125000000000000,115.7058868400000000,1,742,145.0261962661986000,145.0157325280497000
359.3750000000000000,7203.125000000000000,114.8806228650000000,1,743,144.8027454909033000,144.7845400056449000
281.2500000000000000,7156.250000000000000,115.7058868400000000,1,744,146.1245578605615000,146.1218719757678000
343.7500000000000000,7156.250000000000000,115.7058868400000000,1,745,145.3104273033001000,145.2926021238964000
390.6250000000000000,7234.375000000000000,114.0575256350000000,1,746,144.4880136165826000,144.4607068031839000
421.8750000000000000,7234.375000000000000,114.0575256350000000,1,747,144.2883946802951000,144.2556461635119000
