ppname	easting	northing	zone	kx1	kx2	kx3	rch
pp486	5916.625619	5496.505544	1	  4.7077480E+00	  1.7947430E-01	  2.9418670E+00	  1.7881749E-04
pp487	5471.043721	5725.661948	1	  4.8076530E+00	  1.5385870E-01	  3.6431780E+00	  1.8868920E-04
pp488	5381.927341	5241.887316	1	  4.9468620E+00	  1.7145550E-01	  3.7162770E+00	  1.8935167E-04
pp489	4758.112684	5369.19643	1	  5.0995980E+00	  1.4855660E-01	  3.9177470E+00	  1.7994391E-04
pp490	4057.912558	5662.007392	1	  4.9126120E+00	  1.2662680E-01	  2.6897190E+00	  1.6812148E-04
pp491	3561.407014	5432.850987	1	  4.7645220E+00	  1.2390640E-01	  2.2959750E+00	  1.5901268E-04
pp492	4287.068963	5241.887316	1	  5.1679050E+00	  1.4175310E-01	  3.2303870E+00	  1.6596667E-04
pp493	4134.298026	5458.31281	1	  5.0364660E+00	  1.3320780E-01	  2.8747270E+00	  1.6628332E-04
pp494	3204.941496	5432.850987	1	  4.5065890E+00	  1.1660180E-01	  2.3771890E+00	  1.6020786E-04
pp495	2084.621295	5623.814657	1	  3.6601820E+00	  9.4492930E-02	  3.2982290E+00	  1.7026688E-04
pp496	1231.650232	5763.854683	1	  3.0671890E+00	  8.9758120E-02	  2.2323210E+00	  1.7347483E-04
pp497	1078.879296	5891.163796	1	  3.0341520E+00	  9.0338267E-02	  1.9654480E+00	  1.7837349E-04
pp498	7100.600377	4185.221672	1	  4.8052350E+00	  2.2406540E-01	  2.9869120E+00	  1.5547129E-04
pp499	6145.782024	4834.498152	1	  4.6899110E+00	  2.1600350E-01	  2.8364060E+00	  1.7524092E-04
pp500	6820.520327	5432.850987	1	  4.6276420E+00	  2.1448150E-01	  2.4049380E+00	  1.4413004E-04
pp501	6909.636707	4961.807266	1	  4.6933810E+00	  2.5147750E-01	  2.7498810E+00	  1.4542663E-04
pp502	6731.403947	4719.91995	1	  4.6661950E+00	  2.4454160E-01	  2.7460020E+00	  1.5196435E-04
pp503	7329.756782	4936.345443	1	  4.8528560E+00	  2.6010450E-01	  3.1829090E+00	  1.4736193E-04
pp504	7571.644098	5254.618228	1	  4.9115980E+00	  2.2378640E-01	  3.4268420E+00	  1.5761566E-04
pp505	7991.764174	5267.349139	1	  5.1300130E+00	  1.9817650E-01	  4.1630950E+00	  1.9633657E-04
pp506	7673.491389	4809.036329	1	  5.0350770E+00	  2.4112880E-01	  3.7600120E+00	  1.6532285E-04
pp507	8284.575135	4694.458127	1	  5.3382580E+00	  1.9741010E-01	  4.8196060E+00	  2.1650786E-04
pp508	8742.887945	5114.578202	1	  5.4983130E+00	  1.6649840E-01	  5.3045030E+00	  2.4596148E-04
pp509	8322.767869	5369.19643	1	  5.3232580E+00	  1.7679610E-01	  4.6287630E+00	  2.2418407E-04
pp510	8271.844224	5534.698278	1	  5.3022880E+00	  1.7256250E-01	  4.4896120E+00	  2.1834837E-04
pp511	8551.924274	4439.839899	1	  5.4524490E+00	  1.7997770E-01	  5.1582610E+00	  2.3470972E-04
pp512	8080.880553	4427.108988	1	  5.2917310E+00	  2.0586830E-01	  4.4736540E+00	  1.9767564E-04
pp513	7355.218605	4618.072659	1	  4.8987210E+00	  2.5078640E-01	  3.2603630E+00	  1.5086526E-04
pp514	7864.45506	4579.879925	1	  5.1659060E+00	  2.2344030E-01	  4.1076950E+00	  1.8004356E-04
pp515	6285.822049	4197.952583	1	  4.6726920E+00	  2.0753520E-01	  2.7143520E+00	  1.7843293E-04
pp516	5878.432885	4261.60714	1	  4.7933630E+00	  1.9617860E-01	  2.9623660E+00	  1.9046375E-04
pp517	5674.738303	4809.036329	1	  4.8696350E+00	  1.9448840E-01	  3.3193590E+00	  1.8853428E-04
pp518	1855.601646	7858.543958	1	  3.9436350E+00	  9.8429398E-02	  2.7769550E+00	  2.0557525E-04
pp519	2332.025639	7591.746522	1	  3.9563070E+00	  9.8200688E-02	  2.7374370E+00	  1.9557046E-04
pp520	2732.221794	7572.689562	1	  4.0699120E+00	  9.8454859E-02	  2.8127860E+00	  1.9505538E-04
pp521	2655.993955	8373.08187	1	  4.3521440E+00	  9.8971719E-02	  3.5306950E+00	  2.1087570E-04
pp522	3570.728021	8163.455313	1	  4.4092950E+00	  9.8693659E-02	  3.1019960E+00	  2.1260172E-04
pp523	4294.89249	8049.113555	1	  4.3705520E+00	  9.8345529E-02	  2.5195790E+00	  2.1529436E-04
