ppname	easting	northing	zone	kx1	kx2	kx3	rch
pp487	5471.043721	5725.661948	1	  4.1360000E-03	  3.8197000E-02	  2.4191640E-01	  1.9740700E-02
pp488	5381.927341	5241.887316	1	  4.4602000E-03	  6.1891600E-02	  2.2853270E-01	  2.0272900E-02
pp489	4758.112684	5369.19643	1	  7.5237000E-03	  5.5461000E-02	  1.0111420E-01	  1.2317300E-02
pp490	4057.912558	5662.007392	1	  1.2161500E-02	  6.1750100E-02	  1.1342800E-01	  9.6566000E-03
pp491	3561.407014	5432.850987	1	  2.6855600E-02	  1.0777150E-01	  2.1662520E-01	  1.0316900E-02
pp492	4287.068963	5241.887316	1	  1.3334000E-02	  8.6776400E-02	  9.8364300E-02	  1.1734800E-02
pp493	4134.298026	5458.31281	1	  1.2955100E-02	  7.6730000E-02	  1.0690760E-01	  1.0209100E-02
pp494	3204.941496	5432.850987	1	  4.4147700E-02	  1.2109600E-01	  2.6676990E-01	  1.0331900E-02
pp495	2084.621295	5623.814657	1	  1.1266400E-01	  1.0185540E-01	  3.6501950E-01	  1.2656300E-02
pp496	1231.650232	5763.854683	1	  9.9935400E-02	  5.2137900E-02	  4.6588630E-01	  1.1712300E-02
pp497	1078.879296	5891.163796	1	  9.1062500E-02	  3.9583100E-02	  4.4368910E-01	  1.1628900E-02
pp498	7100.600377	4185.221672	1	  1.0363400E-02	  1.5814540E-01	  3.8430570E-01	  7.2176000E-02
pp499	6145.782024	4834.498152	1	  4.2596000E-03	  1.3262180E-01	  4.0904940E-01	  4.4781000E-02
pp500	6820.520327	5432.850987	1	  5.7686000E-03	  1.4609920E-01	  4.1910750E-01	  6.6927900E-02
pp501	6909.636707	4961.807266	1	  4.9196000E-03	  2.1785760E-01	  4.3097620E-01	  6.8791500E-02
pp502	6731.403947	4719.91995	1	  5.0088000E-03	  1.9749920E-01	  4.4801890E-01	  6.3797900E-02
pp503	7329.756782	4936.345443	1	  6.6267000E-03	  2.4676740E-01	  4.0899570E-01	  8.3569100E-02
pp504	7571.644098	5254.618228	1	  9.4283000E-03	  1.9176390E-01	  3.7559060E-01	  9.8991600E-02
pp505	7991.764174	5267.349139	1	  2.3564900E-02	  1.7751080E-01	  3.4069740E-01	  1.2201000E-01
pp506	7673.491389	4809.036329	1	  1.2895900E-02	  2.1784290E-01	  3.5174180E-01	  9.4632900E-02
pp507	8284.575135	4694.458127	1	  3.2898000E-02	  1.6379470E-01	  2.4654120E-01	  9.0629200E-02
pp508	8742.887945	5114.578202	1	  5.6048500E-02	  1.5341720E-01	  2.1836360E-01	  7.1038200E-02
pp509	8322.767869	5369.19643	1	  4.2672900E-02	  1.6764910E-01	  3.0224640E-01	  1.1839500E-01
pp510	8271.844224	5534.698278	1	  4.2795400E-02	  1.6174360E-01	  3.1765500E-01	  1.2433710E-01
pp511	8551.924274	4439.839899	1	  3.9568300E-02	  1.3572160E-01	  1.8488620E-01	  6.3186300E-02
pp512	8080.880553	4427.108988	1	  2.7216400E-02	  1.6009320E-01	  2.4699270E-01	  8.5552800E-02
pp513	7355.218605	4618.072659	1	  8.8088000E-03	  2.2326800E-01	  3.9611380E-01	  8.0841800E-02
pp514	7864.45506	4579.879925	1	  1.9548000E-02	  1.8618530E-01	  2.9738030E-01	  9.2395100E-02
pp515	6285.822049	4197.952583	1	  5.3644000E-03	  1.0964640E-01	  4.6376030E-01	  5.8714700E-02
pp516	5878.432885	4261.60714	1	  5.7491000E-03	  8.6441200E-02	  4.7367610E-01	  4.9654800E-02
pp517	5674.738303	4809.036329	1	  4.6982000E-03	  9.1792000E-02	  3.6726460E-01	  3.3156600E-02
pp518	1855.601646	7858.543958	1	  3.2182300E-02	  3.0199000E-03	  2.1714010E-01	  5.3143300E-02
pp519	2332.025639	7591.746522	1	  5.0830800E-02	  3.5399000E-03	  4.3304540E-01	  4.1643100E-02
pp520	2732.221794	7572.689562	1	  5.4030600E-02	  3.1083000E-03	  4.9884190E-01	  3.1744800E-02
pp521	2655.993955	8373.08187	1	  4.1084500E-02	  2.8218000E-03	  4.7394050E-01	  3.9883600E-02
pp522	3570.728021	8163.455313	1	  3.7314000E-02	  1.9686000E-03	  4.8227730E-01	  1.6989900E-02
pp523	4294.89249	8049.113555	1	  2.5791600E-02	  1.5705000E-03	  3.8884190E-01	  1.7728000E-02
