ppname	easting	northing	zone	kx1	kx2	kx3	rch
pp249	4618.024265	7158.993287	1	  3.0213050E+01	  2.0005840E-01	  1.8724660E+00	  1.9954028E-04
pp250	5132.861125	7524.361381	1	  8.0368310E+00	  3.5605084E-02	  1.3601470E+00	  1.5434232E-04
pp251	4667.847187	7308.462053	1	  2.4826140E+01	  1.7764970E-01	  1.6406800E+00	  1.6886327E-04
pp252	5531.444501	6610.941145	1	  1.0280270E+01	  7.5177633E-02	  1.1312380E+00	  2.3949455E-04
pp253	5548.052142	6710.586989	1	  7.1275970E+00	  1.4492350E-01	  1.3016320E+00	  2.2259468E-04
pp254	5730.736189	7408.107897	1	  5.2473270E+00	  5.4347281E-02	  3.1261570E+00	  3.0167298E-04
pp255	6096.104284	7142.385646	1	  5.9491210E+00	  2.3285560E-01	  3.0191900E+00	  2.8393229E-04
pp256	5880.204955	6943.093958	1	  4.3001130E+00	  4.4946180E-01	  1.5533930E+00	  2.5424577E-04
pp257	5166.076407	6959.701599	1	  1.0281230E+01	  4.0929073E-02	  2.9502840E+00	  2.2779313E-04
pp258	5747.34383	6527.902941	1	  6.0442270E+00	  1.6264750E-01	  1.4552390E+00	  1.8241005E-04
pp259	6046.281362	6129.319565	1	  5.9231650E+00	  4.0938699E-02	  3.6782380E+00	  2.2035987E-04
pp260	6029.673721	5747.34383	1	  8.0199170E+00	  1.7599484E-02	  3.8480260E+00	  3.0630824E-04
pp261	6511.295301	5597.875064	1	  2.1071610E+00	  4.1639958E-02	  6.9320290E+00	  2.7210651E-04
pp262	6660.764067	5747.34383	1	  3.5662580E+00	  1.0515920E-01	  6.1852450E+00	  2.7453097E-04
pp263	6909.878677	5564.659783	1	  4.4895720E+00	  2.6829302E-02	  3.1971950E+00	  1.6494802E-04
pp264	7042.739802	5431.798657	1	  3.6243210E+00	  1.8318666E-02	  4.5519990E+00	  1.6606251E-04
pp265	7707.045429	5581.267423	1	  7.1927140E+00	  1.6448670E-02	  8.3515690E+00	  1.0902106E-04
pp266	7989.37532	5763.951471	1	  4.7829300E+00	  1.0209248E-02	  5.5792070E+00	  1.5191108E-04
pp267	8321.528133	5747.34383	1	  4.8928950E+00	  2.3518532E-02	  8.2452160E+00	  1.7858763E-04
pp268	8670.288587	5564.659783	1	  2.7682850E+00	  1.5448090E-01	  5.2741520E+00	  2.2863294E-04
pp269	8936.010838	5979.850799	1	  2.7763000E+00	  1.4133340E-01	  2.3402240E+00	  2.7918305E-04
pp270	8470.996899	6295.395972	1	  3.8870350E+00	  1.1329808E-02	  3.3934560E+00	  2.9199668E-04
pp271	8703.503869	6644.156426	1	  1.6951540E+00	  7.3401195E-03	  1.8373140E+00	  2.9056074E-04
pp272	8869.580275	7158.993287	1	  1.5828910E+00	  4.3450636E-02	  2.1964980E+00	  3.0464853E-04
pp273	8720.111509	7225.423849	1	  1.2265800E+00	  1.1056180E-01	  3.4854940E+00	  3.2718777E-04
pp274	8454.389259	6976.309239	1	  1.6087010E+00	  3.9048561E-02	  2.7657350E+00	  1.6513399E-04
pp275	9234.94837	7026.132161	1	  1.4045200E+00	  6.6117774E-02	  1.5979410E+00	  3.0411663E-04
pp276	9168.517807	7408.107897	1	  5.3487110E-01	  1.1947080E-01	  4.5885750E+00	  2.8499719E-04
pp277	9002.441401	7806.691273	1	  6.4572080E-01	  1.0451830E-01	  8.6836860E+00	  3.1996462E-04
pp278	9168.517807	7956.160039	1	  9.3482380E-01	  8.5791323E-02	  6.5396410E+00	  2.9991214E-04
pp279	8537.427462	8437.781618	1	  1.7346220E+00	  2.7108850E-01	  8.8141020E+00	  5.0941093E-04
pp280	8155.451727	8936.010838	1	  9.2603840E-01	  3.2451670E-01	  7.4614450E+00	  3.3900486E-04
pp281	8803.149713	9234.94837	1	  3.6004310E-01	  1.2335520E-01	  7.3228000E+00	  3.7509608E-04
pp282	8172.059367	9301.378933	1	  1.2710220E+00	  2.7452960E-01	  1.3595390E+01	  2.9759964E-04
pp283	7839.906554	9284.771292	1	  1.2622350E+00	  6.7395930E-01	  1.7797530E+01	  3.2498599E-04
pp284	7590.791944	9567.101183	1	  3.6830140E+00	  4.9118730E-01	  2.1632190E+01	  3.5954468E-04
pp285	7142.385646	9052.264323	1	  3.5222270E+00	  3.2974020E-01	  6.4433270E+00	  2.4872372E-04
pp286	6594.333504	9533.885902	1	  6.0206690E+00	  2.4644050E-01	  1.3754190E+01	  2.6598329E-04
pp287	5996.45844	9600.316464	1	  2.7640800E+00	  1.0231400E-01	  1.2657350E+01	  2.8828746E-04
pp288	6743.80227	9650.139386	1	  4.7963560E+00	  6.5042530E-01	  1.4360300E+01	  2.4587176E-04
pp289	7208.816209	9450.847699	1	  3.1080570E+00	  4.6950990E-01	  1.1841860E+01	  2.9495029E-04
pp290	7491.1461	9417.632417	1	  4.2966940E+00	  5.0197900E-01	  1.0332380E+01	  2.7895250E-04
pp291	7906.337117	9749.78523	1	  2.4195490E+00	  5.7112580E-01	  1.7053300E+01	  4.3002278E-04
pp292	8188.667008	9733.17759	1	  1.3578220E+00	  2.6292410E-01	  1.1010960E+01	  3.7197501E-04
pp293	6328.611253	9168.517807	1	  4.8516910E+00	  2.0264880E-01	  1.2884220E+01	  2.7858935E-04
pp294	6046.281362	8653.680947	1	  1.2727570E+01	  6.8913864E-02	  6.1923100E+00	  3.3768170E-04
pp295	5747.34383	8703.503869	1	  1.4300460E+01	  8.5604703E-02	  5.5217560E+00	  3.1817218E-04
pp296	7175.600927	8819.757353	1	  5.1682220E+00	  7.9178760E-01	  5.6206380E+00	  2.1802668E-04
pp297	7507.753741	8487.60454	1	  3.7479370E+00	  3.7530700E-01	  1.8224860E+01	  2.1985454E-04
pp298	7258.639131	7673.830147	1	  3.0980100E+00	  5.3600150E-01	  2.2032650E+01	  1.4397237E-04
pp299	6810.232833	8138.844086	1	  7.0108260E+00	  1.5383640E-01	  1.0712540E+01	  3.0030465E-04
pp300	7109.170365	8105.628805	1	  3.2689800E+00	  4.0189460E-01	  1.2159390E+01	  2.3524772E-04
pp301	7474.538459	7922.944757	1	  3.2402400E+00	  9.7909280E-01	  1.5037230E+01	  1.7417539E-04
pp302	6411.649457	7557.576663	1	  6.8303110E+00	  5.1382950E-01	  8.7494990E+00	  3.0854412E-04
pp303	6727.194629	7408.107897	1	  8.5396350E+00	  4.1362030E-01	  8.0925870E+00	  2.2307707E-04
pp304	6876.663395	7092.562724	1	  6.3619910E+00	  8.8089928E-02	  1.1849550E+01	  1.5296809E-04
pp305	6428.257097	6245.57305	1	  6.0129210E+00	  1.0395670E-01	  1.9771280E+00	  2.5979842E-04
pp306	6826.840473	6494.68766	1	  8.1802960E+00	  2.7204112E-02	  6.4718260E+00	  1.9739893E-04
pp307	6627.548785	6677.371707	1	  9.2209580E+00	  3.0812424E-02	  5.0951920E+00	  2.2880874E-04
pp308	2757.96851	6777.017551	1	  2.5288410E+00	  3.6558858E-02	  4.3475680E-01	  6.2407569E-04
pp309	2292.954571	6544.510582	1	  3.1139020E+00	  6.6554454E-02	  5.4843420E-01	  3.4189481E-04
pp310	2010.62468	6710.586989	1	  2.4739130E+00	  7.4672690E-02	  5.5209420E-01	  3.1691804E-04
pp311	2259.73929	6145.927206	1	  2.9614920E+00	  6.4248254E-03	  5.9831200E-01	  2.7508957E-04
pp312	1612.041304	6295.395972	1	  1.0572700E+00	  3.1506852E-02	  4.0489370E-01	  2.4799761E-04
pp313	914.5203961	6029.673721	1	  3.1426000E+00	  4.3857960E-01	  2.8345600E-01	  2.0978961E-04
pp314	200.3918475	5730.736189	1	  1.8335850E+01	  4.0706880E-01	  1.3230060E+01	  1.8782982E-04
pp315	831.4821928	5597.875064	1	  2.8164560E+00	  1.1170210E+00	  7.7973490E-01	  1.6503658E-04
pp316	1429.357257	5415.191017	1	  1.2478340E+00	  6.5921220E-01	  4.3240870E-01	  1.9766115E-04
pp317	1827.940633	5381.975735	1	  1.5952150E+00	  1.2144200E-01	  8.6227890E-01	  2.7896070E-04
pp318	2326.169853	5298.937532	1	  2.6927860E+00	  6.1647791E-03	  3.8202860E-01	  3.1240299E-04
pp319	2176.701087	5000	1	  9.1336870E-01	  9.6513890E-02	  1.0110140E+00	  2.5637444E-04
pp320	2708.145588	4767.493031	1	  3.0467040E+00	  2.1657850E-01	  1.6630570E+00	  3.7887091E-04
pp321	3040.298401	4966.784719	1	  8.6184640E+00	  1.5953850E-01	  2.3957490E+00	  3.9706466E-04
pp322	3389.058855	4833.923593	1	  5.0944330E+00	  3.1376003E-02	  8.0378850E-01	  3.9451166E-04
pp323	3804.249872	4800.708312	1	  1.0586660E+01	  4.3185613E-02	  9.6636870E-01	  4.6310569E-04
pp324	4302.479092	4717.670109	1	  2.0387570E+01	  1.6486880E-02	  7.6040100E-01	  6.6674304E-04
pp325	4717.670109	4800.708312	1	  4.2445470E+01	  1.9601866E-02	  2.2674730E+00	  8.2191800E-04
pp326	1994.017039	4568.201343	1	  4.2187010E-01	  2.0578560E-01	  3.8685780E+00	  2.1191429E-04
pp327	1379.534335	4983.392359	1	  8.3628910E-01	  1.6495940E-01	  7.3163660E-01	  2.6174661E-04
pp328	1578.826023	4750.88539	1	  5.1119720E-01	  4.2184940E-01	  1.0692790E+00	  2.0737135E-04
pp329	1578.826023	4651.239546	1	  5.8691680E-01	  6.1178100E-01	  1.4489780E+00	  2.1608120E-04
pp330	947.7356775	5066.430563	1	  2.0880180E+00	  1.2875960E-01	  3.7898580E-01	  2.5526028E-04
pp331	598.9752235	5000	1	  3.7179100E+00	  2.0466486E-02	  1.9798220E+00	  2.4965813E-04
pp332	748.4439895	4534.986061	1	  1.9747830E+00	  2.1807759E-02	  3.4175000E+00	  2.5382223E-04
pp333	549.1523015	4202.833248	1	  3.0451100E+00	  1.9023050E-01	  3.4920000E+00	  2.9722245E-04
pp334	399.6835355	4020.149201	1	  3.2679380E+00	  5.4249300E-01	  1.0302820E+01	  3.4061813E-04
pp335	1014.16624	4003.54156	1	  5.1265560E-01	  5.6035770E-01	  2.3020610E+00	  2.4789431E-04
pp336	1578.826023	3920.503357	1	  5.0381710E-01	  4.5449800E-01	  1.4481300E+00	  2.6967026E-04
pp337	2027.232321	4169.617967	1	  1.1828690E-01	  1.3018840E-01	  3.8105820E+00	  2.3385879E-04
pp338	2060.447602	3870.680435	1	  2.0120580E-01	  1.8438970E-01	  2.8175000E+00	  2.9115192E-04
pp339	2459.030978	4153.010326	1	  2.7225000E-01	  1.0503420E-01	  2.1523220E+00	  2.9728550E-04
pp340	2741.360869	4285.871451	1	  9.3830620E-01	  2.1043540E-01	  1.7697960E+00	  4.2756735E-04
pp341	2824.399073	3920.503357	1	  1.5266030E+00	  1.8497969E-02	  8.1144900E-01	  3.0180194E-04
pp342	3289.413011	4153.010326	1	  1.8903020E+00	  2.8906792E-02	  9.4220010E-01	  3.7194382E-04
pp343	3339.235933	3687.996387	1	  1.9401200E+00	  2.5277880E-01	  1.0322830E+00	  3.2962004E-04
pp344	3040.298401	3953.718638	1	  8.7993470E-01	  2.2188646E-02	  5.2406860E-01	  2.5702268E-04
pp345	3007.08312	3671.388747	1	  4.8590620E-01	  3.6092615E-02	  1.2095020E+00	  2.8358816E-04
pp346	3306.020652	3189.767167	1	  1.2259590E+00	  7.4399410E-01	  1.3564130E+00	  3.5923800E-04
pp347	3073.513683	2841.006713	1	  1.9143730E+00	  7.6123030E-01	  3.7946440E+00	  3.2915928E-04
pp348	2326.169853	3372.451215	1	  5.9094720E-01	  1.5286351E-02	  2.5389730E+00	  4.3385890E-04
pp349	1794.725351	3040.298401	1	  3.7139260E-01	  2.9941869E-02	  1.9281870E+00	  3.0339300E-04
pp350	1479.180179	3422.274137	1	  1.0775940E+00	  2.4025100E-01	  1.2840500E+00	  5.1054015E-04
pp351	682.0134268	3339.235933	1	  2.6991810E+00	  2.2733550E-01	  3.6483940E+00	  3.9739883E-04
pp352	1047.381521	3139.944245	1	  2.5554590E+00	  1.5757420E-01	  2.3086530E+00	  4.5341183E-04
pp353	1063.989162	2890.829635	1	  2.3378870E+00	  1.0858310E-01	  2.7536850E+00	  5.6484730E-04
pp354	266.8224102	3173.159527	1	  5.0769230E+00	  8.6239132E-02	  1.0483200E+01	  2.6811166E-04
pp355	349.8606135	2841.006713	1	  4.9961830E+00	  1.2752715E-02	  9.8588980E+00	  2.8607304E-04
pp356	980.9509588	2608.499744	1	  8.7087000E+00	  1.6399040E-01	  3.0335370E+00	  5.1559814E-04
pp357	632.1905048	2475.638619	1	  6.6330230E+00	  1.9110254E-02	  2.7137830E+00	  4.4122700E-04
pp358	615.5828642	2193.308727	1	  3.5122140E+00	  5.3256603E-02	  4.2756210E+00	  3.9592431E-04
pp359	848.0898335	1944.194117	1	  2.4656670E+00	  5.2268134E-02	  2.5682240E+00	  4.1273573E-04
pp360	383.0758948	1728.294789	1	  2.9552060E+00	  4.6065951E-02	  1.6881850E+00	  3.4612040E-04
pp361	798.2669115	1313.103772	1	  7.2595470E+00	  4.0459373E-02	  1.1321820E+00	  3.0273744E-04
pp362	665.4057862	615.5828642	1	  6.4497320E+00	  5.0162715E-02	  6.7200920E-01	  2.1231178E-04
pp363	-15.50748115	831.4821928	1	  2.6381080E+00	  1.0147786E-02	  1.0323290E+00	  2.6301269E-04
pp364	881.3051148	682.0134268	1	  4.4030100E+00	  2.7660870E-02	  1.0580220E+00	  1.7921256E-04
pp365	715.2287082	167.1765662	1	  6.5883660E+00	  7.2343291E-02	  6.2818950E-01	  1.9828034E-04
pp366	1761.51007	582.3675828	1	  2.4974210E+00	  9.3913424E-02	  9.8040490E-01	  1.8131595E-04
pp367	2176.701087	366.4682542	1	  1.0918820E+01	  1.5969310E-01	  2.6245200E+00	  2.1359042E-04
pp368	2359.385134	1047.381521	1	  3.0994350E+00	  1.7713767E-02	  8.1331610E-01	  2.1253654E-04
pp369	1661.864226	1512.39546	1	  2.1481130E+00	  6.1454271E-02	  1.4035080E+00	  2.6877129E-04
pp370	2475.638619	1994.017039	1	  1.9980990E+00	  1.0834860E-01	  1.6532920E+00	  2.9169074E-04
pp371	2492.246259	2209.916368	1	  1.2975750E+00	  1.4526650E-01	  1.9967480E+00	  3.9968156E-04
pp372	2176.701087	2542.069181	1	  9.1624210E-01	  2.0352750E-01	  1.7435560E+00	  3.1636197E-04
pp373	3422.274137	2425.815697	1	  2.2905030E+00	  1.2448200E-01	  2.7311760E+00	  2.7912693E-04
pp374	3671.388747	2525.461541	1	  5.6740170E+00	  4.6481200E-01	  2.0022440E+00	  2.5977364E-04
pp375	4269.263811	2940.652557	1	  5.5670780E+00	  8.2024530E-02	  1.7881810E+00	  2.9576372E-04
pp376	4601.416624	3704.604028	1	  8.6216560E+00	  4.4077570E-02	  1.1771990E+00	  3.7038007E-04
pp377	5365.368095	4119.795045	1	  7.4607320E+00	  2.7035860E-01	  3.6451860E+00	  4.1758276E-04
pp378	4800.708312	3887.288075	1	  1.4226010E+01	  3.3966459E-02	  3.1281370E+00	  3.6789888E-04
pp379	5315.545173	3571.742903	1	  1.1341070E+01	  1.9885470E-01	  6.6108990E+00	  2.9980916E-04
pp380	4734.277749	3173.159527	1	  1.7782050E+01	  2.8411047E-02	  2.0292460E+00	  2.2659447E-04
pp381	5631.090345	3106.728964	1	  2.2418380E+01	  6.8539823E-02	  2.1035610E+01	  1.8281910E-04
pp382	4900.354156	3422.274137	1	  2.1808690E+01	  8.8077381E-02	  5.9659650E+00	  2.2737525E-04
pp383	5116.253485	3472.097059	1	  2.0917480E+01	  3.6936156E-02	  2.0965730E+00	  2.3264537E-04
pp384	5398.583376	2874.221995	1	  2.4393220E+01	  4.6030489E-02	  1.4149360E+01	  1.9685699E-04
pp385	4568.201343	2442.423337	1	  9.2729180E+00	  2.3965506E-02	  1.7487310E+00	  1.8903706E-04
pp386	5249.11461	2641.715025	1	  2.6057050E+01	  2.5371972E-02	  8.3818590E+00	  1.5284803E-04
pp387	4900.354156	2724.753229	1	  2.1514980E+01	  1.0665607E-02	  8.7227260E+00	  1.2607593E-04
pp388	4701.062468	2077.055243	1	  1.1709700E+01	  2.5953059E-02	  3.7502760E+00	  1.9232230E-04
pp389	4219.440889	2027.232321	1	  1.5841390E+01	  8.3331349E-02	  1.5906670E+00	  2.6432958E-04
pp390	3787.642231	1445.964897	1	  1.7465190E+01	  5.5702338E-02	  3.5093980E+00	  2.1754546E-04
pp391	3903.895716	864.6974742	1	  2.0530220E+01	  3.1114000E-02	  1.0165640E+01	  2.3660857E-04
pp392	3920.503357	1977.409399	1	  2.5365990E+01	  1.9556900E-01	  3.2933230E+00	  2.2705519E-04
pp393	4153.010326	2691.537947	1	  8.9456520E+00	  1.1320620E-01	  1.3419930E+00	  2.4828082E-04
pp394	3737.819309	3538.527621	1	  1.9594680E+00	  4.2424740E-01	  6.8678510E-01	  2.9238644E-04
pp395	5000	2508.8539	1	  2.5425250E+01	  2.5698974E-02	  3.0068100E+00	  1.0108641E-04
pp396	4385.517295	3588.350543	1	  7.1654570E+00	  9.6388034E-02	  1.9667370E+00	  3.0896357E-04
pp397	4402.124936	3970.326279	1	  8.3026820E+00	  1.7673692E-02	  8.7645700E-01	  3.5328399E-04
pp398	3721.211669	980.9509588	1	  2.1013170E+01	  2.2695118E-02	  4.2543770E+00	  2.5705845E-04
pp399	3272.805371	980.9509588	1	  1.7571700E+01	  1.8410425E-02	  5.1774850E+00	  1.8594895E-04
pp400	2841.006713	1445.964897	1	  9.3380090E+00	  1.8052510E-02	  2.4253030E+00	  1.4900447E-04
pp401	2591.892103	1329.711413	1	  3.9587110E+00	  9.4041881E-03	  1.8371280E+00	  1.4813742E-04
pp402	2243.131649	1927.586477	1	  1.0433030E+00	  9.3480613E-02	  1.0604030E+00	  2.4158913E-04
pp403	1794.725351	1894.371195	1	  2.0447960E+00	  1.5888400E-01	  9.3039750E-01	  3.4030069E-04
pp404	914.5203961	2126.878165	1	  2.8197950E+00	  4.4805762E-02	  5.8998900E+00	  4.9261840E-04
pp405	1047.381521	2176.701087	1	  2.4479070E+00	  7.3575233E-02	  4.1202110E+00	  5.3317449E-04
pp406	1412.749616	1994.017039	1	  1.1106920E+00	  2.5482850E-01	  1.1000440E+00	  2.8677806E-04
pp407	3073.513683	515.9370202	1	  6.1101500E+00	  3.3586661E-02	  2.7786210E+00	  1.8022631E-04
pp408	2093.662883	665.4057862	1	  5.5135970E+00	  1.2355900E-01	  1.4713660E+00	  1.9951740E-04
pp409	2093.662883	864.6974742	1	  3.1044040E+00	  3.9246260E-02	  7.8646000E-01	  2.0408080E-04
pp410	2874.221995	715.2287082	1	  1.0013610E+01	  3.4091124E-02	  2.3683490E+00	  1.2837079E-04
pp411	3754.42695	682.0134268	1	  1.2370650E+01	  3.1653411E-02	  4.2315420E+00	  3.0668663E-04
pp412	3721.211669	-65.33040315	1	  1.1149520E+01	  3.8602070E-01	  4.7129330E+00	  3.2024119E-04
pp413	3322.628293	333.2529728	1	  5.0466500E+00	  2.8778994E-02	  5.6452670E+00	  2.9605542E-04
pp414	3222.982449	183.7842068	1	  3.3259110E+00	  5.6890878E-02	  7.3241250E+00	  2.4377533E-04
pp415	4368.909655	216.9994882	1	  7.4105690E+00	  4.0006730E-01	  3.6848220E+00	  2.2606129E-04
pp416	4534.986061	582.3675828	1	  2.5714250E+01	  3.1801120E-01	  5.3680860E+00	  1.8372700E-04
pp417	4734.277749	914.5203961	1	  1.1115650E+01	  2.7862180E-01	  2.2300040E+00	  1.5010614E-04
pp418	4916.961797	449.5064575	1	  1.6006300E+01	  3.2428650E-01	  3.1996980E+00	  2.6516335E-04
pp419	5697.520908	283.4300508	1	  4.7188540E+01	  9.4926599E-03	  2.4984810E+00	  2.7762845E-04
pp420	5448.406298	748.4439895	1	  3.5521820E+01	  3.6935900E-01	  1.3686200E+00	  1.7394395E-04
pp421	5166.076407	980.9509588	1	  4.2908670E+01	  3.4346070E-01	  9.2517570E-01	  1.5830532E-04
pp422	5481.621579	798.2669115	1	  3.3916320E+01	  5.1206780E-01	  1.8070580E+00	  1.8442602E-04
pp423	5481.621579	1346.319053	1	  3.4445660E+01	  1.7947710E-01	  1.6059620E+00	  1.4935615E-04
pp424	4867.138875	1628.648945	1	  1.1842070E+01	  2.0796600E-01	  2.8302970E+00	  1.3919061E-04
pp425	5415.191017	2010.62468	1	  3.7356000E+01	  1.4454420E-01	  4.5651510E+00	  1.2661343E-04
pp426	5680.913267	1595.433663	1	  4.0865020E+01	  1.5325530E-01	  2.6316660E+00	  1.6881610E-04
pp427	5763.951471	1628.648945	1	  4.1483800E+01	  1.1112300E-01	  3.3616160E+00	  1.7118746E-04
pp428	5249.11461	1811.332992	1	  5.1694480E+01	  1.4166370E-01	  2.2036590E+00	  1.1194460E-04
pp429	4983.392359	2110.270524	1	  2.2537080E+01	  1.9402310E-01	  3.1006000E+00	  1.2252741E-04
pp430	5548.052142	2459.030978	1	  1.7602200E+01	  5.2001314E-02	  4.2196740E+00	  1.7365208E-04
pp431	6145.927206	2874.221995	1	  1.0146340E+01	  4.6616847E-02	  2.8073520E+01	  2.8794130E-04
pp432	6179.142487	3322.628293	1	  3.7009710E+00	  3.8732461E-02	  2.7092960E+01	  3.1510963E-04
pp433	6610.941145	3953.718638	1	  5.7387280E+00	  2.2655660E-01	  6.0629480E+01	  2.4955237E-04
pp434	6777.017551	4368.909655	1	  5.0974640E+00	  1.8549150E-01	  3.0202190E+01	  2.0510792E-04
pp435	6444.864738	4219.440889	1	  1.9659160E+00	  8.3362870E-01	  3.5440360E+01	  2.4151437E-04
pp436	6312.003613	3787.642231	1	  5.5793020E+00	  2.5416330E-01	  1.6707150E+01	  2.4694780E-04
pp437	6212.357769	3687.996387	1	  5.7782600E+00	  4.7453230E-01	  2.4267360E+01	  2.6556010E-04
pp438	7075.955083	3870.680435	1	  3.8258920E+00	  1.0768850E-01	  3.5471100E+01	  1.7672867E-04
pp439	7225.423849	4319.086733	1	  2.3804110E+00	  6.4991496E-02	  3.4703810E+01	  1.5389767E-04
pp440	7624.007225	4119.795045	1	  5.6594220E+00	  7.8971744E-02	  5.2117780E+01	  1.3080002E-04
pp441	8039.198242	4036.756841	1	  7.0829130E+00	  3.6846390E-01	  7.5226310E+00	  1.0759224E-04
pp442	8836.364994	3937.110997	1	  1.5269890E+01	  7.9973930E-01	  4.9573300E+00	  2.1362346E-04
pp443	8554.035103	3555.135262	1	  6.8444880E+00	  4.8617560E-01	  3.3247550E+00	  2.5946537E-04
pp444	8155.451727	3206.374808	1	  6.8988290E+00	  1.3036120E-01	  9.8248720E+00	  1.5022290E-04
pp445	7889.729476	2741.360869	1	  4.2848550E+00	  3.6470177E-02	  1.5380620E+01	  1.6419536E-04
pp446	8072.413523	2558.676822	1	  3.7667840E+00	  4.0429882E-02	  2.6575700E+01	  2.0053024E-04
pp447	7673.830147	1811.332992	1	  1.7940860E+01	  4.0467648E-02	  4.8818460E+01	  3.3572163E-04
pp448	7242.03149	2425.815697	1	  1.5070640E+01	  1.5960830E-01	  2.2598720E+01	  2.4050919E-04
pp449	7956.160039	3189.767167	1	  1.0526300E+01	  3.5037980E-01	  1.1932210E+01	  1.4554975E-04
pp450	7491.1461	3604.958184	1	  4.6245030E+00	  3.9119941E-02	  2.7150990E+01	  1.6386900E-04
pp451	7474.538459	3339.235933	1	  5.5448070E+00	  2.7347787E-02	  2.4015260E+01	  1.9672043E-04
pp452	7540.969022	3156.551886	1	  2.7826720E+00	  2.4597826E-02	  9.1210140E+00	  1.9447032E-04
pp453	7026.132161	3123.336605	1	  3.8117690E+00	  6.7159418E-02	  3.1815050E+01	  1.7054457E-04
pp454	6743.80227	2591.892103	1	  5.7706310E+00	  7.6838884E-02	  2.1896990E+01	  2.5106605E-04
pp455	7208.816209	2459.030978	1	  1.3562530E+01	  1.8688160E-01	  3.3269590E+01	  2.2297236E-04
pp456	6295.395972	2309.562212	1	  1.0920110E+01	  6.3211675E-02	  4.4104450E+00	  2.7352771E-04
pp457	6228.965409	1695.079507	1	  5.1249320E+01	  7.3891289E-02	  5.8025040E+00	  3.4073010E-04
pp458	6461.472379	1279.888491	1	  2.7871250E+01	  9.6016413E-02	  4.9411570E+00	  2.9884498E-04
pp459	5963.243159	499.3293795	1	  2.5665910E+01	  3.1358957E-02	  1.3163200E+00	  3.0440502E-04
pp460	6361.826535	449.5064575	1	  1.7101100E+01	  3.3096133E-02	  1.0297290E+00	  2.4401696E-04
pp461	6262.180691	964.3433181	1	  2.2896540E+01	  1.6772600E-01	  4.4244630E+00	  3.1446905E-04
pp462	6627.548785	831.4821928	1	  5.9943010E+00	  7.4554368E-02	  2.8549010E+00	  2.8379909E-04
pp463	7059.347443	914.5203961	1	  1.0277300E+01	  3.2352911E-02	  3.4673750E+00	  4.4548824E-04
pp464	7225.423849	1246.673209	1	  1.4468400E+01	  2.8262120E-01	  5.1197340E+00	  3.6219275E-04
pp465	7358.284975	682.0134268	1	  1.2169100E+01	  1.5785088E-02	  3.1930430E+00	  4.1363674E-04
pp466	7391.500256	300.0376915	1	  6.5853640E+00	  2.3014152E-02	  9.7101000E-01	  4.4632643E-04
pp467	7756.868351	316.6453322	1	  8.2120270E+00	  2.2326414E-02	  3.2422080E+00	  4.3731869E-04
pp468	7756.868351	1014.16624	1	  6.3966620E+00	  2.8021391E-02	  1.2433480E+01	  3.2097002E-04
pp469	7424.715537	2143.485805	1	  1.1920260E+01	  4.8416840E-01	  6.5590230E+00	  4.6440807E-04
pp470	8039.198242	2160.093446	1	  7.1560160E+00	  1.0260360E-01	  7.1874280E+01	  2.1144511E-04
pp471	6295.395972	2060.447602	1	  1.2604040E+01	  1.2772837E-02	  4.0597610E+00	  3.0115160E-04
pp472	6793.625192	200.3918475	1	  7.1178040E+00	  3.2700904E-02	  1.0065130E+00	  3.3914516E-04
pp473	1379.534335	731.8363488	1	  3.6670050E+00	  2.5202489E-02	  7.4950130E-01	  1.4863120E-04
pp474	1379.534335	1263.28085	1	  1.6562560E+00	  5.0012927E-02	  6.4053300E-01	  2.6418750E-04
pp475	2186.468586	4223.414406	1	  2.0602620E-01	  2.4706020E-01	  2.3718170E+00	  3.1392062E-04
pp476	2542.934104	4554.418102	1	  1.4948490E+00	  1.4323140E-01	  1.2602750E+00	  3.4782275E-04
pp477	3421.366989	4452.570811	1	  5.1665360E+00	  4.2950512E-02	  1.1423030E+00	  4.4039524E-04
pp478	4401.647165	4337.992608	1	  1.0628440E+01	  1.0986256E-02	  2.4459330E+00	  3.7142958E-04
pp479	4668.996304	4605.341747	1	  2.6577970E+01	  3.1652516E-02	  2.6302520E+00	  6.5394360E-04
pp480	5280.08005	4299.799874	1	  7.6423880E+00	  1.4844420E-01	  2.0267680E+00	  4.9639326E-04
pp481	5687.469214	3917.872533	1	  3.8794680E+00	  1.0239590E+00	  6.3685580E+00	  2.8091490E-04
pp482	5789.316505	3739.639774	1	  5.3251120E+00	  2.1111080E-01	  1.0519770E+01	  1.8549633E-04
pp483	6655.018479	4401.647165	1	  5.1415100E+00	  1.2303480E-01	  3.2490670E+01	  1.9960850E-04
pp484	6082.127467	4783.574507	1	  6.5890290E+00	  5.2816460E-01	  7.6152640E+00	  3.7596264E-04
pp485	5700.200126	5089.11638	1	  1.8954620E+00	  8.9050635E-02	  9.6777620E-01	  3.4138171E-04
pp486	5916.625619	5496.505544	1	  6.2712760E+00	  3.4613653E-02	  3.3919640E+00	  3.4434872E-04
pp487	5471.043721	5725.661948	1	  1.8928400E+01	  2.6431465E-02	  1.7955990E+00	  2.4789250E-04
pp488	5381.927341	5241.887316	1	  3.8133810E+00	  2.4655004E-02	  1.3775790E+00	  2.9035827E-04
pp489	4758.112684	5369.19643	1	  4.4142950E+01	  4.0992260E-02	  9.1971120E-01	  5.3138299E-04
