real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.578395,0.369946,0.57321,0.703543,0.491044,0.492039,0.875629,1.07967,0.795021,0.226827,0.474137,0.222406,0.429252,0.556521,0.831409,0.656744,0.810237,0.438726,0.362086,0.555449,0.298817,0.338354,1.10839,0.800275,0.522716,0.555553,0.60928,1.62474,0.966843,0.831161,1.14342,0.688051,0.417624,0.961677,0.875879,0.630403,1.56586,2.32029,2.44098,1.52612,1.59553,1.80622,2.32623,0.842717,1.39787,1.79344,2.42215,3.82992,0.47373,2.20921,1.49306,0.94562,0.941421,1.59553,2.67135,1.49719,0.456188,0.704298,1.0813,0.64493,1.92013,1.93149,1.60911,1.95225,0.572827,0.883089,0.676113,1.07904,2.0283,2.98757,2.34329,2.69643,0.549095,0.770395,0.598906,0.80482,1.46376,1.65498,1.43032,1.66582,0.50996,0.403523,0.33923,2.16176,2.09204,0.789722,1.54938,1.1811,0.45288,0.546312,0.290084,1.3365,1.26211,1.4321,0.716811,0.941175,0.638931,0.293679,0.523108,0.708154,0.564718,1.01961,0.502629,0.389248
11,0.653148,0.88371,2.31092,2.03848,3.84262,0.648963,1.38477,2.97403,0.338288,0.334285,1.26306,2.16855,1.73715,1.55133,1.50173,2.19693,0.216585,0.25163,1.16166,1.40945,2.37744,2.79493,1.78863,1.55638,0.209446,0.398536,1.0008,1.25989,2.13766,2.71399,2.92821,2.32674,0.290754,0.411212,0.773407,0.860825,2.61361,1.02049,2.14441,2.25176,0.655762,0.822972,0.973127,3.10918,3.7407,2.84353,2.5937,1.81881,0.237112,1.17568,1.06773,1.39056,2.53292,1.8971,2.74567,3.6636,0.309657,0.851673,0.997652,0.770326,1.11625,1.50662,1.4725,3.90247,0.736929,0.713678,1.42641,1.20113,1.1982,1.00639,1.67668,1.23487,0.679965,0.687886,2.30876,1.48916,1.13381,1.07549,1.18175,1.22929,0.853413,1.51519,0.769984,3.23942,1.74949,1.06554,1.06371,1.12736,1.19301,0.466281,0.518644,1.01208,0.839817,1.06828,1.2805,1.05781,0.558372,0.796764,0.303555,0.569363,0.704835,1.03501,0.683445,0.194825
12,0.511029,0.396129,1.08375,1.79589,1.65694,0.916897,0.874694,1.31647,0.822811,0.802616,0.886431,0.968632,1.48194,2.21081,1.42404,1.50889,1.58828,0.480029,0.437492,1.09952,1.11582,1.79153,1.52412,2.11609,0.611512,0.45474,0.738022,1.28908,0.685155,1.75783,1.25206,1.55476,0.445475,0.737291,0.568383,0.672373,0.823439,1.74999,1.63437,1.75206,1.70619,1.81562,1.82652,1.19486,0.877182,1.66166,2.63119,1.88432,1.08151,1.37457,1.22034,1.04141,0.629698,1.54324,1.40641,0.935111,1.2086,1.31071,1.11385,1.11159,1.66641,1.23214,0.893374,1.54673,1.44214,1.59174,1.30003,1.57558,2.21005,1.38138,1.02724,1.08757,1.13153,1.41259,1.67877,2.13656,1.55378,1.15736,0.918523,0.781055,1.21919,0.970568,0.920239,4.30621,1.64166,0.712295,0.45325,0.484447,2.19282,1.49433,1.50295,1.2764,0.894836,0.679276,0.591727,0.583709,1.19624,1.012,1.21233,0.68989,0.320264,0.341295,0.31695,0.438696
13,0.736471,0.541146,1.06364,0.642002,1.52064,0.660588,2.02442,4.09199,0.811287,0.57525,0.662005,0.682446,0.981401,1.0349,1.73412,3.54029,1.15955,0.805293,0.4857,0.540393,1.10018,0.900483,3.19631,2.52607,0.666287,0.634147,0.522464,1.05189,1.12985,1.69482,2.75132,1.70104,0.384391,0.544465,1.18276,0.558764,0.832943,2.26678,1.90328,2.27447,0.722563,1.83906,1.3379,0.976037,1.61306,2.53585,3.15499,1.41585,0.599551,1.64643,1.52384,1.65643,1.80452,1.66272,1.13082,1.01731,0.519466,0.525916,1.22194,1.30963,1.74728,2.35282,1.17558,1.60777,0.452002,0.808163,0.908827,1.45046,4.89834,2.60168,1.41063,0.622222,0.436936,0.572245,2.08867,3.3663,3.05443,3.73656,1.40898,1.01824,0.508442,0.724188,1.10039,2.07587,1.92605,1.09387,1.174,1.18288,1.30149,1.3863,1.02609,1.18301,0.809953,0.580237,0.405668,0.542005,0.649651,0.828028,0.708096,0.782726,0.498565,0.533985,0.460082,0.632862
14,1.04428,0.726682,0.729234,1.24729,1.63917,1.26901,0.946332,0.955839,1.18391,0.57346,1.17966,1.67678,1.53736,1.71187,1.84022,1.15114,0.793847,0.909226,0.994242,1.46307,2.24653,1.77407,2.10631,0.863497,0.690283,0.844692,1.416,2.30114,4.59776,2.75053,1.29328,1.14442,0.718678,0.985378,1.11372,1.3294,2.1666,2.18671,1.35699,0.856235,1.30906,0.86496,0.86744,2.21116,2.61104,2.15007,0.880832,0.98236,0.830663,1.219,1.37311,1.71189,1.18388,1.73324,1.22968,1.13249,0.818911,1.15913,1.19101,1.53395,2.20794,2.09801,1.65782,1.62419,0.988421,0.791421,1.0706,2.88031,2.62565,1.42895,1.22105,1.10364,0.991981,0.774039,0.991981,1.69625,1.46785,1.27048,1.18501,0.863067,0.828638,0.563756,0.910711,1.38448,1.97267,1.65326,0.854734,0.624047,0.799564,0.415309,0.568954,1.28325,1.29438,0.927678,0.976772,0.594532,0.554222,0.546238,0.664144,1.02116,0.87877,0.584411,0.539109,0.519207
15,0.359057,0.535409,0.991068,1.28844,0.934494,0.488249,1.56224,3.67555,0.49002,0.886566,0.597409,1.06885,1.21672,1.25969,1.36778,2.05713,0.6049,0.778901,0.548396,0.988347,1.01402,0.686409,1.25237,2.70378,0.676014,1.65559,1.69016,1.24274,0.568601,1.04743,1.25808,0.97165,0.210636,0.800326,1.7841,1.54138,1.41402,2.33163,3.70403,2.47793,0.827627,1.02041,1.80659,1.02253,2.28504,1.6153,4.34669,3.38585,1.22022,0.910038,1.18475,1.65131,1.54415,2.70521,2.81229,1.44292,1.08881,0.483558,0.648175,1.29272,1.41441,2.31829,1.09582,1.58467,1.00739,0.58767,0.372278,0.78264,1.38723,2.37958,1.16012,2.82176,1.1009,0.647118,1.77497,2.84443,1.20589,2.2947,1.41111,4.26384,0.472342,0.455592,0.605415,2.61942,1.48088,0.870442,1.10122,1.83272,0.463699,0.359153,0.500648,0.925151,0.643574,0.593137,0.644466,0.922602,0.986675,0.615747,0.825071,0.591914,0.194008,0.705649,0.418162,0.796872
16,0.638951,1.41392,1.37617,1.73674,4.07123,0.903007,1.01458,1.32366,1.8579,0.754914,1.29699,1.33479,2.25778,1.99389,1.45267,0.982527,2.71887,0.507673,0.363896,0.714011,1.39788,0.694601,2.63778,1.86726,1.18696,0.947204,0.627128,1.20363,1.04778,2.06853,2.15453,2.0582,0.672458,0.579806,0.893133,0.571995,1.41691,2.9384,1.97283,5.39145,2.40099,1.4897,0.817015,0.977151,1.04979,2.79621,3.29108,2.066,1.04258,1.5606,0.934848,1.34446,1.73492,2.30114,1.63296,0.782252,1.94586,0.807872,1.14642,1.18984,2.62034,1.35417,0.805184,1.10201,1.67185,2.32599,1.39297,1.62452,3.25854,3.21358,1.34173,0.571158,1.12047,1.725,1.57676,2.96565,2.19478,1.66716,1.95996,0.452685,0.848596,0.995461,1.34437,2.91192,1.46119,0.471186,1.02632,0.40522,0.913834,0.992883,0.877828,1.65271,0.463093,0.5078,0.326789,0.830635,0.649388,0.592922,0.602079,0.692215,0.319326,0.245767,0.392069,0.507251
17,0.723016,0.425519,0.778879,1.31385,2.96335,1.44697,1.10141,1.46527,0.401426,0.322798,0.318918,0.539625,2.05938,1.24958,0.789217,0.816437,0.278765,0.348719,0.396407,1.14562,1.73422,0.798277,2.50695,1.02934,0.427568,0.696244,0.640214,0.918779,2.69357,2.16404,1.22919,0.497082,0.539048,1.18951,1.40221,1.66439,5.27049,4.89013,2.63343,1.31593,0.803405,0.69592,1.16653,1.73269,1.2695,1.75205,2.26233,2.84383,1.27228,2.16133,1.6756,1.2028,0.964546,2.57059,3.12725,0.63891,1.44233,0.665669,0.447476,0.586105,1.93099,2.54466,1.11905,1.28694,0.491798,0.69115,0.732509,0.853728,1.53415,1.60321,0.858249,1.00403,0.822918,1.79017,1.89628,3.67207,1.24484,0.991408,1.59892,1.50518,0.668659,1.14022,1.97692,1.27061,1.12875,0.481712,1.38584,1.61342,0.334416,0.539645,1.31579,1.91384,0.532059,0.348489,0.307079,0.742326,0.408524,0.536832,0.907391,1.65558,1.0566,0.447534,0.469516,0.406013
18,0.603791,0.607447,1.62708,1.46839,1.18219,0.720694,0.678003,1.80965,0.528481,0.378525,0.835818,1.1981,0.624081,0.482959,0.549847,1.65809,0.690773,0.625522,0.886408,1.14827,1.22438,0.587779,0.896031,1.1511,0.340072,0.351195,0.724264,1.35259,2.61638,1.7198,0.810936,0.434296,0.318606,0.592199,1.40552,1.02565,2.86275,2.6235,2.06293,0.553279,0.795254,2.14271,2.54419,3.10443,2.61402,3.38058,2.66938,1.02586,1.44646,3.46833,2.74522,3.55745,1.10468,1.96646,0.998458,0.842298,0.865033,1.50268,1.40814,2.65503,3.03428,1.74873,1.09745,0.900602,0.693938,1.08753,1.27934,3.57361,3.33059,1.13071,0.567263,0.408159,0.713339,0.839338,2.64903,2.72665,1.42576,0.764989,0.59222,0.616053,1.16746,1.01162,1.16283,1.90716,1.85797,0.869346,0.585906,0.544232,0.78672,0.695498,0.403918,0.868592,1.07438,0.431326,0.630266,0.48955,1.22983,0.530484,0.771724,0.860144,0.514793,0.37993,0.387738,0.434665
base,0.920043,1.00444,1.33395,2.10454,2.76358,1.44449,1.2134,1.72282,1.0794,0.812849,1.24654,1.4149,2.02011,1.95114,1.58707,1.7089,0.882057,0.701747,0.726249,0.981072,1.63942,1.45369,1.84491,1.47075,0.634624,0.532448,0.913572,1.26995,1.96699,1.96513,1.66472,1.52354,0.559486,0.59887,1.0814,0.827916,1.72246,1.75213,1.7445,1.62288,0.994576,0.854109,1.03612,1.66065,1.74915,2.17901,2.26838,1.21608,0.943721,1.31736,1.18389,1.73012,1.87761,1.72074,1.35739,1.65756,0.925245,1.0245,0.907495,1.4513,1.93614,1.63324,1.45898,1.65053,0.899135,1.02412,1.13944,1.46163,2.05855,1.77033,1.2999,1.00906,0.727048,0.819743,1.10217,1.61257,1.38343,1.41923,1.47208,1.07855,0.686051,0.780163,0.958879,1.42095,1.29086,1.17327,1.16642,1.19399,0.96739,0.669855,0.622166,0.84852,0.793609,0.755407,0.773632,1.05434,0.857508,0.723767,0.58652,0.620334,0.581496,0.573833,0.651481,0.635839
