real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.856562,0.228817,0.284418,0.41964,0.216156,0.476138,1.10283,1.20918,0.971124,0.146926,0.265884,0.0747481,0.310312,0.43109,0.858169,0.732105,0.64247,0.667891,0.277995,0.396184,0.162225,0.314302,1.31966,0.664564,0.360129,0.439672,0.655529,2.72956,1.33868,0.707445,1.38936,0.648716,0.374486,1.03367,1.0954,0.690618,1.60103,3.08914,3.80037,1.33372,1.3644,1.53683,3.25621,0.779609,2.32715,2.21615,2.94457,7.22606,0.296705,2.49271,2.19351,1.14023,1.22775,1.81908,4.27748,2.58595,0.182172,0.619239,1.00059,0.660322,2.49114,4.59902,3.69471,4.26248,0.28073,0.512475,0.457064,0.992796,3.88373,6.26805,5.37902,7.95772,0.298429,0.440675,0.285944,0.507272,1.90508,3.06543,2.3352,4.94715,0.218692,0.197936,0.238318,1.99904,3.8969,1.95661,3.22409,3.02995,0.346658,0.381631,0.176128,1.50111,2.80704,3.80556,1.23846,1.25421,0.464302,0.159444,0.459836,0.784738,0.842243,2.18647,0.60593,0.407461
11,1.01511,0.944781,3.70261,3.57387,7.33637,0.89367,1.72525,3.35965,0.265257,0.444487,1.37345,2.48749,3.1487,2.27028,1.42073,2.67809,0.140398,0.174245,1.15143,2.11052,4.2104,5.61496,2.47998,2.19019,0.127413,0.276846,0.868933,1.16895,2.69657,4.15374,3.76139,3.55414,0.287896,0.414947,0.606205,0.963134,3.38342,1.07729,2.75389,3.2062,0.472501,0.571911,0.879774,3.57913,3.60464,2.70103,3.9112,3.18017,0.194086,1.18319,1.02978,0.984932,2.15702,2.01079,5.08207,5.03522,0.324668,1.06926,0.716889,0.419303,0.95381,1.80696,1.96962,5.67032,0.722283,0.709275,1.6314,0.658143,0.793472,0.886636,1.85103,1.36595,0.800292,0.905249,2.55126,1.19006,0.944563,0.731514,1.03605,1.4892,1.12096,2.37984,0.980558,4.43072,1.37875,0.831285,0.742665,1.18644,2.07833,0.606635,1.01083,1.4503,0.810132,1.03919,1.19856,0.90909,0.592297,1.20479,0.392004,0.67498,1.09707,1.15449,0.729381,0.109092
12,0.947411,0.395538,1.50187,2.78544,2.27495,2.60361,1.62313,1.3491,0.751947,1.45018,1.92924,1.50134,2.85298,4.03639,2.80326,3.01141,2.51615,0.985818,0.760638,2.21675,2.62607,5.83581,2.97899,4.15258,0.773277,0.351793,0.585834,1.36774,1.03688,4.02859,1.28355,3.5036,1.30083,0.903713,0.328199,0.611145,0.41752,1.34417,1.63336,1.52752,2.49458,1.64957,1.84706,1.31246,0.741786,1.56588,5.00817,4.10869,2.58853,1.51358,1.70655,0.965986,0.353336,2.00218,2.30324,1.50723,3.37133,5.65957,1.76284,1.72441,2.25508,3.03588,2.4697,3.3083,4.30537,4.7549,2.35183,1.33501,3.33372,1.36022,1.22851,1.18789,2.63913,3.75716,1.88176,2.01751,2.21431,0.855931,0.553952,0.558818,1.87836,1.82278,2.2685,5.61282,2.56096,1.00711,0.212828,0.367118,6.63409,3.55674,7.39639,2.88537,2.1773,1.07809,0.875058,0.54034,2.0244,1.87447,3.46572,1.10752,0.864476,0.441523,0.625514,0.774177
13,1.45301,0.824244,1.62227,0.847454,1.43815,0.971149,2.39456,3.40675,0.956285,1.03307,1.35931,0.94112,1.31044,1.12206,1.75864,4.29127,1.53826,1.8361,0.902911,0.898506,1.64572,1.59974,4.06537,2.76512,1.14276,0.850396,0.762058,1.42251,1.57805,2.49919,3.06243,2.39925,1.07919,0.825423,1.60264,0.870502,0.717041,2.14022,2.04538,1.8713,1.05011,2.12332,2.25352,1.4469,2.35553,2.41504,3.8301,2.50699,0.931941,2.03857,2.31373,2.22245,2.03823,2.00276,1.71712,1.54252,0.724816,1.13761,1.4132,1.87912,2.09709,4.37727,2.47647,2.8097,0.634751,1.293,1.03277,0.950833,6.78353,3.51685,2.42387,0.977018,0.578665,0.843995,1.54093,2.18051,3.3385,3.95426,1.72835,1.23671,0.48133,0.933845,1.8709,1.96976,2.50057,1.66361,1.33579,1.72732,1.84607,1.91109,2.00265,1.63144,1.32421,1.1787,0.759663,0.80454,0.89154,1.15484,1.16176,0.972178,0.850952,0.933849,1.02167,1.152
14,1.59816,1.06885,1.03145,1.65115,1.46644,1.70744,1.02202,0.846629,1.07889,0.943723,2.31987,2.3711,2.03624,1.86197,1.6772,1.31846,0.84906,2.02796,1.91668,2.40978,2.91435,2.9084,2.48474,0.754771,1.37963,1.25786,2.39079,3.25186,6.64252,3.96706,1.36885,1.39156,2.20371,1.72929,2.15531,2.68389,2.37503,1.95016,1.35215,0.624784,1.98331,1.01806,1.75511,3.97514,4.89144,2.00306,0.958194,1.60879,1.38575,1.61816,2.28724,2.83955,1.74934,2.21291,2.04324,1.9706,1.18666,2.614,1.39731,2.43745,2.84343,3.76106,3.54687,2.88343,1.32439,1.31781,1.19122,1.77201,3.53202,2.16778,2.31449,2.00881,1.22353,1.10114,0.67961,0.996187,1.42114,1.47644,1.61894,1.27471,0.616747,0.667553,1.49801,1.17521,2.30563,2.68004,1.29784,1.1847,0.841556,0.471742,0.936082,1.62969,2.03037,2.08566,1.93787,0.944469,0.817549,0.78458,1.01947,1.23086,1.4631,1.10537,1.26459,0.982861
15,0.384118,0.709891,1.10988,1.07912,0.6203,0.350038,1.17834,2.42134,0.455787,1.31624,0.662849,1.26837,0.975891,0.959387,0.857627,1.29591,0.642528,0.953392,0.789133,1.29144,0.913163,0.581473,0.831794,1.96201,1.1865,3.3715,2.55482,1.19114,0.395454,0.777526,1.06704,0.779996,0.347053,1.38374,2.5235,2.64253,1.40387,1.83603,2.69538,2.01907,0.928483,1.23054,2.18996,0.989259,1.9846,0.930941,2.41347,2.94034,1.2849,0.776888,1.05426,1.29999,1.28133,2.06427,2.71301,1.05404,1.29018,0.450395,0.60013,0.951185,0.913088,1.45728,0.76822,1.07943,1.07754,0.545857,0.310899,0.485674,0.738795,1.7631,1.06105,2.95092,1.38654,0.735912,1.629,1.88928,0.811994,1.78954,1.29128,4.25368,0.567406,0.532207,0.640087,2.12976,0.959466,0.659882,1.08103,1.81932,0.412727,0.401686,0.62206,0.907762,0.517014,0.628502,0.732457,0.959071,1.12038,0.904302,1.06933,0.745636,0.225136,0.950169,0.554824,0.981424
16,0.748364,2.67911,2.88018,3.13258,7.49969,1.01878,1.09723,1.40693,1.94124,1.1922,2.35851,2.64495,3.71848,2.53014,1.45704,1.04773,3.31709,0.539946,0.481379,1.03135,2.39827,0.842572,2.99576,2.66731,1.47104,1.19512,0.76498,1.12473,0.999249,2.68224,2.84244,3.021,0.837546,0.580676,1.02316,0.678785,1.5208,3.00289,2.44415,8.18205,2.84642,1.48099,0.828552,1.16752,1.08588,2.8599,5.16014,2.73827,1.40503,1.5375,0.838057,1.4591,2.01964,2.83869,2.27149,0.85909,3.28368,0.996729,1.06828,1.27933,2.58611,1.43173,0.812688,1.13994,2.51017,3.12524,1.44304,1.14194,2.79948,3.37539,1.35649,0.495524,1.56486,2.47174,1.95333,3.1235,2.09841,1.37225,2.14435,0.385382,0.988863,1.44011,1.87833,3.3053,1.27479,0.358282,0.921135,0.400835,0.998611,1.0591,1.12715,1.7194,0.329631,0.418016,0.321995,1.12875,0.745547,0.775882,0.637919,0.630624,0.285796,0.2296,0.513626,0.597705
17,1.28237,0.68492,1.27688,1.47452,2.49389,1.62576,0.993854,0.864536,0.413554,0.655881,0.530609,0.816307,2.27636,1.08297,0.54821,0.644418,0.337474,0.5735,0.788835,2.16516,2.64917,1.23868,2.13726,0.980103,0.656767,1.15289,0.919002,0.964689,2.78491,2.43364,1.1339,0.567064,1.35874,2.11744,1.58374,2.90974,4.69881,3.6924,2.06482,1.03156,0.919972,0.7475,1.27219,2.00907,1.11677,1.08084,1.61531,3.38169,1.77389,1.98563,1.68126,0.973543,0.645721,2.10657,3.71913,0.541373,2.23757,1.11919,0.46332,0.488603,1.33419,2.39609,1.21989,1.1761,0.707842,0.884649,0.829863,0.515725,0.928179,1.01897,0.797837,0.940869,1.38807,3.0457,1.92684,2.19809,0.905193,0.543378,1.2101,1.24838,1.09937,2.09464,3.36103,1.05037,0.878651,0.436243,0.976455,1.35258,0.524441,0.8785,3.16802,2.64532,0.637178,0.464093,0.450182,0.769712,0.5452,0.982598,1.76865,2.74229,2.22363,0.682356,0.874551,0.586782
18,0.365227,0.329527,1.02826,0.745067,0.359454,0.561623,0.482313,1.36762,0.297685,0.280163,0.579633,0.788181,0.212158,0.195804,0.294703,1.29878,0.765938,0.756162,1.11493,1.13588,0.627203,0.276489,0.413486,0.719746,0.423732,0.360135,0.518366,1.11616,2.23769,1.11501,0.339828,0.174317,0.414403,0.850294,1.43673,1.11448,2.65018,1.9737,1.229,0.203595,0.793002,3.62679,3.28765,2.75289,1.89563,2.38378,1.63831,0.669583,2.56153,4.80609,3.70161,3.48152,0.510332,1.45541,0.592243,0.489931,1.30936,2.39896,2.29323,3.23204,3.06825,1.17785,0.855037,0.43138,0.864277,1.55119,1.50409,5.01838,2.51654,0.579539,0.259372,0.212648,0.866608,1.02398,3.35425,2.23712,1.02526,0.383667,0.192555,0.321537,1.6793,1.04842,1.12685,1.30386,1.37173,0.615398,0.305048,0.255931,0.685642,0.961538,0.39931,0.870669,1.50528,0.329669,0.498564,0.220473,2.05794,0.548273,1.31552,1.35536,0.786651,0.340458,0.333026,0.532941
base,0.965009,1.0423,1.16523,1.35335,1.32804,1.11092,1.02157,1.09088,1.01415,0.986899,1.18056,1.24239,1.26205,1.24119,1.10766,1.09335,0.980093,0.918289,1.008,1.14294,1.26279,1.11763,1.16893,1.10045,0.923964,0.943672,1.10605,1.19808,1.42451,1.33965,1.24186,1.16573,0.870518,0.956608,1.13529,1.11366,1.42461,1.29215,1.26849,1.2089,1.06159,0.958941,0.980774,1.27115,1.28912,1.25564,1.28628,1.13773,1.02264,1.06898,1.01187,1.18402,1.17818,1.25155,1.23198,1.17787,1.06968,1.02282,0.965843,1.07726,1.24073,1.16991,1.16281,1.1409,1.03787,0.970431,0.989154,1.09654,1.11579,1.12707,1.04206,1.00648,0.955431,0.959419,1.01972,1.04747,0.978321,0.947591,1.0287,0.967098,0.881756,0.872872,0.932893,1.0327,0.969073,0.963615,0.961919,0.959402,0.898943,0.779101,0.761209,0.9237,0.862139,0.860683,0.888593,0.945131,0.938436,0.859079,0.820972,0.892971,0.877046,0.812837,0.846484,0.857938
