real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.677601,1.10398,1.83732,1.5007,2.30287,0.91587,0.861619,0.857757,1.37286,0.366311,3.09889,1.65806,0.923346,1.2332,2.70327,1.07565,1.09894,0.445779,0.953902,0.726113,1.24636,1.47763,2.17937,0.785026,0.689413,0.390745,0.717431,1.77689,3.01462,2.3562,1.58187,1.9258,0.763194,0.620897,0.593575,0.34754,1.14762,0.979406,0.845653,1.29025,2.08144,1.60347,0.824205,1.80424,2.06287,2.75816,0.956763,0.701357,0.50738,1.71651,0.903018,1.6325,1.78577,1.11391,0.853793,1.91166,0.542293,1.30502,2.4453,1.55789,1.87318,1.2452,1.49063,1.75739,1.11775,1.85573,2.42871,4.2184,2.82199,1.44858,1.92824,0.757747,0.744845,0.899499,0.88,0.996049,2.00266,1.54023,1.55316,0.367686,1.2818,0.959542,0.46809,1.33067,2.54201,1.45503,1.31468,0.478707,1.26553,0.753732,0.451272,1.09975,1.35718,1.54738,1.15353,0.986248,0.757645,0.576865,0.35525,0.459651,0.723239,0.623982,0.785907,0.557571
11,0.362045,1.71198,4.22676,1.83798,3.2814,0.42427,1.07939,2.36178,0.665979,0.418178,4.68384,4.85552,1.11287,1.38267,2.94264,2.50094,0.585785,0.356418,1.84111,0.847358,1.89725,3.1077,1.68786,1.33046,0.395027,0.430761,1.26096,1.76243,2.14522,2.67635,3.48789,4.30047,0.368867,0.317278,0.830288,0.441328,1.22,0.437157,0.953265,2.45449,1.17465,1.45563,0.599309,3.2434,5.26809,3.84645,1.3214,0.506951,0.251029,0.951207,0.626815,2.68667,5.00553,1.22252,0.947568,4.22285,0.260127,0.977439,2.91319,2.12015,1.07908,0.933435,1.17165,2.74844,1.13761,1.33091,2.8488,4.23486,2.00208,0.874248,1.82888,0.63641,0.614642,0.523824,2.19508,1.09248,1.50374,1.4855,1.39969,0.484845,1.04712,1.57658,0.441189,1.87184,2.41226,2.08297,1.49299,0.579153,1.74182,0.553748,0.290915,0.628386,1.11275,1.91558,2.08284,1.22559,0.829628,0.830593,0.190021,0.298221,0.494282,0.828663,0.853535,0.462005
12,2.30606,0.970815,0.771792,1.46798,2.00312,1.48851,0.814289,0.974675,1.62894,0.678626,1.48832,1.89397,1.24893,1.51455,1.04836,1.51539,1.21721,1.03558,1.36736,1.64576,1.94994,1.81499,1.18868,0.825938,1.00925,0.605317,0.982148,1.41564,2.37549,2.27622,1.03368,1.05728,1.26796,0.532592,0.593287,0.809828,1.4173,1.70401,1.14144,0.611583,1.6888,1.75915,2.66629,3.08052,2.00456,2.50246,1.08355,1.01768,0.490285,2.05046,2.91738,1.45023,1.30377,1.60027,0.658079,1.52044,0.537238,1.66982,1.12568,1.66354,2.63447,1.05401,1.47075,2.2979,1.14785,1.3542,1.67931,1.86399,3.2795,1.42038,1.53878,0.928685,0.793087,0.731329,0.925795,1.66369,1.57047,1.45712,1.06754,0.438013,1.1656,0.801337,1.39083,3.5961,1.87975,1.06434,0.584102,0.495076,1.82868,0.973843,0.717251,0.883192,1.03386,0.952028,1.28976,0.842317,0.766306,0.73394,0.53721,0.681107,0.463099,0.651354,0.656025,0.313541
13,0.687833,1.02178,1.65483,1.00368,3.59012,0.80733,1.33708,2.55392,1.09905,0.439467,1.5788,1.33068,1.30054,1.55337,2.23259,2.73763,1.46377,0.516161,0.644927,0.495448,1.2621,1.52224,3.51924,1.43702,0.736562,0.335555,0.449575,1.18818,1.84272,2.48993,3.72165,2.91695,0.641669,0.40975,0.94624,0.34829,0.903886,1.1915,0.919692,2.21146,1.18513,2.07555,0.961889,1.6418,1.86253,3.44519,1.74388,0.55071,0.397008,1.86395,1.19357,2.1023,3.21924,1.2235,0.703687,1.50215,0.430514,0.883285,2.20139,1.74666,2.02068,1.25483,1.06526,1.76175,0.594785,1.61158,2.44875,2.94721,6.02369,2.23974,1.87378,0.346944,0.372383,0.671157,1.72301,2.13906,3.2513,3.16306,1.75284,0.363764,0.659373,1.14247,1.08648,1.89633,1.99272,1.4046,1.59073,0.763817,1.92529,1.65605,0.801474,0.979419,0.840415,0.910037,0.603336,0.751399,0.657206,0.99506,0.382893,0.54632,0.640158,0.460114,0.601995,0.485458
14,1.12857,0.879263,1.89597,1.52214,2.73799,1.26183,0.824221,0.740702,2.12244,0.487831,3.55308,1.96221,1.23828,1.82075,3.02574,1.55158,1.98872,0.676727,1.03024,0.956554,2.19429,3.27342,3.39509,0.991357,0.674255,0.291555,0.750398,2.56905,5.35043,4.14174,2.61487,2.87001,0.937043,0.630704,0.589218,0.392306,0.994995,1.41725,0.802582,1.07235,2.20839,2.10847,0.857692,2.57412,2.06108,3.32736,0.824552,0.494765,0.495783,1.82233,1.09221,1.91691,1.35453,1.04566,0.573308,1.23894,0.430654,1.49816,2.54817,1.91695,2.15162,1.58693,1.62441,1.93928,0.801059,1.46518,2.72995,5.8806,5.94957,1.22948,1.7056,0.429368,0.521083,0.784258,0.993671,1.21818,2.62081,1.49075,1.40415,0.209492,1.20902,0.912256,0.70376,1.36243,2.89575,1.95113,0.828326,0.332829,2.55291,1.21181,0.691972,1.01323,1.4436,1.26838,1.01115,0.622972,0.605848,0.673309,0.430565,0.560439,0.849225,0.385291,0.586701,0.543467
15,0.662897,0.676048,1.58207,1.43059,1.8522,0.914708,1.90691,3.47669,0.759504,0.658547,1.63721,2.12301,1.22581,1.39622,3.13572,3.89101,0.504426,0.852022,1.13871,0.942251,2.22817,2.06817,1.98698,2.34063,0.459515,0.686054,1.26596,1.31921,1.95469,2.11384,1.58271,1.61093,0.283163,0.396332,0.839038,0.627808,1.09995,1.4043,2.06624,1.37697,0.73314,0.985938,1.05089,1.98176,3.42927,2.94487,2.33964,1.1836,0.688854,1.02583,1.24617,2.29487,2.25534,1.97403,0.977559,2.29116,0.440909,0.640893,1.06542,2.2185,1.45964,2.42728,1.6903,2.52967,0.795583,0.634681,0.910755,2.27096,2.53487,1.24078,1.21877,1.32096,0.684733,0.446449,1.87793,2.9813,1.76872,2.45951,1.43314,1.48209,0.744574,0.693055,0.619068,1.60934,2.54689,1.85156,1.07504,1.23874,1.06539,0.465223,0.499162,0.663482,1.04477,0.826156,1.14479,0.988316,0.785637,0.573525,0.430104,0.409416,0.307049,0.694508,0.621251,0.85617
16,1.17251,1.87602,1.34323,1.5107,6.02327,1.2475,0.914566,1.18304,2.82168,0.724955,2.2193,2.25392,2.21985,2.39629,2.12491,1.53139,2.44955,0.581522,0.613029,0.638519,2.02718,1.6453,3.65803,1.0008,1.12173,0.474435,0.562359,1.53155,3.21869,3.33981,2.46639,2.78173,1.02179,0.446265,0.818813,0.409851,1.32507,1.66831,0.737379,2.40324,1.76117,1.48799,0.626653,1.8006,1.78995,3.85278,1.01155,0.442651,0.494862,1.75646,1.13379,1.97709,3.09806,1.29186,0.547637,1.10733,0.75589,1.11903,2.00201,1.76772,3.02329,0.94133,0.978701,1.20987,1.04614,2.29936,3.27643,4.37695,5.82636,2.51807,1.69072,0.290176,0.642666,0.882647,1.17489,2.09852,2.85654,2.36386,1.95296,0.231836,1.07175,1.07856,1.35313,2.07424,1.65141,1.17509,1.17096,0.320996,2.12758,1.37081,0.830814,1.31883,0.770043,0.837629,0.552868,0.583558,0.646482,0.906088,0.415195,0.637076,0.604203,0.282351,0.480727,0.347726
17,0.643699,0.543125,1.56478,1.44869,4.74753,1.59912,2.61747,3.18464,0.469299,0.254475,1.6346,1.53172,1.64072,2.0363,6.67451,2.98799,0.30989,0.345152,0.804507,0.80827,2.58605,1.92363,6.0651,1.64355,0.454837,0.359701,0.525951,0.992124,3.95582,3.47369,2.39777,1.96673,0.398902,0.603223,0.626861,0.356813,1.27292,1.52141,1.45985,1.269,0.879788,0.864946,0.786745,1.53788,1.97646,2.4303,2.00969,1.06426,0.538125,1.55426,1.03507,1.27986,1.71888,1.72072,1.51937,2.39133,0.597169,0.745252,1.32671,1.11703,1.6727,2.99364,2.10329,2.84376,0.634898,0.862918,1.18073,2.09259,2.80067,1.79143,1.85601,1.05188,0.618018,0.709796,1.42095,2.94256,3.05305,3.46185,1.75323,0.868723,0.7453,0.747196,0.583979,1.18712,2.60526,1.35993,1.52641,1.7611,0.765546,0.5435,0.765347,1.17591,0.860995,0.596778,0.590123,0.992295,0.449321,0.707435,0.360406,0.477842,0.768869,0.733988,0.811512,0.589577
18,1.18261,1.22717,1.69886,1.60501,2.97034,0.942146,0.551398,1.05902,1.56282,0.521426,1.9054,3.11007,1.20764,1.29019,1.18152,1.7359,1.43257,0.713983,1.29636,1.24427,2.41558,2.16673,1.49472,0.889148,0.509796,0.313957,0.981421,1.88467,3.74586,2.90901,1.6609,1.27165,0.600429,0.435402,0.885497,0.704945,1.54787,1.52911,0.872116,0.596153,1.2824,2.22,1.52951,4.33956,2.64178,3.96894,0.866757,0.297688,0.571899,2.13416,1.94517,3.27658,1.73105,1.22869,0.393853,0.882124,0.43326,1.57775,2.06587,3.28707,2.62436,0.942685,0.83118,1.2201,0.78168,1.1938,2.67734,7.62525,6.07408,1.00707,0.931838,0.281864,0.596441,0.651038,2.0499,2.64383,2.25395,1.25972,1.07481,0.25176,1.53675,1.26736,1.49364,2.57947,2.61119,1.80823,0.666681,0.345949,2.29853,1.06556,0.558767,0.735927,1.1125,0.753512,1.21084,0.668678,0.766383,0.849688,0.46925,0.669851,0.515361,0.349423,0.46361,0.352193
base,1.77453,1.36539,1.58682,2.40324,5.32053,2.2882,1.15013,1.36838,2.12102,0.799223,2.50495,2.4606,2.35627,2.61013,2.57199,2.29309,1.20861,0.796525,1.02333,0.981096,2.82273,2.83279,2.72549,1.20157,0.734447,0.331395,0.778006,1.37317,3.99551,3.23439,1.93566,2.09647,0.849376,0.403637,0.678779,0.466038,1.32903,1.55089,1.04731,1.06387,1.21616,1.07181,1.01306,2.63027,1.97959,3.23814,1.28504,0.519448,0.615683,1.63705,1.45283,2.08242,2.40313,1.37044,0.547356,1.77342,0.553215,1.24465,1.21667,2.1226,2.43732,1.36114,1.59948,1.99706,0.794184,1.22729,2.11395,3.01099,4.16165,1.5785,1.56485,0.579842,0.531585,0.641151,0.956808,1.90474,2.15386,2.00617,1.85173,0.436804,0.967356,0.898105,1.12907,1.44817,1.82343,1.71577,1.101,0.812262,1.93788,0.966606,0.697534,0.692144,0.877734,0.829282,0.991527,1.09405,0.717572,0.80172,0.392864,0.459556,0.558961,0.457702,0.733153,0.552512
