real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.815543,0.86737,0.975653,1.1749,1.48553,0.877105,1.019,1.03457,1.4715,0.497672,1.51348,1.11777,0.961043,1.20725,2.09401,1.06699,1.05325,0.615802,0.708119,0.768449,1.09117,1.0092,1.82679,0.968895,0.763776,0.698767,0.878913,1.66351,1.98147,1.6972,1.16118,1.32754,0.609455,0.699007,0.679126,0.526124,1.19439,1.53416,1.29563,1.45653,1.64593,1.22279,0.976155,1.24063,1.84462,2.25304,1.22972,1.27297,0.601562,1.39926,1.08874,1.30549,1.42768,1.42971,1.12979,1.54801,0.654435,0.924312,1.46488,1.2551,1.93179,1.52847,1.46628,1.65472,1.11134,1.25737,1.30027,2.5427,2.36591,1.93304,1.76978,1.33112,0.922346,0.794704,0.813621,1.32983,1.78856,1.84552,1.54985,0.803767,1.02251,0.630829,0.518143,1.75963,2.25458,1.23131,1.1482,0.606043,0.942567,0.5924,0.487185,1.2732,1.24129,1.2585,0.954114,0.861302,0.721268,0.498111,0.500784,0.588978,0.531409,0.679062,0.61145,0.536921
11,0.487837,1.09362,2.49532,1.55167,2.70822,0.519079,1.39146,2.98396,0.482611,0.397397,2.19148,2.89928,1.19781,1.32653,2.18773,2.65258,0.387785,0.384245,1.49104,1.02629,1.90201,2.55611,1.62377,1.55614,0.347331,0.514843,1.12805,1.37924,1.7664,2.35672,2.77389,2.85383,0.346907,0.353452,0.780849,0.601576,1.46391,0.671469,1.46533,2.21222,0.884637,1.15106,0.836532,2.75473,4.28763,3.15548,1.92899,1.0649,0.269167,1.01533,0.910879,1.8991,3.4267,1.60391,1.46313,3.84594,0.295585,0.858795,1.6837,1.41606,1.10957,1.27639,1.36553,3.33269,0.979207,0.979022,1.77525,2.08098,1.64647,0.988625,1.71402,0.991994,0.670278,0.565548,2.24202,1.44667,1.36921,1.49389,1.23599,0.852782,0.868044,1.35724,0.596105,2.48317,2.164,1.5109,1.23302,0.840928,1.3672,0.520672,0.406381,0.785329,1.0212,1.4277,1.62886,1.12137,0.707832,0.765798,0.261315,0.416397,0.518922,0.985526,0.781437,0.368802
12,1.0192,0.66836,0.703755,1.40179,1.70062,1.14752,0.948859,1.24154,1.25358,0.759636,1.08706,1.45528,1.42159,1.84882,1.41994,1.49176,1.12839,0.821124,0.794172,1.23044,1.53177,1.62465,1.38076,1.20006,0.904232,0.789571,1.06387,1.41963,1.46003,1.92631,0.998963,1.16535,0.734087,0.616566,0.677067,0.848673,1.27197,1.80798,1.40866,1.13356,1.59087,1.33382,1.70102,1.85109,1.7528,2.15022,1.4248,1.4063,0.728093,1.38119,1.79116,1.3559,1.22662,1.79241,0.962018,1.33529,0.796862,1.15945,1.01082,1.46358,2.15572,1.26368,1.24207,1.92602,1.33822,1.27279,1.26919,1.78125,2.49843,1.5708,1.32017,1.293,1.01597,0.862762,1.12696,2.08943,1.4609,1.59627,1.20142,0.804068,0.995188,0.710847,1.03084,3.23437,1.7721,1.00231,0.673083,0.552109,1.39337,0.790062,0.822624,1.06769,0.973845,0.884732,0.93165,0.726869,0.845096,0.691014,0.69528,0.677976,0.351694,0.512954,0.466328,0.424422
13,0.662951,0.584487,0.980479,0.726351,2.29037,0.851605,2.07767,4.01595,0.816865,0.493409,0.832762,0.888671,1.21753,1.37863,2.39263,3.66107,0.954191,0.677658,0.521432,0.503053,1.29082,1.1945,3.67334,2.07283,0.697139,0.550763,0.482511,0.997355,1.50665,2.10073,2.55966,1.93208,0.455492,0.449543,0.976531,0.450209,0.919051,1.8013,1.45017,2.22543,0.804574,1.49527,0.998465,1.16535,1.85581,2.95749,2.44476,1.06562,0.544898,1.57982,1.43656,1.78063,2.44959,1.67796,0.933802,1.3446,0.520404,0.598597,1.3754,1.48664,1.93429,2.07105,1.27261,1.86825,0.549761,1.0548,1.30612,1.90062,4.97722,2.43875,1.51649,0.586061,0.451327,0.603006,1.9695,3.5009,3.06395,3.9613,1.58061,0.814448,0.536793,0.807142,1.10564,1.89738,1.98045,1.2314,1.38055,1.05657,1.3269,1.23871,1.00188,1.16933,0.848584,0.66564,0.452511,0.580144,0.623241,0.806125,0.546882,0.676278,0.520605,0.494234,0.493278,0.587199
14,1.25582,0.707022,1.00852,1.41453,2.06517,1.46465,0.974334,0.869724,1.83612,0.619966,1.81467,1.59351,1.43215,1.80628,2.40989,1.42303,1.28428,0.853312,0.868399,1.1568,2.2909,2.27686,2.64215,1.07942,0.708755,0.545628,0.972945,2.16358,4.30443,3.17898,1.39961,1.55259,0.779049,0.725889,0.657966,0.657532,1.35064,2.14098,1.20826,0.989726,1.66124,1.25265,0.934629,2.05932,2.03661,2.68223,0.987195,0.914253,0.738357,1.5111,1.37227,1.61923,1.09864,1.49109,0.806923,1.10807,0.662613,1.2051,1.39745,1.62893,2.31238,1.99264,1.71095,1.79463,0.955061,1.08203,1.52859,3.6261,3.87505,1.4064,1.35736,0.821206,0.813316,0.810416,0.962264,1.78366,1.98846,1.49699,1.33545,0.498114,1.11165,0.672835,0.830238,1.57129,2.44633,1.55524,0.732182,0.436507,1.50111,0.738704,0.75392,1.22446,1.33477,0.962452,0.887455,0.582047,0.614462,0.554725,0.615543,0.73542,0.666382,0.428501,0.503655,0.539647
15,0.553676,0.577079,0.958793,1.22952,1.40873,0.816607,2.11328,4.01576,0.769098,0.949077,0.925201,1.66776,1.44658,1.56363,2.77762,3.49451,0.516492,0.988816,0.752139,0.904842,1.94583,1.43518,1.87938,2.83112,0.555609,1.28434,1.54393,1.27647,1.29116,1.64335,1.16416,1.26023,0.224767,0.491052,1.0709,0.939051,1.19036,1.97361,2.68855,1.93291,0.640541,0.711977,0.929099,1.27323,3.06932,2.38041,2.73112,1.82758,0.988663,0.773358,1.17551,1.97801,1.99876,2.44863,1.33575,1.76166,0.712669,0.477055,0.749355,1.85783,1.49997,2.71184,1.47245,1.9552,0.960391,0.548074,0.578542,1.64727,1.96888,1.67016,1.04663,1.98336,0.996745,0.474258,1.87898,3.93091,1.53989,2.79788,1.46897,2.94366,0.642132,0.509463,0.650374,1.87811,2.05043,1.5125,1.00944,1.30892,0.770814,0.364088,0.583868,0.87024,0.923376,0.672175,0.828375,0.763241,0.840676,0.554632,0.646283,0.525355,0.233113,0.620336,0.448361,0.884233
16,0.972105,1.30011,0.825023,1.30561,4.50067,1.27732,1.11465,1.35201,2.66137,0.945897,1.30808,1.64634,2.57891,2.66277,2.14025,1.46023,2.13242,0.681737,0.425769,0.631318,1.9493,1.36416,3.58651,1.31125,1.23062,0.854813,0.671717,1.4216,2.27914,2.7967,1.7293,2.12664,0.824539,0.51952,0.855581,0.557024,1.41398,2.42642,1.05639,3.23115,1.59858,1.03094,0.538108,1.227,1.58682,3.21624,1.25596,0.826515,0.743177,1.31587,1.084,1.63184,2.48578,1.72338,0.751761,0.89104,1.14459,0.795685,1.27095,1.45486,2.88044,1.23839,0.96876,1.13003,1.23422,1.88337,2.02814,3.02581,4.37334,2.81714,1.39274,0.486457,0.907254,1.00705,1.23748,3.03816,2.40677,2.50116,2.06022,0.460344,0.93302,0.846322,1.40752,2.16164,1.4828,0.94927,1.08992,0.353487,1.50224,1.04041,1.07203,1.6682,0.708943,0.690213,0.417334,0.492532,0.633276,0.741106,0.598632,0.778923,0.450105,0.249111,0.363652,0.419969
17,1.03945,0.462895,0.688701,1.34204,4.24777,2.37629,2.09628,2.26211,0.715684,0.448796,0.692885,1.04261,2.39154,2.08527,3.02671,1.99811,0.299792,0.521658,0.529549,0.94791,3.02857,1.5072,4.53617,1.4072,0.586527,0.713478,0.638825,0.890857,4.07187,3.08521,1.04652,0.823906,0.529098,0.710075,0.746732,0.739721,2.47546,3.59327,1.89973,1.17088,0.759128,0.54686,0.812146,1.53569,1.72004,2.30812,1.70283,1.72047,1.00055,1.61019,1.63733,1.25221,1.39543,2.43857,1.43406,1.16823,1.04396,0.603969,0.566276,0.941443,2.21987,3.1173,1.78083,1.91703,0.643208,0.744694,0.89148,1.48387,2.35877,1.85479,1.14648,1.2277,0.870656,0.971736,1.40559,5.12703,2.04708,2.59126,1.95413,1.38791,0.806069,0.736873,1.27106,1.23487,1.74587,0.881002,1.26816,1.4207,0.577831,0.496619,1.33293,1.6271,0.709731,0.407666,0.396763,0.682502,0.437454,0.554028,0.65853,0.883113,0.643108,0.458461,0.524409,0.528047
18,1.35027,1.06418,1.46107,1.62647,2.61896,1.09183,0.816581,1.71868,1.1796,0.630534,1.3498,2.99731,1.24766,1.08399,1.16611,2.38376,0.855544,0.871834,1.28125,1.43196,3.04623,1.58289,1.48923,1.22232,0.442817,0.435886,1.04576,1.5152,3.94637,2.67382,1.10187,0.822952,0.417708,0.438252,0.99775,0.906125,1.92058,2.1847,1.36131,0.540274,0.770367,1.50326,1.62504,3.72755,3.01917,3.77045,1.3202,0.479371,0.831552,2.09819,2.4456,3.26818,1.54433,1.67902,0.519751,0.914366,0.58428,1.31056,1.37374,3.16577,2.83802,1.44417,1.0357,1.15223,0.774307,0.870165,1.62455,5.34797,4.67634,1.11006,0.724605,0.38367,0.779277,0.574395,2.35792,3.94406,2.06016,1.38089,0.899147,0.495548,1.50225,1.00994,1.57075,2.49721,2.38143,1.54225,0.553282,0.472709,1.58548,0.733395,0.577877,0.822354,1.05767,0.492864,0.961692,0.559462,0.850322,0.768522,0.611146,0.756194,0.450456,0.388974,0.439395,0.375882
base,1.44818,1.16386,1.26078,2.26435,4.11097,2.08552,1.33595,1.66674,1.72518,0.93429,1.73718,2.03869,2.43383,2.49691,2.35404,2.23987,0.952254,0.837228,0.852288,0.984665,2.53488,2.19181,2.38834,1.43494,0.715525,0.487809,0.896543,1.26168,2.96284,2.60839,1.50315,1.69018,0.663216,0.448547,0.774457,0.607715,1.48022,1.79148,1.39808,1.3087,1.01128,0.80004,0.939307,2.01281,1.97109,2.76814,1.6442,0.822484,0.798612,1.34178,1.37735,1.88057,2.2209,1.65935,0.777089,1.75931,0.735007,1.02248,0.918002,1.83083,2.26686,1.60154,1.61795,1.87326,0.90025,1.05699,1.46566,2.14344,2.92073,1.7185,1.38086,0.867957,0.691579,0.671878,1.00652,2.15034,1.76253,1.95737,1.76844,0.799656,0.863181,0.772166,1.06851,1.47866,1.59049,1.47581,1.08808,0.972155,1.39296,0.728897,0.71416,0.790391,0.842755,0.752391,0.874053,1.02625,0.779345,0.727949,0.493013,0.517396,0.485462,0.49229,0.658313,0.605677
