pp314	200.3918475	5730.736189	1	1.83E+01	4.07E-01	1.32E+01	1.88E-04
pp315	831.4821928	5597.875064	1	2.82E+00	1.12E+00	7.80E-01	1.65E-04
pp316	1429.357257	5415.191017	1	1.25E+00	6.59E-01	4.32E-01	1.98E-04
pp317	1827.940633	5381.975735	1	1.60E+00	1.21E-01	8.62E-01	2.79E-04
pp318	2326.169853	5298.937532	1	2.69E+00	6.16E-03	3.82E-01	3.12E-04
pp319	2176.701087	5000	1	9.13E-01	9.65E-02	1.01E+00	2.56E-04
pp320	2708.145588	4767.493031	1	3.05E+00	2.17E-01	1.66E+00	3.79E-04
pp321	3040.298401	4966.784719	1	8.62E+00	1.60E-01	2.40E+00	3.97E-04
pp322	3389.058855	4833.923593	1	5.09E+00	3.14E-02	8.04E-01	3.95E-04
pp323	3804.249872	4800.708312	1	1.06E+01	4.32E-02	9.66E-01	4.63E-04
pp324	4302.479092	4717.670109	1	2.04E+01	1.65E-02	7.60E-01	6.67E-04
pp325	4717.670109	4800.708312	1	4.24E+01	1.96E-02	2.27E+00	8.22E-04
pp326	1994.017039	4568.201343	1	4.22E-01	2.06E-01	3.87E+00	2.12E-04
pp327	1379.534335	4983.392359	1	8.36E-01	1.65E-01	7.32E-01	2.62E-04
pp328	1578.826023	4750.88539	1	5.11E-01	4.22E-01	1.07E+00	2.07E-04
pp329	1578.826023	4651.239546	1	5.87E-01	6.12E-01	1.45E+00	2.16E-04
pp330	947.7356775	5066.430563	1	2.09E+00	1.29E-01	3.79E-01	2.55E-04
pp331	598.9752235	5000	1	3.72E+00	2.05E-02	1.98E+00	2.50E-04
pp332	748.4439895	4534.986061	1	1.97E+00	2.18E-02	3.42E+00	2.54E-04
pp333	549.1523015	4202.833248	1	3.05E+00	1.90E-01	3.49E+00	2.97E-04
pp334	399.6835355	4020.149201	1	3.27E+00	5.42E-01	1.03E+01	3.41E-04
pp335	1014.16624	4003.54156	1	5.13E-01	5.60E-01	2.30E+00	2.48E-04
pp336	1578.826023	3920.503357	1	5.04E-01	4.54E-01	1.45E+00	2.70E-04
pp337	2027.232321	4169.617967	1	1.18E-01	1.30E-01	3.81E+00	2.34E-04
pp338	2060.447602	3870.680435	1	2.01E-01	1.84E-01	2.82E+00	2.91E-04
pp339	2459.030978	4153.010326	1	2.72E-01	1.05E-01	2.15E+00	2.97E-04
pp340	2741.360869	4285.871451	1	9.38E-01	2.10E-01	1.77E+00	4.28E-04
pp341	2824.399073	3920.503357	1	1.53E+00	1.85E-02	8.11E-01	3.02E-04
pp342	3289.413011	4153.010326	1	1.89E+00	2.89E-02	9.42E-01	3.72E-04
pp343	3339.235933	3687.996387	1	1.94E+00	2.53E-01	1.03E+00	3.30E-04
pp344	3040.298401	3953.718638	1	8.80E-01	2.22E-02	5.24E-01	2.57E-04
pp345	3007.08312	3671.388747	1	4.86E-01	3.61E-02	1.21E+00	2.84E-04
pp346	3306.020652	3189.767167	1	1.23E+00	7.44E-01	1.36E+00	3.59E-04
pp347	3073.513683	2841.006713	1	1.91E+00	7.61E-01	3.79E+00	3.29E-04
pp348	2326.169853	3372.451215	1	5.91E-01	1.53E-02	2.54E+00	4.34E-04
pp349	1794.725351	3040.298401	1	3.71E-01	2.99E-02	1.93E+00	3.03E-04
pp350	1479.180179	3422.274137	1	1.08E+00	2.40E-01	1.28E+00	5.11E-04
pp351	682.0134268	3339.235933	1	2.70E+00	2.27E-01	3.65E+00	3.97E-04
pp352	1047.381521	3139.944245	1	2.56E+00	1.58E-01	2.31E+00	4.53E-04
pp353	1063.989162	2890.829635	1	2.34E+00	1.09E-01	2.75E+00	5.65E-04
pp354	266.8224102	3173.159527	1	5.08E+00	8.62E-02	1.05E+01	2.68E-04
pp355	349.8606135	2841.006713	1	5.00E+00	1.28E-02	9.86E+00	2.86E-04
pp356	980.9509588	2608.499744	1	8.71E+00	1.64E-01	3.03E+00	5.16E-04
pp357	632.1905048	2475.638619	1	6.63E+00	1.91E-02	2.71E+00	4.41E-04
pp358	615.5828642	2193.308727	1	3.51E+00	5.33E-02	4.28E+00	3.96E-04
pp359	848.0898335	1944.194117	1	2.47E+00	5.23E-02	2.57E+00	4.13E-04
pp360	383.0758948	1728.294789	1	2.96E+00	4.61E-02	1.69E+00	3.46E-04
pp361	798.2669115	1313.103772	1	7.26E+00	4.05E-02	1.13E+00	3.03E-04
pp362	665.4057862	615.5828642	1	6.45E+00	5.02E-02	6.72E-01	2.12E-04
pp363	-15.50748115	831.4821928	1	2.64E+00	1.01E-02	1.03E+00	2.63E-04
pp364	881.3051148	682.0134268	1	4.40E+00	2.77E-02	1.06E+00	1.79E-04
pp365	715.2287082	167.1765662	1	6.59E+00	7.23E-02	6.28E-01	1.98E-04
pp366	1761.51007	582.3675828	1	2.50E+00	9.39E-02	9.80E-01	1.81E-04
pp367	2176.701087	366.4682542	1	1.09E+01	1.60E-01	2.62E+00	2.14E-04
pp368	2359.385134	1047.381521	1	3.10E+00	1.77E-02	8.13E-01	2.13E-04
pp369	1661.864226	1512.39546	1	2.15E+00	6.15E-02	1.40E+00	2.69E-04
pp370	2475.638619	1994.017039	1	2.00E+00	1.08E-01	1.65E+00	2.92E-04
pp371	2492.246259	2209.916368	1	1.30E+00	1.45E-01	2.00E+00	4.00E-04
pp372	2176.701087	2542.069181	1	9.16E-01	2.04E-01	1.74E+00	3.16E-04
pp373	3422.274137	2425.815697	1	2.29E+00	1.24E-01	2.73E+00	2.79E-04
pp374	3671.388747	2525.461541	1	5.67E+00	4.65E-01	2.00E+00	2.60E-04
pp375	4269.263811	2940.652557	1	5.57E+00	8.20E-02	1.79E+00	2.96E-04
pp376	4601.416624	3704.604028	1	8.62E+00	4.41E-02	1.18E+00	3.70E-04
pp377	5365.368095	4119.795045	1	7.46E+00	2.70E-01	3.65E+00	4.18E-04
pp378	4800.708312	3887.288075	1	1.42E+01	3.40E-02	3.13E+00	3.68E-04
pp379	5315.545173	3571.742903	1	1.13E+01	1.99E-01	6.61E+00	3.00E-04
pp380	4734.277749	3173.159527	1	1.78E+01	2.84E-02	2.03E+00	2.27E-04
pp381	5631.090345	3106.728964	1	2.24E+01	6.85E-02	2.10E+01	1.83E-04
pp382	4900.354156	3422.274137	1	2.18E+01	8.81E-02	5.97E+00	2.27E-04
pp383	5116.253485	3472.097059	1	2.09E+01	3.69E-02	2.10E+00	2.33E-04
pp384	5398.583376	2874.221995	1	2.44E+01	4.60E-02	1.41E+01	1.97E-04
pp385	4568.201343	2442.423337	1	9.27E+00	2.40E-02	1.75E+00	1.89E-04
pp386	5249.11461	2641.715025	1	2.61E+01	2.54E-02	8.38E+00	1.53E-04
pp387	4900.354156	2724.753229	1	2.15E+01	1.07E-02	8.72E+00	1.26E-04
pp388	4701.062468	2077.055243	1	1.17E+01	2.60E-02	3.75E+00	1.92E-04
pp389	4219.440889	2027.232321	1	1.58E+01	8.33E-02	1.59E+00	2.64E-04
pp390	3787.642231	1445.964897	1	1.75E+01	5.57E-02	3.51E+00	2.18E-04
pp391	3903.895716	864.6974742	1	2.05E+01	3.11E-02	1.02E+01	2.37E-04
pp392	3920.503357	1977.409399	1	2.54E+01	1.96E-01	3.29E+00	2.27E-04
pp393	4153.010326	2691.537947	1	8.95E+00	1.13E-01	1.34E+00	2.48E-04
pp394	3737.819309	3538.527621	1	1.96E+00	4.24E-01	6.87E-01	2.92E-04
pp395	5000	2508.8539	1	2.54E+01	2.57E-02	3.01E+00	1.01E-04
pp396	4385.517295	3588.350543	1	7.17E+00	9.64E-02	1.97E+00	3.09E-04
pp397	4402.124936	3970.326279	1	8.30E+00	1.77E-02	8.76E-01	3.53E-04
pp398	3721.211669	980.9509588	1	2.10E+01	2.27E-02	4.25E+00	2.57E-04
pp399	3272.805371	980.9509588	1	1.76E+01	1.84E-02	5.18E+00	1.86E-04
pp400	2841.006713	1445.964897	1	9.34E+00	1.81E-02	2.43E+00	1.49E-04
pp401	2591.892103	1329.711413	1	3.96E+00	9.40E-03	1.84E+00	1.48E-04
pp402	2243.131649	1927.586477	1	1.04E+00	9.35E-02	1.06E+00	2.42E-04
pp403	1794.725351	1894.371195	1	2.04E+00	1.59E-01	9.30E-01	3.40E-04
pp404	914.5203961	2126.878165	1	2.82E+00	4.48E-02	5.90E+00	4.93E-04
pp405	1047.381521	2176.701087	1	2.45E+00	7.36E-02	4.12E+00	5.33E-04
pp406	1412.749616	1994.017039	1	1.11E+00	2.55E-01	1.10E+00	2.87E-04
pp407	3073.513683	515.9370202	1	6.11E+00	3.36E-02	2.78E+00	1.80E-04
pp408	2093.662883	665.4057862	1	5.51E+00	1.24E-01	1.47E+00	2.00E-04
pp409	2093.662883	864.6974742	1	3.10E+00	3.92E-02	7.86E-01	2.04E-04
pp410	2874.221995	715.2287082	1	1.00E+01	3.41E-02	2.37E+00	1.28E-04
pp411	3754.42695	682.0134268	1	1.24E+01	3.17E-02	4.23E+00	3.07E-04
pp412	3721.211669	-65.33040315	1	1.11E+01	3.86E-01	4.71E+00	3.20E-04
pp413	3322.628293	333.2529728	1	5.05E+00	2.88E-02	5.65E+00	2.96E-04
pp414	3222.982449	183.7842068	1	3.33E+00	5.69E-02	7.32E+00	2.44E-04
pp415	4368.909655	216.9994882	1	7.41E+00	4.00E-01	3.68E+00	2.26E-04
pp416	4534.986061	582.3675828	1	2.57E+01	3.18E-01	5.37E+00	1.84E-04
pp417	4734.277749	914.5203961	1	1.11E+01	2.79E-01	2.23E+00	1.50E-04
pp418	4916.961797	449.5064575	1	1.60E+01	3.24E-01	3.20E+00	2.65E-04
pp419	5697.520908	283.4300508	1	4.72E+01	9.49E-03	2.50E+00	2.78E-04
pp420	5448.406298	748.4439895	1	3.55E+01	3.69E-01	1.37E+00	1.74E-04
pp421	5166.076407	980.9509588	1	4.29E+01	3.43E-01	9.25E-01	1.58E-04
pp422	5481.621579	798.2669115	1	3.39E+01	5.12E-01	1.81E+00	1.84E-04
pp423	5481.621579	1346.319053	1	3.44E+01	1.79E-01	1.61E+00	1.49E-04
pp424	4867.138875	1628.648945	1	1.18E+01	2.08E-01	2.83E+00	1.39E-04
pp425	5415.191017	2010.62468	1	3.74E+01	1.45E-01	4.57E+00	1.27E-04
pp426	5680.913267	1595.433663	1	4.09E+01	1.53E-01	2.63E+00	1.69E-04
pp427	5763.951471	1628.648945	1	4.15E+01	1.11E-01	3.36E+00	1.71E-04
pp428	5249.11461	1811.332992	1	5.17E+01	1.42E-01	2.20E+00	1.12E-04
pp429	4983.392359	2110.270524	1	2.25E+01	1.94E-01	3.10E+00	1.23E-04
pp430	5548.052142	2459.030978	1	1.76E+01	5.20E-02	4.22E+00	1.74E-04
pp431	6145.927206	2874.221995	1	1.01E+01	4.66E-02	2.81E+01	2.88E-04
pp432	6179.142487	3322.628293	1	3.70E+00	3.87E-02	2.71E+01	3.15E-04
pp433	6610.941145	3953.718638	1	5.74E+00	2.27E-01	6.06E+01	2.50E-04
pp434	6777.017551	4368.909655	1	5.10E+00	1.85E-01	3.02E+01	2.05E-04
pp435	6444.864738	4219.440889	1	1.97E+00	8.34E-01	3.54E+01	2.42E-04
pp436	6312.003613	3787.642231	1	5.58E+00	2.54E-01	1.67E+01	2.47E-04
pp437	6212.357769	3687.996387	1	5.78E+00	4.75E-01	2.43E+01	2.66E-04
pp438	7075.955083	3870.680435	1	3.83E+00	1.08E-01	3.55E+01	1.77E-04
pp439	7225.423849	4319.086733	1	2.38E+00	6.50E-02	3.47E+01	1.54E-04
pp440	7624.007225	4119.795045	1	5.66E+00	7.90E-02	5.21E+01	1.31E-04
pp441	8039.198242	4036.756841	1	7.08E+00	3.68E-01	7.52E+00	1.08E-04
pp442	8836.364994	3937.110997	1	1.53E+01	8.00E-01	4.96E+00	2.14E-04
pp443	8554.035103	3555.135262	1	6.84E+00	4.86E-01	3.32E+00	2.59E-04
pp444	8155.451727	3206.374808	1	6.90E+00	1.30E-01	9.82E+00	1.50E-04
pp445	7889.729476	2741.360869	1	4.28E+00	3.65E-02	1.54E+01	1.64E-04
pp446	8072.413523	2558.676822	1	3.77E+00	4.04E-02	2.66E+01	2.01E-04
pp447	7673.830147	1811.332992	1	1.79E+01	4.05E-02	4.88E+01	3.36E-04
pp448	7242.03149	2425.815697	1	1.51E+01	1.60E-01	2.26E+01	2.41E-04
pp449	7956.160039	3189.767167	1	1.05E+01	3.50E-01	1.19E+01	1.46E-04
pp450	7491.1461	3604.958184	1	4.62E+00	3.91E-02	2.72E+01	1.64E-04
pp451	7474.538459	3339.235933	1	5.54E+00	2.73E-02	2.40E+01	1.97E-04
pp452	7540.969022	3156.551886	1	2.78E+00	2.46E-02	9.12E+00	1.94E-04
pp453	7026.132161	3123.336605	1	3.81E+00	6.72E-02	3.18E+01	1.71E-04
pp454	6743.80227	2591.892103	1	5.77E+00	7.68E-02	2.19E+01	2.51E-04
pp455	7208.816209	2459.030978	1	1.36E+01	1.87E-01	3.33E+01	2.23E-04
pp456	6295.395972	2309.562212	1	1.09E+01	6.32E-02	4.41E+00	2.74E-04
pp457	6228.965409	1695.079507	1	5.12E+01	7.39E-02	5.80E+00	3.41E-04
pp458	6461.472379	1279.888491	1	2.79E+01	9.60E-02	4.94E+00	2.99E-04
pp459	5963.243159	499.3293795	1	2.57E+01	3.14E-02	1.32E+00	3.04E-04
pp460	6361.826535	449.5064575	1	1.71E+01	3.31E-02	1.03E+00	2.44E-04
pp461	6262.180691	964.3433181	1	2.29E+01	1.68E-01	4.42E+00	3.14E-04
pp462	6627.548785	831.4821928	1	5.99E+00	7.46E-02	2.85E+00	2.84E-04
pp463	7059.347443	914.5203961	1	1.03E+01	3.24E-02	3.47E+00	4.45E-04
pp464	7225.423849	1246.673209	1	1.45E+01	2.83E-01	5.12E+00	3.62E-04
pp465	7358.284975	682.0134268	1	1.22E+01	1.58E-02	3.19E+00	4.14E-04
pp466	7391.500256	300.0376915	1	6.59E+00	2.30E-02	9.71E-01	4.46E-04
pp467	7756.868351	316.6453322	1	8.21E+00	2.23E-02	3.24E+00	4.37E-04
pp468	7756.868351	1014.16624	1	6.40E+00	2.80E-02	1.24E+01	3.21E-04
pp469	7424.715537	2143.485805	1	1.19E+01	4.84E-01	6.56E+00	4.64E-04
pp470	8039.198242	2160.093446	1	7.16E+00	1.03E-01	7.19E+01	2.11E-04
pp471	6295.395972	2060.447602	1	1.26E+01	1.28E-02	4.06E+00	3.01E-04
pp472	6793.625192	200.3918475	1	7.12E+00	3.27E-02	1.01E+00	3.39E-04
pp473	1379.534335	731.8363488	1	3.67E+00	2.52E-02	7.50E-01	1.49E-04
pp474	1379.534335	1263.28085	1	1.66E+00	5.00E-02	6.41E-01	2.64E-04
pp475	2186.468586	4223.414406	1	2.06E-01	2.47E-01	2.37E+00	3.14E-04
pp476	2542.934104	4554.418102	1	1.49E+00	1.43E-01	1.26E+00	3.48E-04
pp477	3421.366989	4452.570811	1	5.17E+00	4.30E-02	1.14E+00	4.40E-04
pp478	4401.647165	4337.992608	1	1.06E+01	1.10E-02	2.45E+00	3.71E-04
pp479	4668.996304	4605.341747	1	2.66E+01	3.17E-02	2.63E+00	6.54E-04
pp480	5280.08005	4299.799874	1	7.64E+00	1.48E-01	2.03E+00	4.96E-04
pp481	5687.469214	3917.872533	1	3.88E+00	1.02E+00	6.37E+00	2.81E-04
pp482	5789.316505	3739.639774	1	5.33E+00	2.11E-01	1.05E+01	1.85E-04
pp483	6655.018479	4401.647165	1	5.14E+00	1.23E-01	3.25E+01	2.00E-04
pp484	6082.127467	4783.574507	1	6.59E+00	5.28E-01	7.62E+00	3.76E-04
pp485	5700.200126	5089.11638	1	1.90E+00	8.91E-02	9.68E-01	3.41E-04
pp486	5916.625619	5496.505544	1	6.27E+00	3.46E-02	3.39E+00	3.44E-04
pp487	5471.043721	5725.661948	1	1.89E+01	2.64E-02	1.80E+00	2.48E-04
pp488	5381.927341	5241.887316	1	3.81E+00	2.47E-02	1.38E+00	2.90E-04
pp489	4758.112684	5369.19643	1	4.41E+01	4.10E-02	9.20E-01	5.31E-04
pp490	4057.912558	5662.007392	1	2.40E+01	1.85E-01	1.99E+00	6.09E-04
pp491	3561.407014	5432.850987	1	1.58E+01	5.38E-02	6.99E-01	6.13E-04
pp492	4287.068963	5241.887316	1	2.01E+01	1.69E-02	1.41E+00	5.21E-04
pp493	4134.298026	5458.31281	1	2.40E+01	1.99E-02	1.54E+00	6.61E-04
pp494	3204.941496	5432.850987	1	5.86E+00	3.36E-01	8.64E-01	3.65E-04
pp495	2084.621295	5623.814657	1	1.25E+00	1.74E-02	3.98E-01	2.56E-04
pp496	1231.650232	5763.854683	1	1.67E+00	4.15E-01	2.31E-01	1.93E-04
pp497	1078.879296	5891.163796	1	2.72E+00	1.03E+00	2.90E-01	2.12E-04
pp498	7100.600377	4185.221672	1	1.79E+00	1.96E-01	5.12E+01	1.55E-04
pp499	6145.782024	4834.498152	1	1.06E+01	4.56E-01	6.99E+00	3.79E-04
pp500	6820.520327	5432.850987	1	2.74E+00	5.23E-02	4.41E+00	2.00E-04
pp501	6909.636707	4961.807266	1	2.34E+00	4.79E-02	2.22E+01	1.66E-04
pp502	6731.403947	4719.91995	1	4.62E+00	5.72E-02	2.89E+01	1.33E-04
pp503	7329.756782	4936.345443	1	8.33E+00	5.67E-02	3.99E+01	1.43E-04
pp504	7571.644098	5254.618228	1	3.95E+00	3.23E-02	8.30E+00	9.13E-05
pp505	7991.764174	5267.349139	1	4.35E+00	1.85E-02	1.48E+01	1.36E-04
pp506	7673.491389	4809.036329	1	4.04E+00	4.17E-02	3.49E+01	1.04E-04
pp507	8284.575135	4694.458127	1	1.33E+01	3.66E-01	1.30E+01	1.93E-04
pp508	8742.887945	5114.578202	1	6.03E+00	3.83E-01	4.42E+00	2.35E-04
pp509	8322.767869	5369.19643	1	5.67E+00	4.27E-02	5.76E+00	1.47E-04
pp510	8271.844224	5534.698278	1	6.73E+00	2.72E-02	5.02E+00	1.48E-04
pp511	8551.924274	4439.839899	1	1.49E+01	3.62E-01	4.74E+00	2.24E-04
pp512	8080.880553	4427.108988	1	5.83E+00	4.43E-01	2.74E+01	1.58E-04
pp513	7355.218605	4618.072659	1	3.50E+00	4.21E-02	2.70E+01	1.87E-04
pp514	7864.45506	4579.879925	1	4.12E+00	1.35E-01	7.61E+01	1.08E-04
pp515	6285.822049	4197.952583	1	3.09E+00	3.38E-01	2.80E+01	2.90E-04
pp516	5878.432885	4261.60714	1	2.03E+00	6.74E-01	1.62E+01	2.88E-04
pp517	5674.738303	4809.036329	1	1.13E+00	2.55E-01	1.26E+00	5.30E-04
pp518	1855.601646	7858.543958	1	2.28E+00	2.07E-01	1.88E+00	2.07E-04
pp519	2332.025639	7591.746522	1	1.63E+00	6.30E-02	1.97E+00	3.29E-04
pp520	2732.221794	7572.689562	1	1.80E+00	1.58E-02	2.16E+00	5.30E-04
pp521	2655.993955	8373.08187	1	1.72E+00	7.53E-02	9.79E-01	2.27E-04
pp522	3570.728021	8163.455313	1	7.58E+00	1.54E-01	1.24E+00	3.75E-04
pp523	4294.89249	8049.113555	1	1.75E+01	4.07E-01	2.81E+00	2.38E-04
