pp_cl
mf_cl
         1       104
         1      4000
       104      4000
         1
   44  12   0.000000       8  0.6025203       7  0.3522970      16 -2.3539377E-02  15 -3.9082848E-02   6  5.2938826E-02  14 -2.6927643E-02  24  2.6806775E-03  23 -3.3209121E-03   5  3.9267309E-02  22  1.1046755E-02  13  6.5034428E-03  32  2.5616357E-02
   45  12   0.000000       8  0.6922908       7  0.2594169      16 -2.0561399E-02  15 -4.1064668E-02   6  4.3690715E-02  14 -2.4015049E-02  24  5.5007171E-03  23 -3.8947964E-03   5  3.8586069E-02  22  1.2374997E-02  13  8.8039273E-03  32  2.8871857E-02
   46  12   0.000000       8  0.7524059       7  0.1823597      16 -1.0041125E-02  15 -4.5020435E-02   6  3.7824735E-02  14 -2.1820312E-02  24  9.9374708E-03  23 -5.0931992E-03   5  3.9501693E-02  22  1.4284159E-02  13  1.1628901E-02  32  3.4032512E-02
   47  12   0.000000       8  0.7755923       7  0.1263009      16  1.0187597E-02  15 -4.9861196E-02   6  3.4198880E-02  24  1.5954589E-02  14 -2.0735180E-02  23 -7.1257353E-03   5  4.2179957E-02  22  1.6816337E-02  13  1.5103647E-02  32  4.1387875E-02
   48  12   0.000000       8  0.7677329       7  8.9240842E-02  16  3.7001226E-02  15 -5.4805305E-02   6  3.2067131E-02  24  2.3301873E-02  14 -2.0651825E-02  23 -9.8003587E-03   5  4.6314396E-02  22  1.9855637E-02  32  5.0615810E-02  13  1.9127663E-02
   49  12   0.000000       8  0.7411442       7  6.5584749E-02  16  6.4957023E-02  15 -5.9410878E-02   6  3.0922221E-02  24  3.1578790E-02  14 -2.1200348E-02  23 -1.2725460E-02   5  5.1367514E-02  22  2.3214448E-02  32  6.1079364E-02  13  2.3488365E-02
   50  12   0.000000       8  0.7059597      16  9.0826489E-02   7  4.9676038E-02  15 -6.3493088E-02  24  3.9586671E-02   6  3.1213364E-02  23 -2.5242839E-02  14 -1.1998930E-02  32  6.1228994E-02  22  2.7053531E-02   5  6.8513073E-02  31  2.6676934E-02
   51  12   0.000000       1  0.7677329       9  8.9240842E-02   2  3.7001226E-02  10 -5.4805305E-02  17  3.2067131E-02   3  2.3301873E-02  18 -2.0651825E-02  11 -9.8003587E-03  25  4.6314396E-02  19  1.9855637E-02   4  5.0615810E-02  26  1.9127663E-02
   52  12   0.000000       1  0.8112619       2  5.3895038E-02   9  5.4317433E-02  10 -4.8115380E-02   3  2.2716112E-02  17  2.2274276E-02  11 -1.0041419E-02  18 -1.5744146E-02  19  1.5801452E-02   4  4.2182207E-02  25  3.5647009E-02  26  1.5805511E-02
   53  12   0.000000       1  0.8377387       2  8.5015036E-02   9  1.7756062E-02  10 -4.0623825E-02   3  2.2383608E-02  17  1.3929744E-02  11 -1.4874618E-02  18 -6.5453197E-03   4  2.9961647E-02  19  1.2365481E-02  25  3.1422049E-02  12  1.1471466E-02
   54  12   0.000000       1  0.8220651       2  0.1416901       9 -8.7246066E-03  10 -3.2623939E-02   3  2.3463855E-02  17  6.8382672E-03  11 -1.5353215E-02  18 -4.0195663E-03   4  2.6048182E-02  19  9.5725441E-03  12  7.9147536E-03  25  2.3128575E-02
   55  12   0.000000       1  0.7472034       2  0.2322354       9 -1.7463457E-02  10 -2.5092738E-02   3  2.6096698E-02  11 -1.7641680E-02  17  1.8304710E-03  18 -2.9964098E-03   4  2.4594668E-02  19  7.6857321E-03  12  5.4261344E-03  25  1.8121742E-02
   56  12   0.000000       1  0.6308869       2  0.3475897       9 -1.5480196E-02  10 -2.0079434E-02   3  3.1095803E-02  11 -2.0874662E-02  17 -1.0791948E-03  18 -2.9004349E-03   4  2.4957433E-02  19  6.5561598E-03  12  3.7210162E-03  25  1.5606918E-02
   57  12   0.000000       1  0.4997164       2  0.4730429       9 -1.2427958E-02  10 -1.9797130E-02   3  4.0047821E-02  11 -2.3719108E-02  17  2.6325637E-03  18 -5.3459187E-03   4  2.6395325E-02  19  3.8866806E-03  12  2.3703694E-03  26  1.3198077E-02
   58  12   0.000000       2  0.5949080       1  0.3692728       3  5.6311041E-02  10 -2.5501108E-02   9 -1.2945926E-02  11 -2.6629377E-02   4  2.8269805E-02  18  5.1639660E-04  17  6.1373059E-03  12 -3.6749030E-03  19  1.9731973E-03  20  1.1362767E-02
   59  12   0.000000       2  0.6927375       1  0.2512650       3  8.6183779E-02  10 -3.3962078E-02   9 -1.5675183E-02  11 -2.7055578E-02   4  3.0445091E-02  18  1.0416345E-03  17  7.2227018E-03  12 -5.0582988E-03  19  2.0197369E-03  20  1.0835606E-02
   60  12   0.000000       2  0.7324589       1  0.1585499       3  0.1421638      10 -3.8409289E-02   9 -1.8980242E-02  11 -2.3648977E-02   4  2.0835087E-02  18  1.0966737E-03  12 -8.5380506E-03  17  7.6608080E-03  19  5.5540763E-03   5  2.1257339E-02
   61  12   0.000000       2  0.6922343       3  0.2323295       1  0.1012731      10 -3.3685945E-02  11 -1.9968001E-02   9 -2.0371193E-02   4  2.4441445E-02  12 -1.2305710E-02  18  7.0744869E-04  19  4.7069620E-03  17  8.2281576E-03   5  2.2409983E-02
   62  12   0.000000       2  0.5942988       3  0.3475249       1  7.0242621E-02  10 -2.4959082E-02  11 -1.6950944E-02   4  2.9954582E-02   9 -1.9755049E-02  12 -1.6547730E-02  18  1.0608695E-04  19  3.7791701E-03   5  2.3951277E-02  17  8.3553204E-03
   63  12   0.000000       2  0.4722629       3  0.4730907      10 -1.8795423E-02  11 -1.8035887E-02   1  5.3186044E-02   4  3.9351843E-02   9 -1.3852645E-02  12 -2.3035709E-02  18  3.6660496E-03  19  4.4225057E-04   5  2.5249714E-02  20  6.4701303E-03
   64  12   0.000000       3  0.5949205       2  0.3468319       4  5.5406466E-02  11 -2.3647903E-02  10 -1.8028991E-02   1  4.2983696E-02  12 -2.5546307E-02   9 -1.0614071E-02   5  2.6871093E-02  19  6.5018627E-04  18  4.0604230E-03  20  6.1129727E-03
   65  12   0.000000       3  0.6927297       2  0.2316189       4  8.5142002E-02  11 -3.2057643E-02  10 -2.1106513E-02  12 -2.4240643E-02   1  3.6585238E-02   5  2.8988516E-02   9 -6.7756101E-03  19  3.8269926E-03  18  4.9508465E-03  13  3.3822248E-04
   66  12   0.000000       3  0.7328964       2  0.1412258       4  0.1414300      11 -3.6718614E-02  10 -2.2637505E-02  12 -2.4672294E-02   1  3.2042176E-02   5  3.2205734E-02  19  4.0224022E-03   9 -2.1091402E-03  13 -3.3766991E-03  20  5.6916783E-03
   67  12   0.000000       3  0.6927297       4  0.2316189       2  8.5142002E-02  11 -3.2057635E-02  12 -2.1106511E-02  10 -2.4240702E-02   5  3.6585234E-02   1  2.8988451E-02  13 -6.7756129E-03  19  3.8269802E-03  20  4.9508442E-03   9  3.3835985E-04
   68  12   0.000000       3  0.5943741       4  0.3470560       2  5.4861374E-02  11 -2.3029923E-02  12 -1.6712507E-02   5  2.9603383E-02  10 -2.3255184E-02  13 -1.6891701E-02   1  2.5866950E-02  19  2.6672082E-03  20  3.0377612E-03   6  2.2422543E-02
   69  12   0.000000       3  0.4725043       4  0.4725044      11 -1.7373027E-02  12 -1.7372971E-02   2  3.8768183E-02   5  3.8768228E-02  10 -2.0617504E-02  13 -2.0617658E-02  19  2.5620356E-03  20  2.5620719E-03   1  2.4155941E-02   6  2.4155969E-02
   70  12   0.000000       4  0.5949205       3  0.3468319       5  5.5406466E-02  12 -2.3647903E-02  11 -1.8028991E-02   2  4.2983696E-02  13 -2.5546307E-02  10 -1.0614071E-02   6  2.6871093E-02  20  6.5018627E-04  19  4.0604230E-03  21  6.1129727E-03
   71  12   0.000000       4  0.6927297       3  0.2316189       5  8.5142002E-02  12 -3.2057643E-02  11 -2.1106513E-02  13 -2.4240643E-02   2  3.6585238E-02   6  2.8988516E-02  10 -6.7756101E-03  20  3.8269926E-03  19  4.9508465E-03  14  3.3822248E-04
   72  12   0.000000       4  0.7328964       3  0.1412258       5  0.1414300      12 -3.6718614E-02  11 -2.2637505E-02  13 -2.4672294E-02   2  3.2042176E-02   6  3.2205734E-02  20  4.0224022E-03  10 -2.1091402E-03  14 -3.3766991E-03  21  5.6916783E-03
   73  12   0.000000       4  0.6927297       5  0.2316189       3  8.5142002E-02  12 -3.2057635E-02  13 -2.1106511E-02  11 -2.4240702E-02   6  3.6585234E-02   2  2.8988451E-02  14 -6.7756129E-03  20  3.8269802E-03  21  4.9508442E-03  10  3.3835985E-04
   74  12   0.000000       4  0.5943741       5  0.3470560       3  5.4861374E-02  12 -2.3029923E-02  13 -1.6712507E-02   6  2.9603383E-02  11 -2.3255184E-02  14 -1.6891701E-02   2  2.5866950E-02  20  2.6672082E-03  21  3.0377612E-03   7  2.2422543E-02
   75  12   0.000000       4  0.4725043       5  0.4725044      12 -1.7373027E-02  13 -1.7372971E-02   3  3.8768183E-02   6  3.8768228E-02  11 -2.0617504E-02  14 -2.0617658E-02  20  2.5620356E-03  21  2.5620719E-03   2  2.4155941E-02   7  2.4155969E-02
   76  12   0.000000       5  0.5949205       4  0.3468319       6  5.5406466E-02  13 -2.3647903E-02  12 -1.8028991E-02   3  4.2983696E-02  14 -2.5546307E-02  11 -1.0614071E-02   7  2.6871093E-02  21  6.5018627E-04  20  4.0604230E-03  22  6.1129727E-03
   77  12   0.000000       5  0.6927297       4  0.2316189       6  8.5142002E-02  13 -3.2057643E-02  12 -2.1106513E-02  14 -2.4240643E-02   3  3.6585238E-02   7  2.8988516E-02  11 -6.7756101E-03  21  3.8269926E-03  20  4.9508465E-03  15  3.3822248E-04
   78  12   0.000000       5  0.7328964       4  0.1412258       6  0.1414300      13 -3.6718614E-02  12 -2.2637505E-02  14 -2.4672294E-02   3  3.2042176E-02   7  3.2205734E-02  21  4.0224022E-03  11 -2.1091402E-03  15 -3.3766991E-03  22  5.6916783E-03
   79  12   0.000000       5  0.6927297       6  0.2316189       4  8.5142002E-02  13 -3.2057635E-02  14 -2.1106511E-02  12 -2.4240702E-02   7  3.6585234E-02   3  2.8988451E-02  15 -6.7756129E-03  21  3.8269802E-03  22  4.9508442E-03  11  3.3835985E-04
   80  12   0.000000       5  0.5943741       6  0.3470560       4  5.4861374E-02  13 -2.3029923E-02  14 -1.6712507E-02   7  2.9603383E-02  12 -2.3255184E-02  15 -1.6891701E-02   3  2.5866950E-02  21  2.6672082E-03  22  3.0377612E-03   8  2.2422543E-02
   81  12   0.000000       5  0.4725043       6  0.4725044      13 -1.7373027E-02  14 -1.7372971E-02   4  3.8768183E-02   7  3.8768228E-02  12 -2.0617504E-02  15 -2.0617658E-02  21  2.5620356E-03  22  2.5620719E-03   3  2.4155941E-02   8  2.4155969E-02
   82  12   0.000000       6  0.5949205       5  0.3468319       7  5.5406466E-02  14 -2.3647903E-02  13 -1.8028991E-02   4  4.2983696E-02  15 -2.5546307E-02  12 -1.0614071E-02   8  2.6871093E-02  22  6.5018627E-04  21  4.0604230E-03  23  6.1129727E-03
   83  12   0.000000       6  0.6927297       5  0.2316189       7  8.5142002E-02  14 -3.2057643E-02  13 -2.1106513E-02  15 -2.4240643E-02   4  3.6585238E-02   8  2.8988516E-02  12 -6.7756101E-03  22  3.8269926E-03  21  4.9508465E-03  16  3.3822248E-04
   84  12   0.000000       6  0.7328964       5  0.1412258       7  0.1414300      14 -3.6718614E-02  13 -2.2637505E-02  15 -2.4672294E-02   4  3.2042176E-02   8  3.2205734E-02  22  4.0224022E-03  12 -2.1091402E-03  16 -3.3766991E-03  23  5.6916783E-03
   85  12   0.000000       6  0.6927297       7  0.2316189       5  8.5142002E-02  14 -3.2057635E-02  15 -2.1106511E-02  13 -2.4240702E-02   8  3.6585234E-02   4  2.8988451E-02  16 -6.7756129E-03  22  3.8269802E-03  23  4.9508442E-03  12  3.3835985E-04
   86  12   0.000000       6  0.5948464       7  0.3468294       5  5.5172410E-02  14 -2.3426533E-02  15 -1.8222062E-02   8  4.3100461E-02  13 -2.3704864E-02  16 -1.0539346E-02   4  2.6629115E-02  22  3.2969867E-03  23  4.1459333E-03  12  1.8720892E-03
   87  12   0.000000       6  0.4729409       7  0.4724474      14 -1.7573902E-02  15 -1.9185716E-02   5  3.9092045E-02   8  5.3114399E-02  13 -2.0302054E-02  16 -1.7629558E-02  22  3.2414866E-03  23 -1.1086417E-04   4  2.5557373E-02  24  8.4084310E-03
   88  12   0.000000       7  0.5942988       6  0.3475249       8  7.0242614E-02  15 -2.4959078E-02  14 -1.6950993E-02   5  2.9954536E-02  16 -1.9755080E-02  13 -1.6547576E-02  23  1.0605898E-04  22  3.7791352E-03   4  2.3951244E-02  24  8.3553866E-03
   89  12   0.000000       7  0.6922343       6  0.2323295       8  0.1012731      15 -3.3685945E-02  14 -1.9968001E-02  16 -2.0371193E-02   5  2.4441445E-02  13 -1.2305710E-02  23  7.0744869E-04  22  4.7069620E-03  24  8.2281576E-03   4  2.2409983E-02
   90  12   0.000000       7  0.7324589       6  0.1421638       8  0.1585499      15 -3.8409285E-02  14 -2.3649003E-02  16 -1.8980242E-02   5  2.0835062E-02  23  1.0966754E-03  13 -8.5379733E-03  22  5.5540600E-03  24  7.6608076E-03   4  2.1257324E-02
   91  12   0.000000       7  0.6923643       8  0.2503966       6  8.6135373E-02  15 -3.3833228E-02  16 -1.5881103E-02  14 -2.5432440E-02   5  1.8188080E-02  23  8.1150903E-04  24  6.5083439E-03  13 -5.9752185E-03  22  5.9684883E-03   4  2.0749209E-02
   92  12   0.000000       7  0.5949080       8  0.3692728       6  5.6311037E-02  15 -2.5501102E-02  16 -1.2945928E-02  14 -2.6629377E-02   5  2.8269771E-02  23  5.1643013E-04  24  6.1373059E-03  13 -3.6748128E-03  22  1.9731070E-03  21  1.1362767E-02
   93  12   0.000000       7  0.4730348       8  0.4994206      15 -1.9740786E-02  16 -1.2661514E-02   6  3.9973229E-02  14 -2.3873501E-02  23 -2.8951725E-03  24 -2.1357608E-03   5  2.6204754E-02  22  5.9258612E-03  13  2.3606711E-03  32  1.4386749E-02
   94  12   0.000000       8  0.6308869       7  0.3475897      16 -1.5480194E-02  15 -2.0079480E-02   6  3.1095752E-02  14 -2.0874443E-02  24 -1.0791942E-03  23 -2.9004125E-03   5  2.4957430E-02  22  6.5560378E-03  13  3.7209850E-03  32  1.5606929E-02
   95  12   0.000000       8  0.7472034       7  0.2322354      16 -1.7463457E-02  15 -2.5092738E-02   6  2.6096698E-02  14 -1.7641680E-02  24  1.8304710E-03  23 -2.9964098E-03   5  2.4594668E-02  22  7.6857321E-03  13  5.4261344E-03  32  1.8121742E-02
   96  12   0.000000       8  0.8220651       7  0.1416901      16 -8.7246047E-03  15 -3.2623965E-02   6  2.3463832E-02  24  6.8382686E-03  14 -1.5353116E-02  23 -4.0195701E-03   5  2.6048180E-02  22  9.5725199E-03  13  7.9147294E-03  32  2.3128577E-02
   97  12   0.000000       8  0.8377387       7  8.5015029E-02  16  1.7756067E-02  15 -4.0623877E-02   6  2.2383559E-02  24  1.3929747E-02  14 -1.4874421E-02  23 -6.5453276E-03   5  2.9961646E-02  22  1.2365432E-02  32  3.1422053E-02  13  1.1471418E-02
   98  12   0.000000       8  0.8112619       7  5.4317433E-02  16  5.3895038E-02  15 -4.8115380E-02   6  2.2274276E-02  24  2.2716112E-02  14 -1.5744146E-02  23 -1.0041419E-02  22  1.5801452E-02   5  3.5647009E-02  32  4.2182207E-02  13  1.5805511E-02
   99  12   0.000000       8  0.7677329      16  8.9240797E-02   7  3.7001174E-02  15 -5.4805085E-02  24  3.2067146E-02   6  2.3301866E-02  23 -2.0651974E-02  14 -9.8004034E-03  32  4.6314403E-02  22  1.9855658E-02   5  5.0615814E-02  31  1.9127695E-02
