real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.543885,0.447845,0.415497,1.68713,0.556151,0.591487,1.38267,1.00005,0.271728,0.151479,0.648811,0.193221,1.38875,0.555377,1.05172,1.04362,0.277231,0.354964,0.800911,0.59617,0.681402,0.79802,1.663,1.4094,0.366006,0.586464,0.810564,1.23167,0.974226,1.52322,1.63167,0.782203,0.514636,0.86763,0.860081,0.496304,1.02149,2.28472,4.79293,0.928545,1.07724,1.51644,3.46553,0.843182,1.59483,1.25828,2.30814,4.1885,0.758199,3.03917,2.52851,1.7484,1.15128,2.09435,2.79322,1.24473,0.320101,0.622834,1.40866,2.15709,3.50446,3.69796,2.25079,1.57123,0.534705,0.473417,0.525887,1.63986,5.33283,4.31629,3.16243,9.0013,1.06344,0.774313,0.379573,0.8519,2.10124,2.15204,1.48906,2.38458,1.42105,0.457793,0.985285,1.38844,1.58765,1.11772,1.92789,1.45973,1.09605,0.840724,0.253329,0.45741,0.672988,0.956366,0.745914,2.4041,0.607126,0.241122,0.311489,0.477165,0.20839,0.961319,0.46642,1.06483
11,0.624139,0.776141,1.94184,1.59563,4.14014,0.345881,1.04536,2.43851,0.252648,0.577785,1.03616,1.82708,1.88535,1.02265,0.921022,1.97585,0.0782456,0.235243,0.748693,1.07669,2.70174,3.44151,1.29029,1.4025,0.19972,0.258845,0.571769,0.897913,1.63784,1.67517,1.72174,1.49814,0.459911,0.44711,0.745327,0.958038,1.35407,1.36114,2.33988,1.56872,0.389563,1.41559,1.56959,3.43727,3.52807,2.35502,1.32484,1.17974,0.107706,1.2596,2.11067,1.65649,3.88068,2.12877,2.65577,1.75896,0.231895,0.685619,1.00233,1.6449,2.9538,3.12335,2.5495,2.13347,0.424487,0.333248,1.56307,1.51986,2.49049,1.46971,2.67204,1.8882,0.392001,0.417508,2.51897,1.38498,0.936224,1.13407,2.07182,1.30847,0.71642,0.907702,0.753235,1.3856,0.727076,1.14996,1.03643,1.08687,1.4166,0.525169,0.345218,0.497814,0.453931,0.769792,1.74011,2.20446,0.478132,0.453938,0.218658,0.545149,0.659908,1.07521,1.06175,0.530184
12,0.518905,0.537053,1.05125,2.61194,1.75736,1.13584,1.07256,1.35638,0.341416,1.20865,1.93108,2.18838,4.18186,0.795426,1.58994,1.71404,1.67188,1.23239,0.968141,2.24412,2.20013,1.89319,1.31303,1.15606,0.816895,0.458076,0.521396,1.29832,0.834241,1.85006,0.577869,1.32514,0.781231,1.28764,0.379377,0.570033,0.7435,1.2323,2.24541,1.23355,0.636683,1.59371,3.12507,2.20971,2.47243,2.55742,1.83789,2.63381,0.370155,1.01037,3.38208,1.60203,1.09109,2.75475,1.71298,2.24456,0.426647,1.50485,2.21444,2.78894,2.98355,2.94311,2.15974,3.20777,0.776643,0.75355,1.76351,1.6536,5.74961,1.91386,1.94976,3.1402,0.780441,1.0922,1.11208,0.97963,1.03037,1.31881,0.999645,1.5919,1.62455,0.636693,1.5875,0.894392,0.39444,0.789546,0.613995,0.753521,2.55299,1.70196,2.33182,0.47864,0.285942,0.414551,0.470901,1.56423,0.662574,0.66646,1.31309,0.469641,0.212691,0.26584,0.412278,0.897011
13,1.40839,1.21746,2.2063,1.37293,1.93571,0.871986,1.60515,3.07325,0.73106,1.51941,1.72867,2.31394,1.41034,0.683697,1.52668,3.38599,3.48813,1.06674,1.18348,1.14829,2.41334,1.35651,2.45034,1.80276,1.04621,1.168,0.589016,0.932396,0.749725,0.930008,1.22204,1.39126,0.36862,0.657046,1.73479,1.56079,0.520788,1.35156,1.97077,1.82722,0.588196,1.30412,2.88229,1.97542,2.22898,2.61788,1.42444,1.0677,0.60515,0.757277,2.18459,3.51456,2.29765,2.19401,1.28987,1.22073,0.646706,0.6986,2.85778,2.97983,2.93654,4.08289,2.07533,1.31236,0.53918,0.611924,1.85413,1.64416,6.67576,2.00254,3.11668,1.26905,1.31211,0.954222,1.90026,1.85023,2.40544,4.2924,2.34706,1.61925,1.1605,0.97808,1.26002,0.474991,0.696516,1.13682,1.67579,1.14639,1.03596,1.06898,0.791453,0.305094,0.362825,0.277416,0.438376,1.12881,0.607797,0.77065,0.732278,0.967779,0.251681,0.43588,0.798337,0.701922
14,0.430709,0.352618,0.344904,1.9578,1.02902,0.680646,0.81633,0.988435,0.28062,0.403452,1.43901,4.06313,3.03196,0.675371,0.843162,1.13107,0.299006,0.358785,0.714132,2.41431,4.97385,0.934147,1.29692,0.593305,0.409227,0.308068,1.08243,1.9957,3.86863,2.23062,0.678903,0.899831,0.260717,0.305712,1.71114,1.62842,1.28325,1.0297,1.95319,1.00846,0.380358,0.252443,0.616931,3.95555,4.04381,1.05562,0.486501,0.985602,0.166069,0.417982,1.24951,2.93294,2.17499,2.05692,1.97424,1.91003,0.582758,0.921824,2.0193,4.22594,3.70998,5.46685,4.38196,1.36499,0.757032,0.525479,2.18426,2.92789,9.45386,3.04305,2.35584,0.894062,3.03353,0.851249,1.23512,1.55899,1.85493,2.45916,2.78198,0.772873,0.986811,0.786655,2.34204,0.626358,0.672055,1.21845,1.56401,1.80773,0.725881,0.444531,0.837263,0.489807,0.407206,0.404986,0.784505,2.37651,0.461597,0.526591,0.302072,0.912859,0.494294,0.431477,0.634315,0.674695
15,0.258955,0.434176,0.619865,0.995158,0.38967,0.228761,1.28628,2.15751,0.268679,0.675072,0.455035,0.974522,1.08867,0.59727,0.914735,1.27965,1.16129,0.524645,0.482287,0.907543,1.10095,0.544321,0.954487,3.16739,1.05968,2.50607,1.55713,1.01925,0.229647,0.616469,0.827639,0.793277,0.203124,0.624222,2.49116,2.10298,1.69262,2.54578,4.70685,1.82141,0.342245,0.713391,2.01468,1.09771,2.9267,1.20291,1.93322,1.64959,0.513955,0.610819,2.01764,2.7925,2.46026,3.08608,2.55699,0.859308,0.725963,0.331483,2.07935,6.56335,3.56535,2.34499,1.11969,0.535969,0.964944,0.289866,0.733182,1.78663,3.20298,2.36826,1.35892,2.61664,3.93796,1.2432,2.61061,3.51722,1.19331,2.63824,1.55725,3.48304,1.77713,0.918096,2.12654,1.30389,0.384945,0.432344,1.06645,1.40203,1.0306,0.924458,0.809471,0.336928,0.167772,0.247597,0.513182,1.81344,0.75894,0.7176,0.533465,0.901905,0.0951009,0.707266,0.309029,0.919403
16,0.374685,1.87337,1.88203,2.01731,5.38264,0.512281,0.656178,1.12883,0.865255,1.00855,2.1337,2.99211,3.8418,0.971829,0.833027,0.653984,1.60839,0.377945,0.384665,0.801211,2.24543,0.325408,1.23225,0.649642,1.5125,1.09255,0.521864,1.15766,0.880042,0.971206,0.729964,0.561554,0.539137,0.414962,1.5096,0.883616,2.10283,2.12459,1.67118,3.75701,1.68361,1.46499,1.12378,1.90249,1.56776,1.65473,1.60009,1.12369,0.479676,0.937917,1.51189,2.50801,3.97599,2.38844,1.43467,1.02701,1.41664,0.479817,1.81176,2.30527,4.38942,2.85615,1.15005,0.929151,1.47163,1.16978,1.87001,1.64021,4.1228,4.66825,1.75206,0.736417,1.22472,1.86778,2.0135,2.34603,1.241,2.10287,3.74651,0.864246,1.17103,1.13409,2.21174,1.14854,0.598342,0.422238,2.35648,0.691149,1.28282,1.00005,1.00325,0.880284,0.155236,0.318584,0.355832,1.79084,1.02361,0.597091,0.637808,0.804004,0.188166,0.21764,0.440436,0.657597
17,0.47852,0.552817,2.31425,1.73219,1.52746,0.462141,0.624227,0.513641,0.266112,0.605433,0.786337,0.915081,2.00106,0.302821,0.407207,0.718015,0.490361,0.639918,0.818897,1.17985,1.9102,0.913016,1.62967,0.915669,0.962931,0.610425,0.311657,0.413994,1.88282,1.72864,0.710403,0.213794,1.04081,0.865308,0.863419,1.65556,2.85423,5.09963,2.64778,0.486254,0.52711,0.67946,1.45494,2.11237,1.77649,1.02152,1.29461,3.5041,0.999821,1.92133,3.59212,2.21538,2.0305,2.50876,2.26184,0.452538,0.923127,0.470466,0.860176,4.04794,7.55573,5.67853,2.49065,1.31319,0.313879,0.356923,0.954693,1.94508,5.00325,2.56845,1.86966,2.21653,0.805609,3.10334,2.2928,2.85887,1.16899,2.10812,1.86103,1.25107,1.29178,1.08361,2.43614,0.306486,0.706172,0.589817,1.15176,1.20493,0.859232,1.17136,1.3007,0.87904,0.190145,0.326838,0.33747,2.12803,0.931708,0.596089,0.440376,0.413728,0.244847,0.482282,0.402874,1.31615
18,0.46974,0.935394,2.13049,1.63964,1.05071,0.787133,0.84934,1.63869,0.31841,0.792931,2.31682,2.04925,0.855692,0.320303,0.330796,1.23627,0.97382,1.16794,4.19584,2.92585,2.94186,0.28593,0.316969,0.601631,0.79371,0.545542,0.735606,0.874087,1.08631,1.18096,0.323642,0.268327,0.406568,1.09296,1.13205,0.992594,2.28743,1.36623,2.64022,0.953676,0.476339,1.93958,1.89464,3.05134,3.40107,2.86613,2.32204,2.48389,0.496511,1.24502,2.69939,1.95663,1.45375,2.47946,1.57748,2.9912,0.700679,0.830838,2.14712,4.04703,5.20244,2.87368,3.14483,4.37082,1.06482,0.63361,1.57965,3.86684,4.66324,1.74357,1.0533,1.26735,1.61551,0.964394,3.13451,2.01104,1.55387,1.05171,0.49812,1.00246,2.41834,0.643176,1.21724,1.04152,0.858689,0.705899,0.919415,1.42407,1.3827,0.816616,0.452082,0.432416,0.359917,0.331337,0.670788,1.49377,1.04337,0.533954,0.688449,0.61451,0.26064,0.455714,0.420461,0.813646
19,0.208039,0.382426,0.809922,1.53615,2.40179,1.69589,4.43182,5.98951,0.330205,0.341973,1.00736,3.40129,2.40032,2.55857,5.84617,4.89305,0.95247,0.524373,1.31693,1.1033,4.96542,3.70806,2.9095,2.07114,1.08275,0.894471,0.638645,0.652612,0.767728,1.75121,1.29794,0.862499,0.722589,1.08701,0.605804,0.759594,1.26811,1.50048,4.52577,2.41467,0.529115,0.57569,0.498981,1.09149,3.40638,1.57387,0.868829,1.05566,0.298095,0.550429,1.02592,2.00889,2.46315,2.67222,1.83855,1.7613,0.616347,0.189839,1.38634,4.75904,5.50896,1.84288,5.65513,1.55034,1.32529,0.244559,0.705425,6.04345,6.60102,2.24607,2.48301,2.03867,3.53257,0.246411,1.04828,1.78419,3.43333,4.59725,1.58793,0.714617,5.22391,0.398949,1.18315,0.403215,0.511304,1.29425,2.22587,1.24725,0.847772,0.614047,0.230892,0.250199,0.239249,0.267875,0.837051,3.55463,0.408122,0.425848,0.248695,0.89868,0.208851,0.526799,0.480805,2.03333
20,1.28888,2.22018,3.24686,2.77988,1.24368,0.606902,1.49506,2.65564,0.29907,0.477001,1.25834,3.22138,2.37186,2.30721,2.85953,4.02323,1.70085,0.639074,0.964642,1.24587,3.79191,4.26798,3.11657,1.29923,1.5206,0.779461,0.610917,1.51549,1.83612,0.896179,0.907009,0.91624,0.598263,0.292159,0.30796,0.700415,1.61716,1.80225,1.84943,1.71605,0.49963,0.303983,1.28165,1.25647,2.59085,1.79489,0.784056,1.18745,0.85001,0.230322,0.850818,1.83312,4.13954,2.47601,1.1795,2.09234,0.680553,0.317258,1.03397,2.67817,4.66802,4.22352,1.81594,1.69701,0.691766,0.684845,0.42057,2.11849,3.85484,2.6194,3.55438,4.31952,2.47078,2.0924,0.658342,0.551201,2.42796,5.17666,1.86664,2.07179,1.12383,1.10012,0.996494,0.739244,1.19612,1.41733,3.83009,1.09268,0.560662,0.5194,1.05643,0.749252,0.295185,0.925197,0.269284,1.14345,1.0134,0.62243,0.463008,0.894579,0.123043,0.538426,0.463835,0.996488
21,0.600457,0.690604,1.7207,4.15999,1.46541,1.0537,1.40035,0.743432,0.652765,0.792786,1.06423,3.62191,2.09037,1.29449,2.04274,1.73409,2.31152,0.470225,0.632106,1.48111,2.34259,3.37898,2.02649,1.44801,1.3592,0.402074,0.379023,1.37772,1.42904,1.64352,0.645302,0.857396,0.726514,0.375424,0.827375,1.56402,2.29452,2.68244,1.49785,0.887575,0.894316,0.48319,0.835788,1.39514,4.23975,2.94006,1.22373,0.657309,0.528407,0.80128,1.99229,2.72529,2.06886,4.40904,1.88491,0.968642,0.526674,0.39898,1.53083,3.67613,7.9144,3.1561,2.15069,0.487977,0.860884,0.511917,1.93424,6.05435,11.9033,2.99116,1.03604,1.91897,0.776521,0.83802,1.39791,2.86678,1.61378,1.92336,0.950925,0.943576,3.04455,0.794415,2.75092,0.369734,0.361468,0.921146,0.905697,0.742932,1.99334,1.32,0.623603,0.345632,0.422146,0.267869,0.437752,2.08258,1.29834,0.593511,0.256845,0.650657,0.402559,0.45391,0.291269,1.61365
22,0.127688,0.6021,0.832787,0.847465,1.19116,1.11619,2.20931,3.06061,0.201462,1.11082,0.934238,1.7566,3.04478,0.711051,1.49724,0.971758,0.223542,0.395952,0.65287,0.45106,4.10447,2.41676,1.22982,0.524996,1.02466,1.02564,0.528538,0.379253,0.913455,2.97567,0.898539,0.691894,0.753108,0.892216,0.8879,1.30253,2.02633,1.14018,3.20729,1.06671,0.226863,0.726392,1.7909,3.11618,2.63178,1.56043,0.799502,0.92574,0.126835,0.614402,1.65774,2.88134,4.71736,2.19431,3.83576,1.94934,0.209033,0.532064,2.0973,2.72111,4.30025,1.85839,1.74681,0.426212,0.335133,0.62994,3.00822,3.80028,6.58805,2.19365,2.04602,0.612941,1.38861,0.898695,1.7989,2.91333,4.66327,6.33437,2.34266,1.16645,1.47807,0.862206,1.74051,0.554111,0.947515,2.5135,1.06817,0.692936,0.491645,0.69044,0.848263,0.432077,0.437809,0.615608,0.607946,1.90201,0.352528,0.624408,0.494256,0.852973,0.396118,0.352136,0.720801,0.670229
23,0.626937,0.948465,2.05109,1.48446,0.671495,1.03181,1.48703,1.1311,0.453011,0.950052,2.14116,1.53933,1.66906,1.94168,1.18867,1.20714,4.69013,0.710671,0.920987,1.34072,2.92363,1.87424,1.38998,0.456478,2.60415,0.307059,0.312298,0.504195,1.12021,2.4065,0.505671,0.518357,0.604239,0.328982,0.988977,2.81471,1.40551,2.40694,1.82341,0.712526,0.532882,0.429701,0.372928,2.59288,2.7905,1.5944,1.1943,0.733496,0.301001,0.570775,0.669797,2.16313,5.54786,3.04814,1.80824,1.80548,0.70247,0.105937,2.67792,8.08609,10.2493,4.29312,2.05596,0.618554,0.880719,0.428887,5.31959,7.79921,8.06024,2.54695,1.58001,1.09495,2.17263,4.02008,5.54197,4.04776,2.84671,2.0491,0.22401,0.413492,2.34388,1.02436,1.04008,0.31316,0.414671,0.835094,0.457498,0.566036,3.52877,1.88955,0.776664,0.175502,0.247855,0.656826,0.199414,2.04593,1.82002,1.33263,0.284759,0.428653,0.159975,0.315146,0.124712,0.558531
