real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
10,0.727296,0.521368,0.366386,1.59724,0.671744,0.728898,1.49456,1.08097,0.368297,0.200122,0.626903,0.171488,1.44642,0.646151,1.1492,1.10459,0.405076,0.391441,0.757372,0.573178,0.631253,0.839244,1.66742,1.26051,0.423171,0.680792,0.854622,1.33711,0.969637,1.36365,1.45641,0.772341,0.555926,0.814097,0.870423,0.621396,0.95028,2.3529,4.49023,0.923117,1.40402,1.91622,3.60046,0.719117,1.22748,1.22991,2.23939,3.76085,0.682785,2.69073,2.17117,1.29007,0.92251,2.08344,2.68417,1.21742,0.349458,0.646767,1.27667,1.60099,3.01178,3.52016,2.19061,1.83521,0.608737,0.565734,0.545172,1.2189,4.86107,4.38021,3.4972,9.33938,1.01614,0.831861,0.36415,0.851907,2.40148,2.13667,1.51485,2.48926,1.20886,0.448277,0.97844,1.71844,1.78836,1.15341,1.99581,1.46101,1.2436,0.840627,0.253236,0.493787,0.763037,1.02209,0.723782,2.09531,0.590704,0.266442,0.349335,0.529249,0.257912,0.849921,0.471945,0.85942
11,0.738576,0.761921,1.95662,1.72367,5.20838,0.387124,1.02104,2.40498,0.268063,0.626511,1.03441,2.05336,2.06526,1.0081,0.817263,1.91123,0.0793133,0.227371,0.825873,1.17626,2.85655,2.77461,1.20991,1.25252,0.168962,0.253122,0.590725,0.939318,1.76367,1.58698,1.54527,1.37182,0.379769,0.453381,0.784092,0.981286,1.44156,1.09394,2.25465,1.72408,0.361206,1.28771,1.41771,3.54946,3.49156,2.28042,1.37022,1.2515,0.107116,1.22231,1.96851,1.62981,3.34595,2.03202,2.72451,2.32452,0.258523,0.748201,0.973391,1.3168,2.39391,3.14279,2.64968,2.30109,0.499678,0.360979,1.54162,1.30685,2.02519,1.39643,2.70193,1.82406,0.420592,0.458168,2.47382,1.17697,0.910542,1.10931,2.0044,1.39588,0.643158,0.899909,0.691147,1.52761,0.754662,1.16571,1.08595,1.20922,1.24876,0.464146,0.340913,0.524548,0.480792,0.815409,1.80365,2.30215,0.476369,0.45479,0.220153,0.518148,0.7141,1.07265,1.17029,0.480046
12,0.740264,0.567423,1.03637,2.50933,2.07211,1.18078,1.00325,1.36198,0.47527,1.41826,1.9141,1.96688,4.34731,0.793402,1.60127,1.85748,2.40332,1.27079,1.00935,2.18059,2.35122,1.76304,1.36389,1.16916,0.754128,0.437453,0.528304,1.27236,0.826421,1.84381,0.53778,1.28634,0.720068,1.19768,0.361539,0.555041,0.683951,1.19307,2.26026,1.29836,0.669166,1.45922,2.80855,2.03712,2.11941,2.46361,1.99477,2.87238,0.380703,0.941176,3.20174,1.41921,0.88551,2.87528,1.72606,2.66472,0.527802,1.66276,2.0768,2.22684,2.57311,3.09299,2.29822,3.3776,0.924491,0.846603,1.65159,1.49985,4.85856,1.87485,1.95577,3.01811,0.847182,1.23005,1.20156,0.995008,1.0951,1.29705,0.955915,1.67897,1.47377,0.656589,1.51886,1.08451,0.399184,0.745056,0.559197,0.73423,2.51395,1.6477,2.2837,0.513001,0.313342,0.407303,0.439164,1.50407,0.695195,0.723784,1.35712,0.466135,0.235133,0.242388,0.415042,0.774914
13,1.55427,1.28123,1.99064,1.37279,2.1394,0.937785,1.49477,2.98547,0.749241,1.79397,1.74914,2.68179,1.56724,0.608381,1.19164,3.20305,3.84151,1.09622,1.15766,1.37725,2.29026,1.53462,2.16969,1.68156,0.988088,1.06502,0.678878,1.06082,0.931839,0.960232,1.19783,1.39415,0.369352,0.605942,1.92038,1.74154,0.555078,1.41711,1.72389,1.54877,0.60136,1.41313,2.86908,1.94453,2.03587,2.52286,1.4313,1.06017,0.609033,0.78027,1.94898,2.91066,1.90525,2.11164,1.21132,1.1576,0.768885,0.817516,2.5616,2.6494,2.84906,4.11107,2.23722,1.69803,0.544457,0.722944,1.83619,1.3994,6.83838,2.18365,3.13654,1.37182,1.10262,1.05259,1.77263,1.73566,2.56233,4.24013,2.13509,1.57595,0.960658,0.90136,1.41474,0.585321,0.756804,1.19191,1.4968,1.24678,1.21833,1.0637,0.832265,0.334134,0.383861,0.286197,0.42303,0.968579,0.608897,0.832997,0.813868,0.97308,0.286686,0.386608,0.833745,0.671896
14,0.513267,0.3981,0.362508,2.22353,1.25565,0.820286,0.895793,1.01765,0.308341,0.458803,1.48919,4.20473,3.03738,0.748571,0.899047,1.15494,0.307532,0.377082,0.690874,2.47305,4.83617,0.966714,1.26908,0.533723,0.39524,0.316683,1.0559,2.19419,4.3797,2.03491,0.605726,0.830103,0.255161,0.306762,1.66599,1.73792,1.36886,0.962506,1.83097,0.981591,0.443914,0.275234,0.634146,3.72536,3.63537,1.05611,0.504049,0.923543,0.17459,0.425342,1.14912,2.58254,1.87033,2.03886,1.97438,2.06939,0.621145,0.96756,1.76578,3.32902,3.14055,5.37797,4.27588,1.48814,0.816537,0.591363,2.02866,2.21562,8.09093,2.84483,2.3501,0.898909,2.62627,0.926326,1.19459,1.41604,1.89447,2.41966,2.7626,0.7575,0.845319,0.795778,2.20092,0.690759,0.821558,1.39052,1.60472,1.83925,0.699374,0.40537,0.814465,0.544681,0.487181,0.451701,0.811163,2.16561,0.475515,0.532669,0.308696,0.901557,0.554111,0.430447,0.677548,0.612083
15,0.268081,0.449961,0.629138,0.962646,0.51423,0.248472,1.14211,2.19938,0.275524,0.864976,0.443911,1.27402,1.0992,0.519463,0.702162,1.30047,1.17314,0.503145,0.486254,0.995615,0.939013,0.503714,0.795411,2.86903,0.973851,2.21208,1.75473,1.00338,0.255893,0.575195,0.762494,0.74055,0.195823,0.669462,2.81999,2.29884,1.50322,2.37798,4.10788,1.82389,0.369724,0.864995,2.06521,1.05656,2.51848,1.10793,1.96281,1.65077,0.549538,0.622372,1.72345,2.48146,2.034,2.81879,2.52863,0.884233,0.88618,0.397127,1.83503,4.86717,3.08291,2.29822,1.20998,0.635963,1.06931,0.358919,0.733443,1.40069,2.95328,2.47665,1.44363,2.76501,3.35814,1.41183,2.70383,3.31231,1.32347,2.53811,1.59919,3.62263,1.36376,0.883074,1.95535,1.55073,0.443247,0.510502,1.07819,1.4657,1.04564,0.898179,0.814011,0.375347,0.197597,0.277911,0.549838,1.7124,0.782913,0.790152,0.612729,0.864272,0.108839,0.665903,0.349284,0.845204
16,0.462505,1.93313,1.96872,2.00286,6.30965,0.533098,0.655978,1.19926,1.04531,1.09971,2.08141,2.95781,4.1413,1.0207,0.860197,0.707461,1.90765,0.385612,0.38445,0.826141,2.3952,0.30798,1.28536,0.692002,1.42793,1.05095,0.529952,1.13677,0.842259,1.01014,0.744713,0.605767,0.515754,0.435174,1.41589,0.819731,1.90874,2.05006,1.74905,4.18552,1.67157,1.42213,1.1181,1.75628,1.39497,1.66047,1.74904,1.26442,0.477032,0.902962,1.4994,2.25662,3.53116,2.52164,1.49089,1.15212,1.59087,0.517349,1.69622,1.90982,3.83522,2.94408,1.18702,0.917211,1.67009,1.26923,1.79238,1.49742,3.65502,4.61684,1.81529,0.741448,1.27858,1.93387,2.02867,2.40988,1.27495,2.0498,3.81756,0.897251,1.07257,1.15354,1.99333,1.32138,0.603018,0.401396,2.24196,0.6948,1.17239,0.967333,1.00405,0.908437,0.162477,0.308771,0.351595,1.80351,1.02502,0.622219,0.675577,0.813332,0.193781,0.207035,0.459107,0.610854
17,0.642712,0.535879,1.67678,1.52028,1.96017,0.569275,0.634411,0.593729,0.308719,0.736215,0.719274,1.0289,2.25555,0.292744,0.376287,0.730548,0.538556,0.637622,0.792706,1.33578,2.05242,0.776857,1.51152,0.864352,0.801057,0.634756,0.368672,0.447769,1.98251,1.70588,0.621144,0.215129,0.858963,0.917632,1.04587,1.82316,3.1869,4.14254,2.6792,0.580973,0.494084,0.677643,1.41636,1.99906,1.54192,0.970607,1.32107,3.67026,0.854414,1.75517,3.21827,1.94801,1.55053,2.46534,2.32546,0.588787,1.11577,0.537523,0.78246,2.98073,5.47628,5.32669,2.77073,1.34109,0.395236,0.423117,0.941774,1.55699,3.74617,2.35264,1.96424,1.96704,0.914029,3.23272,2.27072,2.42708,1.18089,1.95747,1.86186,1.41863,1.04876,1.10054,2.50439,0.378089,0.745167,0.557048,1.18181,1.38299,0.739922,1.004,1.26234,0.92406,0.197595,0.334473,0.364292,2.24294,0.800548,0.57665,0.476282,0.477192,0.2982,0.467335,0.497972,1.11894
18,0.532071,0.955642,1.99845,1.82512,1.20503,0.822144,0.824909,1.68588,0.357556,0.863473,2.29643,2.47993,0.894754,0.322284,0.326692,1.36045,0.968321,1.08669,3.31177,2.93353,3.09398,0.321176,0.314291,0.626822,0.682868,0.491957,0.712436,1.02056,1.39029,1.14346,0.322155,0.263643,0.351631,0.981628,1.19457,1.03627,2.55845,1.42794,2.4811,0.896325,0.464305,1.90032,1.90806,2.87878,3.07593,2.76255,2.38226,2.18361,0.556647,1.25213,2.68089,2.00864,1.32979,2.50897,1.49994,2.6819,0.779436,0.901327,1.96081,3.61429,4.72033,2.93337,3.07344,3.81662,1.08876,0.681772,1.43616,3.35159,4.29631,1.61317,1.08239,1.24775,1.38589,1.05455,3.38751,1.97474,1.55734,1.0221,0.56931,1.06646,2.16671,0.683295,1.19085,1.12162,0.953341,0.764085,0.984803,1.4097,1.2438,0.750014,0.434805,0.455681,0.411973,0.340114,0.724995,1.38744,1.12174,0.553333,0.706438,0.659143,0.280702,0.474297,0.466252,0.768239
19,0.293796,0.433291,0.764215,1.73158,3.57214,2.11678,4.607,6.22801,0.41405,0.454614,0.971655,4.92049,3.24178,2.5501,5.41049,5.34347,1.31556,0.535842,1.2195,1.38253,5.95903,4.03017,2.75266,2.214,1.00562,0.857198,0.753702,0.749506,0.912222,1.79593,1.33801,0.948956,0.661301,1.14341,0.632516,0.782991,1.25351,1.52639,4.4588,2.36979,0.548142,0.659612,0.565312,0.908674,2.51913,1.51192,0.92257,1.06508,0.298283,0.522898,0.928895,1.48821,1.77104,2.82252,1.78821,1.6528,0.755648,0.215436,1.10193,3.25988,4.21879,1.80295,5.30584,1.59564,1.60115,0.296931,0.611363,4.32819,5.5995,2.18045,2.62096,2.11359,3.41521,0.276148,0.990498,1.69807,3.67981,4.54536,1.74271,0.737622,4.36578,0.399434,1.18885,0.580167,0.649867,1.3685,2.08119,1.35717,0.856818,0.589444,0.233539,0.271377,0.265597,0.237221,0.802112,3.28992,0.417512,0.490476,0.294217,0.980421,0.220557,0.456272,0.539678,1.79995
20,1.50429,2.24056,3.30908,2.74413,1.36641,0.663547,1.64679,2.9997,0.328488,0.480827,1.22302,2.82164,2.34547,2.73926,3.28325,4.31023,1.75206,0.684497,0.97529,1.24223,3.87318,4.06708,3.31808,1.31427,1.49058,0.805117,0.581145,1.48488,1.7242,0.896828,0.871895,0.976219,0.604909,0.314901,0.284805,0.67271,1.58204,1.65094,1.94042,1.97372,0.50826,0.294476,1.27799,1.21201,2.50974,1.92043,0.851522,1.30844,0.810371,0.225644,0.850548,1.69452,3.89737,2.58552,1.25571,2.52892,0.694652,0.321364,0.994756,2.33077,4.14626,4.26994,1.93083,1.74887,0.747969,0.712431,0.418051,1.90064,3.35061,2.49914,3.66797,4.27716,2.47411,1.97717,0.632445,0.535097,2.39261,4.97515,1.78005,2.08785,1.05618,1.11722,0.898074,0.769216,1.16972,1.35806,3.69089,1.12287,0.507799,0.488034,1.04332,0.757655,0.307058,0.938662,0.275421,1.14741,0.959153,0.601354,0.472631,0.92782,0.132354,0.540984,0.49341,0.956904
21,0.643491,0.73421,1.64133,3.8471,1.73582,1.12511,1.28688,0.781844,0.709401,0.985628,1.04792,4.0667,2.39694,1.16711,1.53904,1.60946,2.37334,0.463977,0.586215,1.78186,1.98236,3.66527,1.80349,1.40995,1.27819,0.351772,0.45895,1.49795,1.61841,1.82067,0.703826,0.968136,0.758622,0.382624,0.910931,1.63919,2.12561,2.77295,1.3459,0.833858,0.908354,0.574815,0.860829,1.30981,3.6196,2.73433,1.24587,0.710855,0.506938,0.861367,1.75881,2.14274,1.76058,4.18358,1.85285,0.912851,0.633881,0.510692,1.28789,2.99965,7.2805,3.03544,2.32669,0.600928,0.881417,0.65885,1.98322,4.93864,12.0327,3.47367,1.10093,2.2069,0.618543,0.915261,1.25455,2.83879,1.78944,1.8402,0.978311,0.930198,2.1744,0.70887,2.7823,0.474331,0.378889,0.921615,0.859932,0.820974,2.08574,1.31467,0.680106,0.386817,0.448646,0.29379,0.468271,1.91107,1.20908,0.629562,0.289579,0.652941,0.469421,0.4063,0.328444,1.57929
22,0.164993,0.655741,0.868122,0.823323,1.33815,1.12969,2.19293,3.50405,0.254782,1.22829,0.934542,1.6509,2.93101,0.734806,1.63978,1.1363,0.240768,0.413974,0.540826,0.454792,4.07285,2.61415,1.31663,0.576477,0.885705,0.914049,0.516412,0.402506,0.952836,3.17517,0.903149,0.758383,0.711816,0.912059,0.803793,1.16798,1.91161,1.1751,3.28438,1.15955,0.240225,0.70817,1.86212,2.74538,2.22295,1.58226,0.953259,1.03835,0.135893,0.609956,1.68384,2.5609,4.07271,2.44137,3.97995,2.13612,0.261746,0.631674,1.85495,2.16226,3.68676,2.03676,1.94873,0.405985,0.375258,0.741559,2.75202,3.2896,5.79277,2.11631,2.10732,0.615335,1.21901,0.983808,1.93162,3.19691,4.87882,5.89772,2.38097,1.22158,1.17418,0.915214,1.48313,0.653986,1.03999,2.5442,0.987828,0.643238,0.406766,0.621627,0.830351,0.48373,0.524844,0.672727,0.630186,1.71558,0.363158,0.63285,0.550594,0.886084,0.43405,0.345954,0.769285,0.583763
23,0.682069,0.914365,1.87524,1.57852,0.84978,1.18351,1.38519,1.10974,0.45982,1.11451,2.09044,1.81981,1.80196,1.94292,0.911164,1.13447,4.67258,0.675132,0.952047,1.47415,2.6761,1.85867,1.19004,0.396461,2.32926,0.27304,0.327339,0.541867,1.48355,2.22107,0.458458,0.471163,0.570351,0.297134,1.15864,3.31337,1.54844,2.18953,1.5132,0.639266,0.513216,0.440586,0.328972,2.758,2.75012,1.52535,1.13998,0.675953,0.317732,0.611662,0.57161,2.04319,4.7365,2.65721,1.72508,1.9114,0.77969,0.119399,2.402,6.85253,9.38952,4.06632,2.19495,0.786627,0.884278,0.492135,5.31223,6.14018,7.22007,2.60059,1.61816,1.14948,1.76015,4.2291,5.2549,3.30266,2.91025,2.00023,0.214696,0.409349,1.96027,0.952313,1.11507,0.348716,0.416019,0.900302,0.455161,0.662166,3.92601,1.81824,0.788242,0.186264,0.269093,0.690668,0.214025,1.91662,1.81822,1.40865,0.283312,0.422652,0.198226,0.305618,0.147066,0.576007
